layer_index,layer_name,representation_kind,left_member_id,right_member_id,left_rank,right_rank,cka,cka_grouped_ci95_lower,cka_grouped_ci95_upper,outlier_trimmed_cka,bootstrap_group,probe_rows
0,canonical_atrous_layer_1,flattened_spatial_activation,2864601_0.437,2864601_0.426,1,99,0.9720193267843905,0.9665646344595842,0.984364414294264,0.9638219301170279,equilibrium_files,64
0,canonical_atrous_layer_1,flattened_spatial_activation,2864601_0.437,2864601_0.379,1,100,0.9297300987845878,0.9286927306332783,0.9623976113554262,0.9125498626412141,equilibrium_files,64
0,canonical_atrous_layer_1,flattened_spatial_activation,2864601_0.371,2864601_0.409,2,3,0.9321686631452409,0.9250559730683015,0.9695918636643602,0.9328833373569206,equilibrium_files,64
0,canonical_atrous_layer_1,flattened_spatial_activation,2864601_0.371,2864601_0.386,2,4,0.9076350689005583,0.9063790804607612,0.9532850421529274,0.8900537491190093,equilibrium_files,64
0,canonical_atrous_layer_1,flattened_spatial_activation,2864601_0.371,2864601_0.355,2,5,0.9538876132074837,0.943998243102434,0.9821737631187901,0.9471981161175358,equilibrium_files,64
0,canonical_atrous_layer_1,flattened_spatial_activation,2864601_0.371,2864601_0.449,2,6,0.859899360795195,0.8475116903028425,0.9300699280828625,0.8467794318253865,equilibrium_files,64
0,canonical_atrous_layer_1,flattened_spatial_activation,2864601_0.371,2864601_0.340,2,7,0.9635391726765012,0.9588093099781417,0.9808833504071084,0.9627157128821309,equilibrium_files,64
0,canonical_atrous_layer_1,flattened_spatial_activation,2864601_0.371,2864601_0.296,2,8,0.9155745681850661,0.9097050144024023,0.956500428284095,0.8968746024941234,equilibrium_files,64
0,canonical_atrous_layer_1,flattened_spatial_activation,2864601_0.371,2864601_0.270,2,9,0.9075363256389155,0.905153130186771,0.9501988202455469,0.8891638813995419,equilibrium_files,64
0,canonical_atrous_layer_1,flattened_spatial_activation,2864601_0.371,2864601_0.352,2,10,0.9264621492024143,0.9177897787141023,0.9676958865488409,0.9328584447410238,equilibrium_files,64
0,canonical_atrous_layer_1,flattened_spatial_activation,2864601_0.371,2864601_0.487,2,11,0.9445293006276353,0.9350697583378227,0.9721349551132995,0.9383738882152419,equilibrium_files,64
0,canonical_atrous_layer_1,flattened_spatial_activation,2864601_0.371,2864601_0.272,2,12,0.9338743667410228,0.9269087789161998,0.9728819226322153,0.9382160419620131,equilibrium_files,64
