left_member_id,right_member_id,distance
2864601_0.440,2864601_0.498,1.3892351172422817
2864601_0.440,2864601_0.271,1.5121565399981807
2864601_0.440,2864601_0.450,3.5441442155395992
2864601_0.440,2864601_0.46,1.2437772281625714
2864601_0.440,2864601_0.308,1.4546994773749944
2864601_0.440,2864601_0.163,1.513492034377723
2864601_0.440,2864601_0.246,1.6210834885033403
2864601_0.440,2864601_0.438,1.2748215827468876
2864601_0.440,2864601_0.362,1.2152334184466616
2864601_0.440,2864601_0.136,1.5661388326858094
2864601_0.440,2864601_0.250,1.1932902261356855
2864601_0.440,2864601_0.247,1.4522598260330681
2864601_0.440,2864601_0.382,3.754726812835922
2864601_0.440,2864601_0.307,1.4659020834646186
2864601_0.440,2864601_0.339,1.9172632172627389
2864601_0.440,2864601_0.426,2.2152666501858675
2864601_0.440,2864601_0.379,1.5676287378707532
2864601_0.457,2864601_0.400,0.9115537252346548
2864601_0.457,2864601_0.385,2.5668858682441167
2864601_0.457,2864601_0.350,0.9031128299486895
2864601_0.457,2864601_0.416,1.7937576347846445
2864601_0.457,2864601_0.342,1.0297579291873982
2864601_0.457,2864601_0.359,0.9439765797115823
2864601_0.457,2864601_0.475,0.9613328039136233
2864601_0.457,2864601_0.462,4.955999126069837
2864601_0.457,2864601_0.268,3.4245875938964567
2864601_0.457,2864601_0.262,1.0037272987258836
2864601_0.457,2864601_0.485,1.507858667810863
2864601_0.457,2864601_0.473,1.2059093127033482
2864601_0.457,2864601_0.189,1.8781803447824432
2864601_0.457,2864601_0.395,1.5152134571244578
2864601_0.457,2864601_0.237,1.075916234493273
2864601_0.457,2864601_0.372,1.0685656575846956
2864601_0.457,2864601_0.472,1.0228456584404213
2864601_0.457,2864601_0.436,1.709988942241493
2864601_0.457,2864601_0.454,1.0420263050079415
2864601_0.457,2864601_0.377,0.947375566800189
2864601_0.457,2864601_0.212,1.6284540130637575
2864601_0.457,2864601_0.123,1.081841669413439
2864601_0.457,2864601_0.288,1.029728294759894
2864601_0.457,2864601_0.349,0.8834037356666583
2864601_0.457,2864601_0.510,1.1811401650326434
2864601_0.457,2864601_0.376,1.073939160968532
2864601_0.457,2864601_0.305,1.1933547494182524
2864601_0.457,2864601_0.496,1.1438130347160922
2864601_0.457,2864601_0.261,1.0249321349454825
2864601_0.457,2864601_0.252,1.1555734799484811
2864601_0.457,2864601_0.208,1.101006386449465
2864601_0.457,2864601_0.230,1.0429801340699596
2864601_0.457,2864601_0.452,0.9952114894395486
2864601_0.457,2864601_0.498,0.9552132661351018
2864601_0.457,2864601_0.271,1.3048349777023003
2864601_0.457,2864601_0.450,3.623037959989681
2864601_0.457,2864601_0.46,1.0172570571998099
2864601_0.457,2864601_0.308,0.9610528494461861
2864601_0.457,2864601_0.163,1.0335699951318755
2864601_0.457,2864601_0.246,0.9737227799853573
2864601_0.457,2864601_0.438,0.9283266595530371
2864601_0.457,2864601_0.362,1.0219421183724027
2864601_0.457,2864601_0.136,1.1692367339335232
2864601_0.457,2864601_0.250,1.1965492366028345
2864601_0.457,2864601_0.247,0.9728867815878909
2864601_0.457,2864601_0.382,3.6794311481763207
2864601_0.457,2864601_0.307,0.9256962017240693
2864601_0.457,2864601_0.339,1.5146832016609488
2864601_0.457,2864601_0.426,1.828813641635123
2864601_0.457,2864601_0.379,1.2570343371675199
2864601_0.400,2864601_0.385,2.5660759534789817
2864601_0.400,2864601_0.350,0.9558405019549959
2864601_0.400,2864601_0.416,1.7771237138796137
2864601_0.400,2864601_0.342,0.8271494742734649
2864601_0.400,2864601_0.359,0.8677654846831232
2864601_0.400,2864601_0.475,1.0390841620723272
2864601_0.400,2864601_0.462,4.937291239673024
2864601_0.400,2864601_0.268,3.4762735065782073
2864601_0.400,2864601_0.262,1.1032929709639876
2864601_0.400,2864601_0.485,1.399745000724772
2864601_0.400,2864601_0.473,1.1185465975114488
2864601_0.400,2864601_0.189,1.9033656903707925
2864601_0.400,2864601_0.395,1.5353749959657976
2864601_0.400,2864601_0.237,1.1035200623226613
2864601_0.400,2864601_0.372,1.0279543817937649
2864601_0.400,2864601_0.472,0.8291990639462696
2864601_0.400,2864601_0.436,1.834398966682083
2864601_0.400,2864601_0.454,1.0429608913878834
2864601_0.400,2864601_0.377,1.0132569396093305
2864601_0.400,2864601_0.212,1.6658312239312865
2864601_0.400,2864601_0.123,1.0542965064899474
2864601_0.400,2864601_0.288,1.0824452735092134
2864601_0.400,2864601_0.349,0.808410058516736
2864601_0.400,2864601_0.510,1.0399034774264333
2864601_0.400,2864601_0.376,1.0079789503741072
2864601_0.400,2864601_0.305,1.2058413978456628
2864601_0.400,2864601_0.496,1.2360061934854887
2864601_0.400,2864601_0.261,1.0730229771806405
2864601_0.400,2864601_0.252,1.16093211573833
2864601_0.400,2864601_0.208,1.0597642450829639
2864601_0.400,2864601_0.230,0.9312737393915083
2864601_0.400,2864601_0.452,0.8770390981831729
2864601_0.400,2864601_0.498,0.9341015970352149
2864601_0.400,2864601_0.271,1.2345917252507255
2864601_0.400,2864601_0.450,3.6508924610014284
2864601_0.400,2864601_0.46,1.0439843677379972
2864601_0.400,2864601_0.308,0.9426353334239161
2864601_0.400,2864601_0.163,0.9934934692830918
2864601_0.400,2864601_0.246,0.8703906020956197
2864601_0.400,2864601_0.438,0.9021270106996563
2864601_0.400,2864601_0.362,0.9390973157226408
2864601_0.400,2864601_0.136,1.1329104450163794
2864601_0.400,2864601_0.250,1.2600850604896925
2864601_0.400,2864601_0.247,0.9089019406298905
2864601_0.400,2864601_0.382,3.689393064545765
2864601_0.400,2864601_0.307,0.8781178812150592
2864601_0.400,2864601_0.339,1.4113709847939793
2864601_0.400,2864601_0.426,1.791039406689277
2864601_0.400,2864601_0.379,1.1435188678326311
2864601_0.385,2864601_0.350,2.5454537766748015
2864601_0.385,2864601_0.416,3.0403825413395
2864601_0.385,2864601_0.342,2.6539008114180733
2864601_0.385,2864601_0.359,2.6185346300889543
2864601_0.385,2864601_0.475,2.7091098530339295
2864601_0.385,2864601_0.462,5.51017016711752
2864601_0.385,2864601_0.268,1.7887792712862942
2864601_0.385,2864601_0.262,2.6745964203496952
2864601_0.385,2864601_0.485,2.9187451439942977
2864601_0.385,2864601_0.473,2.778990847242434
2864601_0.385,2864601_0.189,1.4634472470811555
2864601_0.385,2864601_0.395,2.9543192550482353
2864601_0.385,2864601_0.237,2.657099662748264
2864601_0.385,2864601_0.372,2.6759271567611966
2864601_0.385,2864601_0.472,2.6239895829928743
2864601_0.385,2864601_0.436,2.7131364496167434
2864601_0.385,2864601_0.454,2.626533575369855
2864601_0.385,2864601_0.377,2.672418304850432
2864601_0.385,2864601_0.212,1.5254145484142914
2864601_0.385,2864601_0.123,2.717865620437726
2864601_0.385,2864601_0.288,2.7335580641829833
2864601_0.385,2864601_0.349,2.5361158035678706
2864601_0.385,2864601_0.510,2.74291771095551
2864601_0.385,2864601_0.376,2.7037064858276616
2864601_0.385,2864601_0.305,2.6651008808503
2864601_0.385,2864601_0.496,2.7048385524337366
2864601_0.385,2864601_0.261,2.5953427520240924
2864601_0.385,2864601_0.252,2.7278300309241974
2864601_0.385,2864601_0.208,2.6452729736200147
2864601_0.385,2864601_0.230,2.566450402417384
2864601_0.385,2864601_0.452,2.6047326376757325
2864601_0.385,2864601_0.498,2.683733992332798
2864601_0.385,2864601_0.271,2.8200444323770073
2864601_0.385,2864601_0.450,2.1239139043811175
2864601_0.385,2864601_0.46,2.6743888109862564
2864601_0.385,2864601_0.308,2.638054737900364
2864601_0.385,2864601_0.163,2.353645293237039
2864601_0.385,2864601_0.246,2.494132445161311
2864601_0.385,2864601_0.438,2.6855245833622674
2864601_0.385,2864601_0.362,2.6979827065707087
2864601_0.385,2864601_0.136,2.1841812608503037
2864601_0.385,2864601_0.250,2.799661184425247
2864601_0.385,2864601_0.247,2.6481600141089006
2864601_0.385,2864601_0.382,1.7457960773473917
2864601_0.385,2864601_0.307,2.5830047132197547
2864601_0.385,2864601_0.339,1.845023130072368
2864601_0.385,2864601_0.426,1.3794949931255998
2864601_0.385,2864601_0.379,2.656196385238917
2864601_0.350,2864601_0.416,1.8721618577155397
2864601_0.350,2864601_0.342,0.9597704867170725
2864601_0.350,2864601_0.359,0.9303761350608455
2864601_0.350,2864601_0.475,1.0019081101418135
2864601_0.350,2864601_0.462,4.9234017770397145
2864601_0.350,2864601_0.268,3.354161180032908
2864601_0.350,2864601_0.262,1.0686745853419277
2864601_0.350,2864601_0.485,1.5388562744179086
2864601_0.350,2864601_0.473,1.224980659095747
2864601_0.350,2864601_0.189,1.7341444484618933
2864601_0.350,2864601_0.395,1.5079387300906195
2864601_0.350,2864601_0.237,1.2496393767220368
2864601_0.350,2864601_0.372,1.0222641344719452
2864601_0.350,2864601_0.472,0.9756751564201614
2864601_0.350,2864601_0.436,1.8400916408826309
2864601_0.350,2864601_0.454,1.091411969447084
2864601_0.350,2864601_0.377,1.000217991302461
2864601_0.350,2864601_0.212,1.538639282019599
2864601_0.350,2864601_0.123,1.1824788170638896
2864601_0.350,2864601_0.288,1.1952024526145006
2864601_0.350,2864601_0.349,0.8770757302468889
2864601_0.350,2864601_0.510,1.0588973306413256
2864601_0.350,2864601_0.376,1.1588182303070733
2864601_0.350,2864601_0.305,1.317019392835068
2864601_0.350,2864601_0.496,1.011608072632147
2864601_0.350,2864601_0.261,1.158374818836193
2864601_0.350,2864601_0.252,1.232871015012674
2864601_0.350,2864601_0.208,1.0526859582870491
2864601_0.350,2864601_0.230,0.9957366850605567
2864601_0.350,2864601_0.452,0.8724034984737314
2864601_0.350,2864601_0.498,0.9517176454380073
2864601_0.350,2864601_0.271,1.498181912719301
2864601_0.350,2864601_0.450,3.5366423188338856
2864601_0.350,2864601_0.46,1.1056524036691517
2864601_0.350,2864601_0.308,0.9853166517903446
2864601_0.350,2864601_0.163,0.9724197277593368
2864601_0.350,2864601_0.246,0.9606814632412828
2864601_0.350,2864601_0.438,0.9805316823006461
2864601_0.350,2864601_0.362,1.0812680337189493
2864601_0.350,2864601_0.136,1.1069833645416332
2864601_0.350,2864601_0.250,1.0736065462241227
2864601_0.350,2864601_0.247,0.9328866160453879
2864601_0.350,2864601_0.382,3.5641066069730596
2864601_0.350,2864601_0.307,0.9763819419906602
2864601_0.350,2864601_0.339,1.3854780390757226
2864601_0.350,2864601_0.426,1.7138182459478806
2864601_0.350,2864601_0.379,1.3499256910549535
2864601_0.416,2864601_0.342,1.7012234744112062
2864601_0.416,2864601_0.359,1.6002127421626082
2864601_0.416,2864601_0.475,1.7604287540887569
2864601_0.416,2864601_0.462,3.697067571989845
2864601_0.416,2864601_0.268,3.782033038641868
2864601_0.416,2864601_0.262,1.5427937460977583
2864601_0.416,2864601_0.485,1.2042286767818524
2864601_0.416,2864601_0.473,1.6627374304857603
2864601_0.416,2864601_0.189,2.5023377234641218
2864601_0.416,2864601_0.395,1.1935750264136253
2864601_0.416,2864601_0.237,1.8555957496617257
2864601_0.416,2864601_0.372,1.8504068876592068
2864601_0.416,2864601_0.472,1.7508153156804769
2864601_0.416,2864601_0.436,2.1953258679427132
2864601_0.416,2864601_0.454,1.9296556351731975
2864601_0.416,2864601_0.377,1.7776383368124007
2864601_0.416,2864601_0.212,2.352779524831625
2864601_0.416,2864601_0.123,1.6281488179416217
2864601_0.416,2864601_0.288,1.6250911214710524
2864601_0.416,2864601_0.349,1.7492677799806553
2864601_0.416,2864601_0.510,1.6863143567600996
2864601_0.416,2864601_0.376,1.62788872380273
2864601_0.416,2864601_0.305,2.087254621692638
2864601_0.416,2864601_0.496,1.6885122695150347
2864601_0.416,2864601_0.261,1.6735461157451308
2864601_0.416,2864601_0.252,1.7446237370304356
2864601_0.416,2864601_0.208,1.6228172979903384
2864601_0.416,2864601_0.230,1.719169421322052
2864601_0.416,2864601_0.452,1.916633666420726
2864601_0.416,2864601_0.498,1.7662902715506277
2864601_0.416,2864601_0.271,1.616536002831275
2864601_0.416,2864601_0.450,3.61944139753465
2864601_0.416,2864601_0.46,1.544801685160675
2864601_0.416,2864601_0.308,1.8562739055743716
2864601_0.416,2864601_0.163,1.772227569754307
2864601_0.416,2864601_0.246,1.8025748939357642
2864601_0.416,2864601_0.438,1.6449290785903965
2864601_0.416,2864601_0.362,1.5754764805361108
2864601_0.416,2864601_0.136,1.8627502439222257
2864601_0.416,2864601_0.250,1.5461652513250017
2864601_0.416,2864601_0.247,1.8113397064436516
2864601_0.416,2864601_0.382,3.8865760126388316
2864601_0.416,2864601_0.307,1.8360939210336467
2864601_0.416,2864601_0.339,2.126242255592285
2864601_0.416,2864601_0.426,2.458672166259481
2864601_0.416,2864601_0.379,1.6383327935233791
2864601_0.342,2864601_0.359,0.9194844109321666
2864601_0.342,2864601_0.475,1.058294054224118
2864601_0.342,2864601_0.462,4.826740021432208
2864601_0.342,2864601_0.268,3.448568488866714
2864601_0.342,2864601_0.262,1.0668950818851477
2864601_0.342,2864601_0.485,1.364952469105773
2864601_0.342,2864601_0.473,1.0836478125385844
2864601_0.342,2864601_0.189,1.9323805240431784
2864601_0.342,2864601_0.395,1.5604899011629418
2864601_0.342,2864601_0.237,1.1454374927915927
2864601_0.342,2864601_0.372,0.9992519126111803
2864601_0.342,2864601_0.472,0.9383170729250989
2864601_0.342,2864601_0.436,1.7627149331496588
2864601_0.342,2864601_0.454,1.0724975083211992
2864601_0.342,2864601_0.377,1.0321127727578627
2864601_0.342,2864601_0.212,1.710256836568146
2864601_0.342,2864601_0.123,0.9680478452222482
2864601_0.342,2864601_0.288,1.0655286971658664
2864601_0.342,2864601_0.349,0.8665790723537246
2864601_0.342,2864601_0.510,1.046020298923429
2864601_0.342,2864601_0.376,0.9919627241632009
2864601_0.342,2864601_0.305,1.3277028752569209
2864601_0.342,2864601_0.496,1.1087985518738146
2864601_0.342,2864601_0.261,1.0840427792057707
2864601_0.342,2864601_0.252,1.1745572880968056
2864601_0.342,2864601_0.208,1.0530357032078042
2864601_0.342,2864601_0.230,0.9361682599654448
2864601_0.342,2864601_0.452,0.9975522190885167
2864601_0.342,2864601_0.498,0.9488634757980076
2864601_0.342,2864601_0.271,1.2271567976042868
2864601_0.342,2864601_0.450,3.6334679268088164
2864601_0.342,2864601_0.46,1.017971074292952
2864601_0.342,2864601_0.308,0.962226154929494
2864601_0.342,2864601_0.163,1.0783449868875175
2864601_0.342,2864601_0.246,1.0145155235036074
2864601_0.342,2864601_0.438,0.9608327489709712
2864601_0.342,2864601_0.362,1.1130457913642013
2864601_0.342,2864601_0.136,1.1425951641274512
2864601_0.342,2864601_0.250,1.2745501911018164
2864601_0.342,2864601_0.247,0.9521994095694926
2864601_0.342,2864601_0.382,3.6994718212236326
2864601_0.342,2864601_0.307,1.0612604123358618
2864601_0.342,2864601_0.339,1.4802694538754566
2864601_0.342,2864601_0.426,1.8114016152949088
2864601_0.342,2864601_0.379,1.161903119685218
2864601_0.359,2864601_0.475,0.9964828321578292
2864601_0.359,2864601_0.462,4.726234355321537
2864601_0.359,2864601_0.268,3.4767458307798034
2864601_0.359,2864601_0.262,0.930384720851663
2864601_0.359,2864601_0.485,1.3649846888277122
2864601_0.359,2864601_0.473,1.0885018278911756
2864601_0.359,2864601_0.189,1.8919621530903556
2864601_0.359,2864601_0.395,1.3763753886809127
2864601_0.359,2864601_0.237,1.22754336997695
2864601_0.359,2864601_0.372,1.0347837227210825
2864601_0.359,2864601_0.472,0.9468805732467155
2864601_0.359,2864601_0.436,1.773973335741212
2864601_0.359,2864601_0.454,1.181944366449945
2864601_0.359,2864601_0.377,1.0592103760108023
2864601_0.359,2864601_0.212,1.6822492390655768
2864601_0.359,2864601_0.123,1.0552190119108893
2864601_0.359,2864601_0.288,1.075992721114519
2864601_0.359,2864601_0.349,0.8599891754373677
2864601_0.359,2864601_0.510,0.9648401724917152
2864601_0.359,2864601_0.376,0.9831387058293428
2864601_0.359,2864601_0.305,1.2226538932020243
2864601_0.359,2864601_0.496,1.0893448741485103
2864601_0.359,2864601_0.261,1.08419183785595
2864601_0.359,2864601_0.252,1.0650438815516188
2864601_0.359,2864601_0.208,1.0457052189317018
2864601_0.359,2864601_0.230,0.980206945771242
2864601_0.359,2864601_0.452,1.0007527491863655
2864601_0.359,2864601_0.498,0.8980632208249733
2864601_0.359,2864601_0.271,1.2657405696977135
2864601_0.359,2864601_0.450,3.580524356659109
2864601_0.359,2864601_0.46,0.9792895941474231
2864601_0.359,2864601_0.308,1.0137656458883935
2864601_0.359,2864601_0.163,1.097998800032746
2864601_0.359,2864601_0.246,1.038019112882726
2864601_0.359,2864601_0.438,0.9346157140883521
2864601_0.359,2864601_0.362,0.9770923700249279
2864601_0.359,2864601_0.136,1.1706263416184057
2864601_0.359,2864601_0.250,1.111274740517049
2864601_0.359,2864601_0.247,0.9902645355952937
2864601_0.359,2864601_0.382,3.6812354633591275
2864601_0.359,2864601_0.307,0.9841845477072408
2864601_0.359,2864601_0.339,1.4728005218788505
2864601_0.359,2864601_0.426,1.8834491230030077
2864601_0.359,2864601_0.379,1.1222781488362898
2864601_0.475,2864601_0.462,4.76602860174925
2864601_0.475,2864601_0.268,3.4391353700940503
2864601_0.475,2864601_0.262,0.9895059113428265
2864601_0.475,2864601_0.485,1.4716133649575505
2864601_0.475,2864601_0.473,1.2191349133492526
2864601_0.475,2864601_0.189,1.9006194276389703
2864601_0.475,2864601_0.395,1.3670773467057418
2864601_0.475,2864601_0.237,1.3716939229090692
2864601_0.475,2864601_0.372,1.1470515330525206
2864601_0.475,2864601_0.472,1.1533747137492067
2864601_0.475,2864601_0.436,1.8231165571599837
2864601_0.475,2864601_0.454,1.2964015609297879
2864601_0.475,2864601_0.377,0.958225069604496
2864601_0.475,2864601_0.212,1.7383762554397848
2864601_0.475,2864601_0.123,1.1361861770187425
2864601_0.475,2864601_0.288,1.1998525129909063
2864601_0.475,2864601_0.349,1.0141373841062145
2864601_0.475,2864601_0.510,1.088048677598705
2864601_0.475,2864601_0.376,1.0996005825493698
2864601_0.475,2864601_0.305,1.2567556462079867
2864601_0.475,2864601_0.496,1.0374973081922836
2864601_0.475,2864601_0.261,1.0822771033587733
2864601_0.475,2864601_0.252,1.2036967467641237
2864601_0.475,2864601_0.208,1.1023987076145536
2864601_0.475,2864601_0.230,1.0605075641797639
2864601_0.475,2864601_0.452,1.0953821715285896
2864601_0.475,2864601_0.498,1.0147768944143334
2864601_0.475,2864601_0.271,1.3582984199354655
2864601_0.475,2864601_0.450,3.586768387603222
2864601_0.475,2864601_0.46,0.9862657288816012
2864601_0.475,2864601_0.308,1.1480274016661478
2864601_0.475,2864601_0.163,1.1106127118817883
2864601_0.475,2864601_0.246,1.1256363678538295
2864601_0.475,2864601_0.438,0.9782482369730494
2864601_0.475,2864601_0.362,1.0615487646611734
2864601_0.475,2864601_0.136,1.260174168583109
2864601_0.475,2864601_0.250,1.1017294012684564
2864601_0.475,2864601_0.247,1.0402986570743722
2864601_0.475,2864601_0.382,3.6986501115931985
2864601_0.475,2864601_0.307,0.9979385789439468
2864601_0.475,2864601_0.339,1.6324295581757027
2864601_0.475,2864601_0.426,1.9739353380201634
2864601_0.475,2864601_0.379,1.394982693333485
2864601_0.462,2864601_0.268,5.977110945283928
2864601_0.462,2864601_0.262,4.569052773568328
2864601_0.462,2864601_0.485,4.036292076055288
2864601_0.462,2864601_0.473,4.696943423521485
2864601_0.462,2864601_0.189,5.227549580393571
2864601_0.462,2864601_0.395,3.983910883685166
2864601_0.462,2864601_0.237,4.949376002168775
2864601_0.462,2864601_0.372,4.930806246887287
2864601_0.462,2864601_0.472,4.893584207379023
2864601_0.462,2864601_0.436,5.135325398754036
2864601_0.462,2864601_0.454,5.038118745876571
2864601_0.462,2864601_0.377,4.848970669038989
2864601_0.462,2864601_0.212,5.238703952964635
2864601_0.462,2864601_0.123,4.757712080046324
2864601_0.462,2864601_0.288,4.758254788150956
2864601_0.462,2864601_0.349,4.925010385008993
2864601_0.462,2864601_0.510,4.474408557404842
2864601_0.462,2864601_0.376,4.743409802527157
2864601_0.462,2864601_0.305,4.942682224293348
2864601_0.462,2864601_0.496,4.666644595986062
2864601_0.462,2864601_0.261,4.782609864629766
2864601_0.462,2864601_0.252,4.624015013998556
2864601_0.462,2864601_0.208,4.615783382880646
2864601_0.462,2864601_0.230,4.800370306741653
2864601_0.462,2864601_0.452,5.007575927040418
2864601_0.462,2864601_0.498,4.827125770748465
2864601_0.462,2864601_0.271,4.5356943345368
2864601_0.462,2864601_0.450,5.277255756792496
2864601_0.462,2864601_0.46,4.617582252812719
2864601_0.462,2864601_0.308,4.938270927187062
2864601_0.462,2864601_0.163,4.822097626607258
2864601_0.462,2864601_0.246,4.959911578650686
2864601_0.462,2864601_0.438,4.809633540565007
2864601_0.462,2864601_0.362,4.59963538366507
2864601_0.462,2864601_0.136,4.8785628821769205
2864601_0.462,2864601_0.250,4.444653723796035
2864601_0.462,2864601_0.247,4.953790400517451
2864601_0.462,2864601_0.382,5.83313929809951
2864601_0.462,2864601_0.307,4.904263468659293
2864601_0.462,2864601_0.339,5.015775611282924
2864601_0.462,2864601_0.426,5.265122422119644
2864601_0.462,2864601_0.379,4.773079358499704
2864601_0.268,2864601_0.262,3.452073099528559
2864601_0.268,2864601_0.485,3.637132520076354
2864601_0.268,2864601_0.473,3.494617896429724
2864601_0.268,2864601_0.189,1.9909989558227816
2864601_0.268,2864601_0.395,3.6301966339093776
2864601_0.268,2864601_0.237,3.524817786993875
2864601_0.268,2864601_0.372,3.4329390129044124
2864601_0.268,2864601_0.472,3.4940573026335002
2864601_0.268,2864601_0.436,3.5153776950145024
2864601_0.268,2864601_0.454,3.4369433671339538
2864601_0.268,2864601_0.377,3.3729695750265174
2864601_0.268,2864601_0.212,2.3071874158048953
2864601_0.268,2864601_0.123,3.455863935641368
2864601_0.268,2864601_0.288,3.5351617654508227
2864601_0.268,2864601_0.349,3.4162245454958615
2864601_0.268,2864601_0.510,3.5634056141803883
2864601_0.268,2864601_0.376,3.487926326920632
2864601_0.268,2864601_0.305,3.552313557895347
2864601_0.268,2864601_0.496,3.431358765320756
2864601_0.268,2864601_0.261,3.4174549112033445
2864601_0.268,2864601_0.252,3.5808814037354018
2864601_0.268,2864601_0.208,3.482093211310753
2864601_0.268,2864601_0.230,3.424544793380356
2864601_0.268,2864601_0.452,3.4901752638298915
2864601_0.268,2864601_0.498,3.4473275444688793
2864601_0.268,2864601_0.271,3.637627359919481
2864601_0.268,2864601_0.450,1.922034321206192
2864601_0.268,2864601_0.46,3.4314112198564377
2864601_0.268,2864601_0.308,3.4012545381873953
2864601_0.268,2864601_0.163,3.244173209750782
2864601_0.268,2864601_0.246,3.401132416073971
2864601_0.268,2864601_0.438,3.4574697909389176
2864601_0.268,2864601_0.362,3.4924504444451805
2864601_0.268,2864601_0.136,3.027052535751765
2864601_0.268,2864601_0.250,3.497531589244697
2864601_0.268,2864601_0.247,3.370894952041351
2864601_0.268,2864601_0.382,1.3143050417898128
2864601_0.268,2864601_0.307,3.4856198679669954
2864601_0.268,2864601_0.339,2.922023424251289
2864601_0.268,2864601_0.426,2.2344104261489917
2864601_0.268,2864601_0.379,3.6144060633727606
2864601_0.262,2864601_0.485,1.2887298571808008
2864601_0.262,2864601_0.473,1.1573461786382928
2864601_0.262,2864601_0.189,1.9710920121944733
2864601_0.262,2864601_0.395,1.2431446189010709
2864601_0.262,2864601_0.237,1.3608463173670795
2864601_0.262,2864601_0.372,1.0501539362579995
2864601_0.262,2864601_0.472,1.1381063559805222
2864601_0.262,2864601_0.436,1.829728096206509
2864601_0.262,2864601_0.454,1.3305426132326557
2864601_0.262,2864601_0.377,1.0084955755729617
2864601_0.262,2864601_0.212,1.7709152107853916
2864601_0.262,2864601_0.123,1.0964723314749625
2864601_0.262,2864601_0.288,1.0888330634721017
2864601_0.262,2864601_0.349,0.9717394974599995
2864601_0.262,2864601_0.510,1.1103897843606547
2864601_0.262,2864601_0.376,0.9985558266730465
2864601_0.262,2864601_0.305,1.2611078335823924
2864601_0.262,2864601_0.496,1.0579201456296814
2864601_0.262,2864601_0.261,0.9849186004189852
2864601_0.262,2864601_0.252,1.131261217746367
2864601_0.262,2864601_0.208,1.0211045970216666
2864601_0.262,2864601_0.230,1.0260281796269153
2864601_0.262,2864601_0.452,1.1783319518479103
2864601_0.262,2864601_0.498,1.006647646473658
2864601_0.262,2864601_0.271,1.233027851467721
2864601_0.262,2864601_0.450,3.526500992313641
2864601_0.262,2864601_0.46,1.040720027389354
2864601_0.262,2864601_0.308,0.9830677114280125
2864601_0.262,2864601_0.163,1.167177285783973
2864601_0.262,2864601_0.246,1.20571798009958
2864601_0.262,2864601_0.438,0.9988071988129397
2864601_0.262,2864601_0.362,1.0105611146597022
2864601_0.262,2864601_0.136,1.1995107065013777
2864601_0.262,2864601_0.250,1.0471757794603158
2864601_0.262,2864601_0.247,1.0481808205072292
2864601_0.262,2864601_0.382,3.6849036452435624
2864601_0.262,2864601_0.307,1.0742948465060722
2864601_0.262,2864601_0.339,1.6021995783781326
2864601_0.262,2864601_0.426,1.9294831543977955
2864601_0.262,2864601_0.379,1.250460330945368
2864601_0.485,2864601_0.473,1.3677842291344222
2864601_0.485,2864601_0.189,2.240272252431103
2864601_0.485,2864601_0.395,1.0390528591737331
2864601_0.485,2864601_0.237,1.6611600840085547
2864601_0.485,2864601_0.372,1.4774499832371957
2864601_0.485,2864601_0.472,1.4052526545040442
2864601_0.485,2864601_0.436,2.312232531809132
2864601_0.485,2864601_0.454,1.6239415396058525
2864601_0.485,2864601_0.377,1.396322945048971
2864601_0.485,2864601_0.212,2.167637772656514
2864601_0.485,2864601_0.123,1.3289444905671417
2864601_0.485,2864601_0.288,1.4006069766933094
2864601_0.485,2864601_0.349,1.4129267567611183
2864601_0.485,2864601_0.510,1.3252609903895478
2864601_0.485,2864601_0.376,1.330219570943318
2864601_0.485,2864601_0.305,1.8723783008737251
2864601_0.485,2864601_0.496,1.57076808864736
2864601_0.485,2864601_0.261,1.5231989984086667
2864601_0.485,2864601_0.252,1.464669306268479
2864601_0.485,2864601_0.208,1.2712905452756673
2864601_0.485,2864601_0.230,1.4943003893030369
2864601_0.485,2864601_0.452,1.5603235504923343
2864601_0.485,2864601_0.498,1.442886218244097
2864601_0.485,2864601_0.271,1.4171116203808471
2864601_0.485,2864601_0.450,3.5650376185497303
2864601_0.485,2864601_0.46,1.2762793049934027
2864601_0.485,2864601_0.308,1.4928019435878093
2864601_0.485,2864601_0.163,1.4871480896068705
2864601_0.485,2864601_0.246,1.601616465516782
2864601_0.485,2864601_0.438,1.2982443108651343
2864601_0.485,2864601_0.362,1.1517142807776417
2864601_0.485,2864601_0.136,1.6757497410268496
2864601_0.485,2864601_0.250,1.2432605424954537
2864601_0.485,2864601_0.247,1.4692130941146069
2864601_0.485,2864601_0.382,3.77869026172787
2864601_0.485,2864601_0.307,1.4862401035863404
2864601_0.485,2864601_0.339,1.9291392223029653
2864601_0.485,2864601_0.426,2.2444491587148514
2864601_0.485,2864601_0.379,1.5236384306664155
2864601_0.473,2864601_0.189,2.0512583328128158
2864601_0.473,2864601_0.395,1.4869965887256023
2864601_0.473,2864601_0.237,1.3156997478549428
2864601_0.473,2864601_0.372,1.0699093195389393
2864601_0.473,2864601_0.472,1.1630754421000264
2864601_0.473,2864601_0.436,2.006547493658746
2864601_0.473,2864601_0.454,1.3859226315286244
2864601_0.473,2864601_0.377,1.1018449445547638
2864601_0.473,2864601_0.212,1.8516370363750834
2864601_0.473,2864601_0.123,1.1724546907543745
2864601_0.473,2864601_0.288,1.1546299045483297
2864601_0.473,2864601_0.349,1.0369986822380957
2864601_0.473,2864601_0.510,1.2122949776323237
2864601_0.473,2864601_0.376,1.1148982663483848
2864601_0.473,2864601_0.305,1.329152086048889
