member_id,row_id,function,perturbation,validity,signed_change_native,absolute_change_native,estimand
2864601_0.437,138,original_f,random_joint_shift,exact_symmetry,-0.012586712837219238,0.012586712837219238,"native max(log Q, -2)"
2864601_0.437,337,original_f,random_joint_shift,exact_symmetry,0.0029640793800354004,0.0029640793800354004,"native max(log Q, -2)"
2864601_0.437,373,original_f,random_joint_shift,exact_symmetry,-0.003789544105529785,0.003789544105529785,"native max(log Q, -2)"
2864601_0.437,716,original_f,random_joint_shift,exact_symmetry,0.16031938791275024,0.16031938791275024,"native max(log Q, -2)"
2864601_0.437,1009,original_f,random_joint_shift,exact_symmetry,-0.4583265781402588,0.4583265781402588,"native max(log Q, -2)"
2864601_0.437,1267,original_f,random_joint_shift,exact_symmetry,0.007470607757568359,0.007470607757568359,"native max(log Q, -2)"
2864601_0.437,1392,original_f,random_joint_shift,exact_symmetry,-0.07990121841430664,0.07990121841430664,"native max(log Q, -2)"
2864601_0.437,1431,original_f,random_joint_shift,exact_symmetry,-0.14992022514343262,0.14992022514343262,"native max(log Q, -2)"
2864601_0.437,1516,original_f,random_joint_shift,exact_symmetry,-0.10559731721878052,0.10559731721878052,"native max(log Q, -2)"
2864601_0.437,1570,original_f,random_joint_shift,exact_symmetry,-0.24641811847686768,0.24641811847686768,"native max(log Q, -2)"
2864601_0.437,1596,original_f,random_joint_shift,exact_symmetry,-0.0017476081848144531,0.0017476081848144531,"native max(log Q, -2)"
2864601_0.437,1766,original_f,random_joint_shift,exact_symmetry,-0.02857649326324463,0.02857649326324463,"native max(log Q, -2)"
2864601_0.437,2004,original_f,random_joint_shift,exact_symmetry,-0.46799421310424805,0.46799421310424805,"native max(log Q, -2)"
2864601_0.437,2023,original_f,random_joint_shift,exact_symmetry,-0.10740280151367188,0.10740280151367188,"native max(log Q, -2)"
2864601_0.437,2091,original_f,random_joint_shift,exact_symmetry,0.04877042770385742,0.04877042770385742,"native max(log Q, -2)"
2864601_0.437,2532,original_f,random_joint_shift,exact_symmetry,-0.0038084983825683594,0.0038084983825683594,"native max(log Q, -2)"
2864601_0.437,2545,original_f,random_joint_shift,exact_symmetry,0.0,0.0,"native max(log Q, -2)"
2864601_0.437,2557,original_f,random_joint_shift,exact_symmetry,0.12666535377502441,0.12666535377502441,"native max(log Q, -2)"
2864601_0.437,2721,original_f,random_joint_shift,exact_symmetry,-0.03608405590057373,0.03608405590057373,"native max(log Q, -2)"
2864601_0.437,3269,original_f,random_joint_shift,exact_symmetry,0.09785103797912598,0.09785103797912598,"native max(log Q, -2)"
2864601_0.437,3436,original_f,random_joint_shift,exact_symmetry,-0.0022275447845458984,0.0022275447845458984,"native max(log Q, -2)"
2864601_0.437,3497,original_f,random_joint_shift,exact_symmetry,-0.032644033432006836,0.032644033432006836,"native max(log Q, -2)"
2864601_0.437,3643,original_f,random_joint_shift,exact_symmetry,0.038280367851257324,0.038280367851257324,"native max(log Q, -2)"
2864601_0.437,3737,original_f,random_joint_shift,exact_symmetry,-0.26338958740234375,0.26338958740234375,"native max(log Q, -2)"
2864601_0.437,4387,original_f,random_joint_shift,exact_symmetry,-0.02418959140777588,0.02418959140777588,"native max(log Q, -2)"
2864601_0.437,4415,original_f,random_joint_shift,exact_symmetry,-0.043963849544525146,0.043963849544525146,"native max(log Q, -2)"
2864601_0.437,4589,original_f,random_joint_shift,exact_symmetry,-0.0117264986038208,0.0117264986038208,"native max(log Q, -2)"
2864601_0.437,4798,original_f,random_joint_shift,exact_symmetry,-0.4911196231842041,0.4911196231842041,"native max(log Q, -2)"
2864601_0.437,5052,original_f,random_joint_shift,exact_symmetry,-0.05438590049743652,0.05438590049743652,"native max(log Q, -2)"
2864601_0.437,5181,original_f,random_joint_shift,exact_symmetry,-0.003303706645965576,0.003303706645965576,"native max(log Q, -2)"
2864601_0.437,5384,original_f,random_joint_shift,exact_symmetry,0.20853012800216675,0.20853012800216675,"native max(log Q, -2)"
2864601_0.437,5817,original_f,random_joint_shift,exact_symmetry,0.030229508876800537,0.030229508876800537,"native max(log Q, -2)"
2864601_0.437,6232,original_f,random_joint_shift,exact_symmetry,-0.059212565422058105,0.059212565422058105,"native max(log Q, -2)"
2864601_0.437,6627,original_f,random_joint_shift,exact_symmetry,-0.021534442901611328,0.021534442901611328,"native max(log Q, -2)"
2864601_0.437,6645,original_f,random_joint_shift,exact_symmetry,0.16319787502288818,0.16319787502288818,"native max(log Q, -2)"
2864601_0.437,6724,original_f,random_joint_shift,exact_symmetry,0.05494111776351929,0.05494111776351929,"native max(log Q, -2)"
2864601_0.437,6727,original_f,random_joint_shift,exact_symmetry,-0.20364981889724731,0.20364981889724731,"native max(log Q, -2)"
2864601_0.437,7271,original_f,random_joint_shift,exact_symmetry,0.0,0.0,"native max(log Q, -2)"
2864601_0.437,7442,original_f,random_joint_shift,exact_symmetry,-0.003964900970458984,0.003964900970458984,"native max(log Q, -2)"
2864601_0.437,7467,original_f,random_joint_shift,exact_symmetry,0.050338149070739746,0.050338149070739746,"native max(log Q, -2)"
2864601_0.437,7764,original_f,random_joint_shift,exact_symmetry,-0.00021195411682128906,0.00021195411682128906,"native max(log Q, -2)"
2864601_0.437,7895,original_f,random_joint_shift,exact_symmetry,-0.1058351993560791,0.1058351993560791,"native max(log Q, -2)"
2864601_0.437,7975,original_f,random_joint_shift,exact_symmetry,0.09988129138946533,0.09988129138946533,"native max(log Q, -2)"
2864601_0.437,8018,original_f,random_joint_shift,exact_symmetry,-0.054508745670318604,0.054508745670318604,"native max(log Q, -2)"
2864601_0.437,8376,original_f,random_joint_shift,exact_symmetry,-0.022136688232421875,0.022136688232421875,"native max(log Q, -2)"
2864601_0.437,8384,original_f,random_joint_shift,exact_symmetry,0.14789366722106934,0.14789366722106934,"native max(log Q, -2)"
2864601_0.437,8619,original_f,random_joint_shift,exact_symmetry,0.0004429817199707031,0.0004429817199707031,"native max(log Q, -2)"
2864601_0.437,9514,original_f,random_joint_shift,exact_symmetry,0.18939566612243652,0.18939566612243652,"native max(log Q, -2)"
2864601_0.437,9583,original_f,random_joint_shift,exact_symmetry,-0.002513885498046875,0.002513885498046875,"native max(log Q, -2)"
2864601_0.437,9909,original_f,random_joint_shift,exact_symmetry,0.004885196685791016,0.004885196685791016,"native max(log Q, -2)"
2864601_0.437,10041,original_f,random_joint_shift,exact_symmetry,0.13660359382629395,0.13660359382629395,"native max(log Q, -2)"
2864601_0.437,10068,original_f,random_joint_shift,exact_symmetry,-0.0017725229263305664,0.0017725229263305664,"native max(log Q, -2)"
2864601_0.437,10580,original_f,random_joint_shift,exact_symmetry,0.2570466995239258,0.2570466995239258,"native max(log Q, -2)"
2864601_0.437,10738,original_f,random_joint_shift,exact_symmetry,-0.022365927696228027,0.022365927696228027,"native max(log Q, -2)"
2864601_0.437,10769,original_f,random_joint_shift,exact_symmetry,0.0012621879577636719,0.0012621879577636719,"native max(log Q, -2)"
2864601_0.437,10974,original_f,random_joint_shift,exact_symmetry,-0.09023940563201904,0.09023940563201904,"native max(log Q, -2)"
2864601_0.437,11016,original_f,random_joint_shift,exact_symmetry,0.011604398488998413,0.011604398488998413,"native max(log Q, -2)"
2864601_0.437,11036,original_f,random_joint_shift,exact_symmetry,-0.016848087310791016,0.016848087310791016,"native max(log Q, -2)"
2864601_0.437,11091,original_f,random_joint_shift,exact_symmetry,-0.008736610412597656,0.008736610412597656,"native max(log Q, -2)"
2864601_0.437,11221,original_f,random_joint_shift,exact_symmetry,-0.0817188024520874,0.0817188024520874,"native max(log Q, -2)"
2864601_0.437,11239,original_f,random_joint_shift,exact_symmetry,0.16135632991790771,0.16135632991790771,"native max(log Q, -2)"
2864601_0.437,11257,original_f,random_joint_shift,exact_symmetry,0.002218484878540039,0.002218484878540039,"native max(log Q, -2)"
2864601_0.437,11465,original_f,random_joint_shift,exact_symmetry,0.001569986343383789,0.001569986343383789,"native max(log Q, -2)"
2864601_0.437,11517,original_f,random_joint_shift,exact_symmetry,-0.024256229400634766,0.024256229400634766,"native max(log Q, -2)"
2864601_0.437,11564,original_f,random_joint_shift,exact_symmetry,0.26712846755981445,0.26712846755981445,"native max(log Q, -2)"
2864601_0.437,11632,original_f,random_joint_shift,exact_symmetry,-0.13160347938537598,0.13160347938537598,"native max(log Q, -2)"
2864601_0.437,11706,original_f,random_joint_shift,exact_symmetry,0.13995689153671265,0.13995689153671265,"native max(log Q, -2)"
2864601_0.437,11871,original_f,random_joint_shift,exact_symmetry,-0.10682439804077148,0.10682439804077148,"native max(log Q, -2)"
2864601_0.437,12108,original_f,random_joint_shift,exact_symmetry,0.09983879327774048,0.09983879327774048,"native max(log Q, -2)"
2864601_0.437,12569,original_f,random_joint_shift,exact_symmetry,-0.07976484298706055,0.07976484298706055,"native max(log Q, -2)"
2864601_0.437,12790,original_f,random_joint_shift,exact_symmetry,-0.08096945285797119,0.08096945285797119,"native max(log Q, -2)"
2864601_0.437,12907,original_f,random_joint_shift,exact_symmetry,-0.04860520362854004,0.04860520362854004,"native max(log Q, -2)"
2864601_0.437,13121,original_f,random_joint_shift,exact_symmetry,0.0014789104461669922,0.0014789104461669922,"native max(log Q, -2)"
2864601_0.437,13144,original_f,random_joint_shift,exact_symmetry,0.0895003080368042,0.0895003080368042,"native max(log Q, -2)"
2864601_0.437,13384,original_f,random_joint_shift,exact_symmetry,0.005733847618103027,0.005733847618103027,"native max(log Q, -2)"
2864601_0.437,13625,original_f,random_joint_shift,exact_symmetry,0.0,0.0,"native max(log Q, -2)"
2864601_0.437,13676,original_f,random_joint_shift,exact_symmetry,0.19552969932556152,0.19552969932556152,"native max(log Q, -2)"
2864601_0.437,13756,original_f,random_joint_shift,exact_symmetry,0.001268148422241211,0.001268148422241211,"native max(log Q, -2)"
2864601_0.437,13767,original_f,random_joint_shift,exact_symmetry,0.06130552291870117,0.06130552291870117,"native max(log Q, -2)"
2864601_0.437,13802,original_f,random_joint_shift,exact_symmetry,0.026454567909240723,0.026454567909240723,"native max(log Q, -2)"
2864601_0.437,14023,original_f,random_joint_shift,exact_symmetry,-0.12270832061767578,0.12270832061767578,"native max(log Q, -2)"
2864601_0.437,14550,original_f,random_joint_shift,exact_symmetry,-0.26452016830444336,0.26452016830444336,"native max(log Q, -2)"
2864601_0.437,14707,original_f,random_joint_shift,exact_symmetry,0.011815905570983887,0.011815905570983887,"native max(log Q, -2)"
2864601_0.437,15374,original_f,random_joint_shift,exact_symmetry,0.29973262548446655,0.29973262548446655,"native max(log Q, -2)"
2864601_0.437,15479,original_f,random_joint_shift,exact_symmetry,0.018696129322052002,0.018696129322052002,"native max(log Q, -2)"
2864601_0.437,15566,original_f,random_joint_shift,exact_symmetry,-0.30269402265548706,0.30269402265548706,"native max(log Q, -2)"
2864601_0.437,15731,original_f,random_joint_shift,exact_symmetry,-0.007532835006713867,0.007532835006713867,"native max(log Q, -2)"
2864601_0.437,16772,original_f,random_joint_shift,exact_symmetry,-0.013727068901062012,0.013727068901062012,"native max(log Q, -2)"
2864601_0.437,16804,original_f,random_joint_shift,exact_symmetry,0.16021859645843506,0.16021859645843506,"native max(log Q, -2)"
2864601_0.437,16861,original_f,random_joint_shift,exact_symmetry,0.18712353706359863,0.18712353706359863,"native max(log Q, -2)"
2864601_0.437,16897,original_f,random_joint_shift,exact_symmetry,-0.13205289840698242,0.13205289840698242,"native max(log Q, -2)"
2864601_0.437,16907,original_f,random_joint_shift,exact_symmetry,0.026790738105773926,0.026790738105773926,"native max(log Q, -2)"
2864601_0.437,16916,original_f,random_joint_shift,exact_symmetry,-0.05027604103088379,0.05027604103088379,"native max(log Q, -2)"
2864601_0.437,16936,original_f,random_joint_shift,exact_symmetry,0.005434662103652954,0.005434662103652954,"native max(log Q, -2)"
2864601_0.437,17030,original_f,random_joint_shift,exact_symmetry,0.028591811656951904,0.028591811656951904,"native max(log Q, -2)"
2864601_0.437,17316,original_f,random_joint_shift,exact_symmetry,-0.011359453201293945,0.011359453201293945,"native max(log Q, -2)"
2864601_0.437,17991,original_f,random_joint_shift,exact_symmetry,-0.03738510608673096,0.03738510608673096,"native max(log Q, -2)"
2864601_0.437,18022,original_f,random_joint_shift,exact_symmetry,0.1134098693728447,0.1134098693728447,"native max(log Q, -2)"
2864601_0.437,18136,original_f,random_joint_shift,exact_symmetry,0.005549192428588867,0.005549192428588867,"native max(log Q, -2)"
2864601_0.437,18555,original_f,random_joint_shift,exact_symmetry,-0.15967917442321777,0.15967917442321777,"native max(log Q, -2)"
2864601_0.437,18655,original_f,random_joint_shift,exact_symmetry,-0.08676934242248535,0.08676934242248535,"native max(log Q, -2)"
2864601_0.437,18847,original_f,random_joint_shift,exact_symmetry,-0.07893252372741699,0.07893252372741699,"native max(log Q, -2)"
2864601_0.437,18981,original_f,random_joint_shift,exact_symmetry,0.0011353492736816406,0.0011353492736816406,"native max(log Q, -2)"
2864601_0.437,19436,original_f,random_joint_shift,exact_symmetry,-0.003019094467163086,0.003019094467163086,"native max(log Q, -2)"
2864601_0.437,19521,original_f,random_joint_shift,exact_symmetry,-0.01103067398071289,0.01103067398071289,"native max(log Q, -2)"
2864601_0.437,19744,original_f,random_joint_shift,exact_symmetry,0.0024489164352416992,0.0024489164352416992,"native max(log Q, -2)"
2864601_0.437,19750,original_f,random_joint_shift,exact_symmetry,0.16133391857147217,0.16133391857147217,"native max(log Q, -2)"
2864601_0.437,20029,original_f,random_joint_shift,exact_symmetry,-0.2200307846069336,0.2200307846069336,"native max(log Q, -2)"
2864601_0.437,20119,original_f,random_joint_shift,exact_symmetry,-0.03737515211105347,0.03737515211105347,"native max(log Q, -2)"
2864601_0.437,20323,original_f,random_joint_shift,exact_symmetry,0.24758243560791016,0.24758243560791016,"native max(log Q, -2)"
2864601_0.437,20505,original_f,random_joint_shift,exact_symmetry,0.0,0.0,"native max(log Q, -2)"
2864601_0.437,20519,original_f,random_joint_shift,exact_symmetry,-0.057741761207580566,0.057741761207580566,"native max(log Q, -2)"
2864601_0.437,20537,original_f,random_joint_shift,exact_symmetry,0.026232779026031494,0.026232779026031494,"native max(log Q, -2)"
2864601_0.437,20579,original_f,random_joint_shift,exact_symmetry,0.3333261013031006,0.3333261013031006,"native max(log Q, -2)"
2864601_0.437,20655,original_f,random_joint_shift,exact_symmetry,0.07822716236114502,0.07822716236114502,"native max(log Q, -2)"
2864601_0.437,20961,original_f,random_joint_shift,exact_symmetry,-0.22438442707061768,0.22438442707061768,"native max(log Q, -2)"
2864601_0.437,21075,original_f,random_joint_shift,exact_symmetry,-0.03327667713165283,0.03327667713165283,"native max(log Q, -2)"
2864601_0.437,21138,original_f,random_joint_shift,exact_symmetry,0.005878448486328125,0.005878448486328125,"native max(log Q, -2)"
2864601_0.437,21159,original_f,random_joint_shift,exact_symmetry,-0.06852662563323975,0.06852662563323975,"native max(log Q, -2)"
2864601_0.437,21189,original_f,random_joint_shift,exact_symmetry,-0.08191543817520142,0.08191543817520142,"native max(log Q, -2)"
2864601_0.437,21272,original_f,random_joint_shift,exact_symmetry,-0.11208057403564453,0.11208057403564453,"native max(log Q, -2)"
2864601_0.437,21287,original_f,random_joint_shift,exact_symmetry,0.024668455123901367,0.024668455123901367,"native max(log Q, -2)"
2864601_0.437,21328,original_f,random_joint_shift,exact_symmetry,0.07251501083374023,0.07251501083374023,"native max(log Q, -2)"
2864601_0.437,21424,original_f,random_joint_shift,exact_symmetry,0.03536081314086914,0.03536081314086914,"native max(log Q, -2)"
2864601_0.437,21755,original_f,random_joint_shift,exact_symmetry,-0.08788841962814331,0.08788841962814331,"native max(log Q, -2)"
2864601_0.437,21850,original_f,random_joint_shift,exact_symmetry,-0.10010409355163574,0.10010409355163574,"native max(log Q, -2)"
2864601_0.437,21853,original_f,random_joint_shift,exact_symmetry,0.12318801879882812,0.12318801879882812,"native max(log Q, -2)"
2864601_0.437,21896,original_f,random_joint_shift,exact_symmetry,0.07686877250671387,0.07686877250671387,"native max(log Q, -2)"
2864601_0.437,22455,original_f,random_joint_shift,exact_symmetry,0.059613585472106934,0.059613585472106934,"native max(log Q, -2)"
2864601_0.437,22538,original_f,random_joint_shift,exact_symmetry,0.006940722465515137,0.006940722465515137,"native max(log Q, -2)"
2864601_0.437,22954,original_f,random_joint_shift,exact_symmetry,-0.09029185771942139,0.09029185771942139,"native max(log Q, -2)"
2864601_0.437,23080,original_f,random_joint_shift,exact_symmetry,0.0019352436065673828,0.0019352436065673828,"native max(log Q, -2)"
2864601_0.437,23144,original_f,random_joint_shift,exact_symmetry,0.5902724266052246,0.5902724266052246,"native max(log Q, -2)"
2864601_0.437,23416,original_f,random_joint_shift,exact_symmetry,0.08724915981292725,0.08724915981292725,"native max(log Q, -2)"
2864601_0.437,23675,original_f,random_joint_shift,exact_symmetry,0.0015609264373779297,0.0015609264373779297,"native max(log Q, -2)"
2864601_0.437,24185,original_f,random_joint_shift,exact_symmetry,-0.0012743473052978516,0.0012743473052978516,"native max(log Q, -2)"
2864601_0.437,24230,original_f,random_joint_shift,exact_symmetry,-0.05455666780471802,0.05455666780471802,"native max(log Q, -2)"
2864601_0.437,24443,original_f,random_joint_shift,exact_symmetry,-0.009650468826293945,0.009650468826293945,"native max(log Q, -2)"
2864601_0.437,24561,original_f,random_joint_shift,exact_symmetry,0.004614114761352539,0.004614114761352539,"native max(log Q, -2)"
2864601_0.437,24615,original_f,random_joint_shift,exact_symmetry,0.07411742210388184,0.07411742210388184,"native max(log Q, -2)"
2864601_0.437,24690,original_f,random_joint_shift,exact_symmetry,0.0064809322357177734,0.0064809322357177734,"native max(log Q, -2)"
2864601_0.437,24944,original_f,random_joint_shift,exact_symmetry,0.0,0.0,"native max(log Q, -2)"
2864601_0.437,25760,original_f,random_joint_shift,exact_symmetry,-0.21222972869873047,0.21222972869873047,"native max(log Q, -2)"
2864601_0.437,25816,original_f,random_joint_shift,exact_symmetry,-0.08691692352294922,0.08691692352294922,"native max(log Q, -2)"
2864601_0.437,26411,original_f,random_joint_shift,exact_symmetry,0.04674673080444336,0.04674673080444336,"native max(log Q, -2)"
2864601_0.437,26622,original_f,random_joint_shift,exact_symmetry,0.18756872415542603,0.18756872415542603,"native max(log Q, -2)"
2864601_0.437,26650,original_f,random_joint_shift,exact_symmetry,0.04631662368774414,0.04631662368774414,"native max(log Q, -2)"
2864601_0.437,26655,original_f,random_joint_shift,exact_symmetry,0.09113383293151855,0.09113383293151855,"native max(log Q, -2)"
2864601_0.437,26894,original_f,random_joint_shift,exact_symmetry,-0.18017536401748657,0.18017536401748657,"native max(log Q, -2)"
2864601_0.437,27091,original_f,random_joint_shift,exact_symmetry,-0.22448372840881348,0.22448372840881348,"native max(log Q, -2)"
2864601_0.437,27397,original_f,random_joint_shift,exact_symmetry,0.10630452632904053,0.10630452632904053,"native max(log Q, -2)"
2864601_0.437,27892,original_f,random_joint_shift,exact_symmetry,-0.0713193416595459,0.0713193416595459,"native max(log Q, -2)"
2864601_0.437,28836,original_f,random_joint_shift,exact_symmetry,0.003410816192626953,0.003410816192626953,"native max(log Q, -2)"
2864601_0.437,28887,original_f,random_joint_shift,exact_symmetry,-0.0651998519897461,0.0651998519897461,"native max(log Q, -2)"
2864601_0.437,28936,original_f,random_joint_shift,exact_symmetry,-0.011233806610107422,0.011233806610107422,"native max(log Q, -2)"
2864601_0.437,29416,original_f,random_joint_shift,exact_symmetry,-0.07598161697387695,0.07598161697387695,"native max(log Q, -2)"
2864601_0.437,29695,original_f,random_joint_shift,exact_symmetry,0.0,0.0,"native max(log Q, -2)"
2864601_0.437,29844,original_f,random_joint_shift,exact_symmetry,-0.3101567029953003,0.3101567029953003,"native max(log Q, -2)"
2864601_0.437,29867,original_f,random_joint_shift,exact_symmetry,0.10956430435180664,0.10956430435180664,"native max(log Q, -2)"
2864601_0.437,29999,original_f,random_joint_shift,exact_symmetry,0.42176175117492676,0.42176175117492676,"native max(log Q, -2)"
2864601_0.437,30149,original_f,random_joint_shift,exact_symmetry,0.10165858268737793,0.10165858268737793,"native max(log Q, -2)"
2864601_0.437,30584,original_f,random_joint_shift,exact_symmetry,-0.0026960372924804688,0.0026960372924804688,"native max(log Q, -2)"
2864601_0.437,30783,original_f,random_joint_shift,exact_symmetry,0.0835646390914917,0.0835646390914917,"native max(log Q, -2)"
2864601_0.437,30941,original_f,random_joint_shift,exact_symmetry,-0.0373234748840332,0.0373234748840332,"native max(log Q, -2)"
2864601_0.437,30959,original_f,random_joint_shift,exact_symmetry,-0.04122638702392578,0.04122638702392578,"native max(log Q, -2)"
2864601_0.437,31026,original_f,random_joint_shift,exact_symmetry,0.015540480613708496,0.015540480613708496,"native max(log Q, -2)"
2864601_0.437,31355,original_f,random_joint_shift,exact_symmetry,0.14661717414855957,0.14661717414855957,"native max(log Q, -2)"
2864601_0.437,31450,original_f,random_joint_shift,exact_symmetry,0.024273395538330078,0.024273395538330078,"native max(log Q, -2)"
2864601_0.437,31850,original_f,random_joint_shift,exact_symmetry,-0.045773983001708984,0.045773983001708984,"native max(log Q, -2)"
2864601_0.437,31920,original_f,random_joint_shift,exact_symmetry,-0.022571206092834473,0.022571206092834473,"native max(log Q, -2)"
2864601_0.437,31970,original_f,random_joint_shift,exact_symmetry,0.5542827844619751,0.5542827844619751,"native max(log Q, -2)"
2864601_0.437,32032,original_f,random_joint_shift,exact_symmetry,0.22081363201141357,0.22081363201141357,"native max(log Q, -2)"
2864601_0.437,32037,original_f,random_joint_shift,exact_symmetry,0.30527031421661377,0.30527031421661377,"native max(log Q, -2)"
2864601_0.437,32148,original_f,random_joint_shift,exact_symmetry,0.06021398305892944,0.06021398305892944,"native max(log Q, -2)"
2864601_0.437,32578,original_f,random_joint_shift,exact_symmetry,-0.03511953353881836,0.03511953353881836,"native max(log Q, -2)"
2864601_0.437,32941,original_f,random_joint_shift,exact_symmetry,-0.06329625844955444,0.06329625844955444,"native max(log Q, -2)"
2864601_0.437,32975,original_f,random_joint_shift,exact_symmetry,0.13948965072631836,0.13948965072631836,"native max(log Q, -2)"
2864601_0.437,33091,original_f,random_joint_shift,exact_symmetry,-0.0933603048324585,0.0933603048324585,"native max(log Q, -2)"
2864601_0.437,33550,original_f,random_joint_shift,exact_symmetry,-0.13316559791564941,0.13316559791564941,"native max(log Q, -2)"
2864601_0.437,33553,original_f,random_joint_shift,exact_symmetry,-0.0145035982131958,0.0145035982131958,"native max(log Q, -2)"
2864601_0.437,33735,original_f,random_joint_shift,exact_symmetry,0.0,0.0,"native max(log Q, -2)"
2864601_0.437,33758,original_f,random_joint_shift,exact_symmetry,0.023986756801605225,0.023986756801605225,"native max(log Q, -2)"
2864601_0.437,35209,original_f,random_joint_shift,exact_symmetry,0.03994715213775635,0.03994715213775635,"native max(log Q, -2)"
2864601_0.437,35442,original_f,random_joint_shift,exact_symmetry,0.001592874526977539,0.001592874526977539,"native max(log Q, -2)"
2864601_0.437,35560,original_f,random_joint_shift,exact_symmetry,-2.384185791015625e-07,2.384185791015625e-07,"native max(log Q, -2)"
2864601_0.437,35565,original_f,random_joint_shift,exact_symmetry,-0.0026726722717285156,0.0026726722717285156,"native max(log Q, -2)"
2864601_0.437,35630,original_f,random_joint_shift,exact_symmetry,-0.016886472702026367,0.016886472702026367,"native max(log Q, -2)"
2864601_0.437,35648,original_f,random_joint_shift,exact_symmetry,-0.3255622386932373,0.3255622386932373,"native max(log Q, -2)"
2864601_0.437,35707,original_f,random_joint_shift,exact_symmetry,-0.06919074058532715,0.06919074058532715,"native max(log Q, -2)"
2864601_0.437,36268,original_f,random_joint_shift,exact_symmetry,0.058255910873413086,0.058255910873413086,"native max(log Q, -2)"
2864601_0.437,36909,original_f,random_joint_shift,exact_symmetry,-0.032045841217041016,0.032045841217041016,"native max(log Q, -2)"
2864601_0.437,37048,original_f,random_joint_shift,exact_symmetry,0.1118016242980957,0.1118016242980957,"native max(log Q, -2)"
2864601_0.437,37075,original_f,random_joint_shift,exact_symmetry,0.026335537433624268,0.026335537433624268,"native max(log Q, -2)"
2864601_0.437,37205,original_f,random_joint_shift,exact_symmetry,-0.02039480209350586,0.02039480209350586,"native max(log Q, -2)"
2864601_0.437,37535,original_f,random_joint_shift,exact_symmetry,0.04782390594482422,0.04782390594482422,"native max(log Q, -2)"
2864601_0.437,37567,original_f,random_joint_shift,exact_symmetry,0.0032830238342285156,0.0032830238342285156,"native max(log Q, -2)"
2864601_0.437,37817,original_f,random_joint_shift,exact_symmetry,-1.3650468587875366,1.3650468587875366,"native max(log Q, -2)"
2864601_0.437,38127,original_f,random_joint_shift,exact_symmetry,-0.003130674362182617,0.003130674362182617,"native max(log Q, -2)"
2864601_0.437,38722,original_f,random_joint_shift,exact_symmetry,0.0,0.0,"native max(log Q, -2)"
2864601_0.437,38742,original_f,random_joint_shift,exact_symmetry,0.0009391307830810547,0.0009391307830810547,"native max(log Q, -2)"
2864601_0.437,38750,original_f,random_joint_shift,exact_symmetry,-0.306892991065979,0.306892991065979,"native max(log Q, -2)"
2864601_0.437,39342,original_f,random_joint_shift,exact_symmetry,0.3128182888031006,0.3128182888031006,"native max(log Q, -2)"
2864601_0.437,39623,original_f,random_joint_shift,exact_symmetry,-0.026611328125,0.026611328125,"native max(log Q, -2)"
2864601_0.437,39672,original_f,random_joint_shift,exact_symmetry,-0.17728841304779053,0.17728841304779053,"native max(log Q, -2)"
2864601_0.437,39778,original_f,random_joint_shift,exact_symmetry,-0.06941378116607666,0.06941378116607666,"native max(log Q, -2)"
2864601_0.437,40003,original_f,random_joint_shift,exact_symmetry,-0.32577526569366455,0.32577526569366455,"native max(log Q, -2)"
2864601_0.437,40205,original_f,random_joint_shift,exact_symmetry,0.06442785263061523,0.06442785263061523,"native max(log Q, -2)"
2864601_0.437,40334,original_f,random_joint_shift,exact_symmetry,-0.014772891998291016,0.014772891998291016,"native max(log Q, -2)"
2864601_0.437,40434,original_f,random_joint_shift,exact_symmetry,0.0029778480529785156,0.0029778480529785156,"native max(log Q, -2)"
2864601_0.437,40599,original_f,random_joint_shift,exact_symmetry,0.05257153511047363,0.05257153511047363,"native max(log Q, -2)"
2864601_0.437,40915,original_f,random_joint_shift,exact_symmetry,0.00113677978515625,0.00113677978515625,"native max(log Q, -2)"
2864601_0.437,41772,original_f,random_joint_shift,exact_symmetry,0.09881591796875,0.09881591796875,"native max(log Q, -2)"
2864601_0.437,41931,original_f,random_joint_shift,exact_symmetry,-0.03063911199569702,0.03063911199569702,"native max(log Q, -2)"
2864601_0.437,42053,original_f,random_joint_shift,exact_symmetry,-0.2930046319961548,0.2930046319961548,"native max(log Q, -2)"
2864601_0.437,42354,original_f,random_joint_shift,exact_symmetry,-0.0033893585205078125,0.0033893585205078125,"native max(log Q, -2)"
2864601_0.437,42797,original_f,random_joint_shift,exact_symmetry,-0.13717567920684814,0.13717567920684814,"native max(log Q, -2)"
2864601_0.437,43112,original_f,random_joint_shift,exact_symmetry,-0.04099321365356445,0.04099321365356445,"native max(log Q, -2)"
2864601_0.437,44506,original_f,random_joint_shift,exact_symmetry,0.08296078443527222,0.08296078443527222,"native max(log Q, -2)"
2864601_0.437,44838,original_f,random_joint_shift,exact_symmetry,-0.08972513675689697,0.08972513675689697,"native max(log Q, -2)"
2864601_0.437,44955,original_f,random_joint_shift,exact_symmetry,0.052743613719940186,0.052743613719940186,"native max(log Q, -2)"
2864601_0.437,44989,original_f,random_joint_shift,exact_symmetry,0.002100706100463867,0.002100706100463867,"native max(log Q, -2)"
2864601_0.437,45034,original_f,random_joint_shift,exact_symmetry,-0.24140357971191406,0.24140357971191406,"native max(log Q, -2)"
2864601_0.437,45557,original_f,random_joint_shift,exact_symmetry,-0.0962141752243042,0.0962141752243042,"native max(log Q, -2)"
2864601_0.437,46216,original_f,random_joint_shift,exact_symmetry,0.0,0.0,"native max(log Q, -2)"
