member_id,unit_id,stratum,concept,rank_correlation_zero_lag,overlap_at_fixed_sparsity,sparsity,best_lag,lag_correlation,partial_rank_correlation,validity_tag,bootstrap_group,bootstrap_recurrence,lag_correlation_ci95_lower,lag_correlation_ci95_upper
2864601_0.371,2864601_0.371:u012,unstable,parallel_fourier_expected_k_bmag_w25__mean_w25,0.0008613740229717466,0.037631578947368426,0.05,-39,-0.005581304389996062,0.008759949752510725,observed-comparison,equilibrium_files,0.0,-0.011607805463038301,0.0006984226417076308
2864601_0.371,2864601_0.371:u012,unstable,parallel_fourier_expected_k_compression_w25,0.0013323425224724306,0.035526315789473684,0.05,-22,0.0033241688079116744,0.0012978526486522044,observed-comparison,equilibrium_files,0.0,-0.0006436092648491197,0.007867222556566114
2864601_0.371,2864601_0.371:u012,unstable,parallel_fourier_expected_k_compression_w25__mean_w9,0.0008703221298723182,0.046052631578947366,0.05,-25,0.004366070903978365,-0.000890122811678039,observed-comparison,equilibrium_files,0.0,-0.0011727038971119123,0.009942099123767005
2864601_0.371,2864601_0.371:u012,unstable,parallel_fourier_expected_k_compression_w25__mean_w25,-0.002397788743985128,0.06763157894736842,0.05,-33,0.0025953341898261027,-0.00300155927954814,observed-comparison,equilibrium_files,0.0,-0.0031824556954889944,0.00903338942595494
2864601_0.371,2864601_0.371:u012,unstable,parallel_fourier_expected_k_curvature_w25,0.004153100738684811,0.06631578947368422,0.05,-3,0.0030310716577412623,0.014477798841011963,observed-comparison,equilibrium_files,0.0,-0.0006564205776627091,0.007160883369859606
2864601_0.371,2864601_0.371:u012,unstable,parallel_fourier_expected_k_curvature_w25__mean_w9,0.0049442512435495835,0.06736842105263159,0.05,-3,0.004044083194172466,0.02968196061713544,observed-comparison,equilibrium_files,0.0,-0.00040120746144174045,0.00933104593494921
2864601_0.371,2864601_0.371:u012,unstable,parallel_fourier_expected_k_curvature_w25__mean_w25,0.0029868589555817997,0.05157894736842106,0.05,-26,-0.00501656376403502,-0.025590747219462376,observed-comparison,equilibrium_files,0.0,-0.01352319441989817,0.002406517618352791
2864601_0.371,2864601_0.371:u012,unstable,bad_curvature_compression_p1_Bm1,-0.004783877452776202,0.08578947368421051,0.05,28,0.018912610446592218,0.02500241610355108,observed-comparison,equilibrium_files,0.0,0.013938194439813619,0.024259155687249494
2864601_0.371,2864601_0.371:u012,unstable,bad_curvature_compression_p1_Bm1__mean_w9,-0.005373895477787701,0.06921052631578949,0.05,26,0.024265585822151638,0.03263651266402196,observed-comparison,equilibrium_files,0.0,0.018226579115671517,0.031064144741648418
2864601_0.371,2864601_0.371:u012,unstable,bad_curvature_compression_p1_Bm1__mean_w25,-0.004441765502312691,0.07078947368421053,0.05,25,0.03371419070280578,0.040111741373459214,observed-comparison,equilibrium_files,0.968,0.02477346733383381,0.04336879677629105
2864601_0.371,2864601_0.371:u012,unstable,bad_curvature_compression_p2_Bm1,-0.004798447992025663,0.08526315789473683,0.05,28,0.018829451553034362,0.024841313827849255,observed-comparison,equilibrium_files,0.0,0.013573781858474295,0.024087282058635178
2864601_0.371,2864601_0.371:u012,unstable,bad_curvature_compression_p2_Bm1__mean_w9,-0.004667313935711788,0.06921052631578947,0.05,26,0.02348077606248906,0.031967850860283344,observed-comparison,equilibrium_files,0.0,0.01732480230967709,0.03021874089522154
2864601_0.371,2864601_0.371:u012,unstable,bad_curvature_compression_p2_Bm1__mean_w25,-0.0033491196155801943,0.07421052631578948,0.05,24,0.032414606919710605,0.03717946679201495,observed-comparison,equilibrium_files,0.024,0.023880935846651123,0.042651093055843727
2864601_0.371,2864601_0.371:u012,unstable,bad_curvature_compression_p3_Bm1,-0.004772048025139871,0.08736842105263158,0.05,28,0.017764140112297856,0.024705605190183184,observed-comparison,equilibrium_files,0.0,0.012408998494530931,0.023046719246381325
2864601_0.371,2864601_0.371:u012,unstable,bad_curvature_compression_p3_Bm1__mean_w9,-0.004027199052843634,0.06947368421052631,0.05,26,0.022113675937386935,0.030995528427369908,observed-comparison,equilibrium_files,0.0,0.01585338797687648,0.02864052783789503
2864601_0.371,2864601_0.371:u012,unstable,bad_curvature_compression_p3_Bm1__mean_w25,-0.0015959393723696642,0.07473684210526316,0.05,24,0.03078290992068712,0.033879637272817106,observed-comparison,equilibrium_files,0.0,0.02240186375820993,0.04113745759468632
2864601_0.371,2864601_0.371:u012,unstable,bad_curvature_compression_p4_Bm1,-0.004763942742016701,0.08763157894736841,0.05,28,0.016514413786092013,0.024551558230752755,observed-comparison,equilibrium_files,0.0,0.01142394243320162,0.021876873552305127
2864601_0.371,2864601_0.371:u012,unstable,bad_curvature_compression_p4_Bm1__mean_w9,-0.003598713469362316,0.06710526315789474,0.05,26,0.02079645286957615,0.02976394498896791,observed-comparison,equilibrium_files,0.0,0.014542053030722066,0.027139062123885047
2864601_0.371,2864601_0.371:u012,unstable,bad_curvature_compression_p4_Bm1__mean_w25,-0.000928599338458971,0.07289473684210526,0.05,24,0.029460479397468535,0.03143943845977462,observed-comparison,equilibrium_files,0.0,0.021043394467107245,0.03968277467138316
2864601_0.371,2864601_0.371:u012,unstable,f_Q_integrand_p3_Bm1,-0.002010048328099581,0.05078947368421053,0.05,28,0.016017775120032333,0.013215136471279762,observed-comparison,equilibrium_files,0.0,0.010852856952481879,0.021236336276506864
2864601_0.371,2864601_0.371:u012,unstable,f_Q_integrand_p3_Bm1__mean_w9,-0.0018033358907875423,0.037894736842105266,0.05,26,0.019598709247096422,0.02373274499122833,observed-comparison,equilibrium_files,0.0,0.013762418013219552,0.02617705922065339
2864601_0.371,2864601_0.371:u012,unstable,f_Q_integrand_p3_Bm1__mean_w25,0.0009079913698350677,0.03368421052631579,0.05,22,0.02832399608921839,0.031485170733872324,observed-comparison,equilibrium_files,0.0,0.020610817617956124,0.0378665139789482
2864601_0.371,2864601_0.371:u013,overall,bmag,-0.05641714389299614,0.061,0.05,4,-0.05825789342175816,-0.048755577638081804,observed-comparison,equilibrium_files,0.0,-0.06951948552537962,-0.0486668066330495
2864601_0.371,2864601_0.371:u013,overall,bmag__mean_w9,-0.06811219321925188,0.0574,0.05,5,-0.06779007393240621,-0.055619513975560406,observed-comparison,equilibrium_files,0.0,-0.0797905334090402,-0.05624111805534578
2864601_0.371,2864601_0.371:u013,overall,bmag__mean_w25,-0.08383735188856262,0.050800000000000005,0.05,5,-0.0818677253977533,-0.06871090811989439,observed-comparison,equilibrium_files,0.0,-0.09534374145746669,-0.06986307465460223
2864601_0.371,2864601_0.371:u013,overall,inverse_bmag,0.05641714389299614,0.061,0.05,4,0.059437283090112675,0.048755577638081915,observed-comparison,equilibrium_files,0.0,0.04978130293618366,0.07082599085085334
2864601_0.371,2864601_0.371:u013,overall,inverse_bmag__mean_w9,0.06854809225705094,0.058,0.05,5,0.06883289575781952,0.05538246534985511,observed-comparison,equilibrium_files,0.0,0.05709438953160281,0.08119772628233443
2864601_0.371,2864601_0.371:u013,overall,inverse_bmag__mean_w25,0.08460611854212771,0.054,0.05,5,0.08274256843182656,0.06899194853410283,observed-comparison,equilibrium_files,0.0,0.07029158675178178,0.09632821279428189
2864601_0.371,2864601_0.371:u013,overall,bad_curvature,0.06713593271981891,0.19340000000000004,0.05,7,0.06804016455683269,0.05706597139371768,observed-comparison,equilibrium_files,0.0,0.05740118117849699,0.07983157863705277
2864601_0.371,2864601_0.371:u013,overall,bad_curvature__mean_w9,0.08086842899078009,0.1404,0.05,6,0.08189400669030909,0.06962418181302805,observed-comparison,equilibrium_files,0.0,0.06938742828411275,0.09438743256346015
2864601_0.371,2864601_0.371:u013,overall,bad_curvature__mean_w25,0.09267411820613047,0.12919999999999998,0.05,6,0.08994923930449285,0.07931540453701848,observed-comparison,equilibrium_files,0.0,0.07581934788138162,0.10414651266853114
2864601_0.371,2864601_0.371:u013,overall,good_curvature,-0.06713593271981891,0.19340000000000004,0.05,7,-0.0680401645568327,-0.056643513898290775,observed-comparison,equilibrium_files,0.0,-0.07983157863705277,-0.05740118117849699
2864601_0.371,2864601_0.371:u013,overall,good_curvature__mean_w9,-0.08086842899078009,0.1404,0.05,6,-0.08189400669030908,-0.06920172431760119,observed-comparison,equilibrium_files,0.0,-0.09438743256346015,-0.06938742828411275
2864601_0.371,2864601_0.371:u013,overall,good_curvature__mean_w25,-0.09267411820613047,0.12919999999999998,0.05,6,-0.08994923930449285,-0.07889294704159161,observed-comparison,equilibrium_files,0.0,-0.10414651266853114,-0.07581934788138163
2864601_0.371,2864601_0.371:u013,overall,curvature_drift,0.06933019517968832,0.054,0.05,5,0.07165071717646856,0.05538195053084169,observed-comparison,equilibrium_files,0.0,0.060011640977472795,0.0836461512558006
2864601_0.371,2864601_0.371:u013,overall,curvature_drift__mean_w9,0.07876925076989844,0.0522,0.05,6,0.08095855248014919,0.06563676499542288,observed-comparison,equilibrium_files,0.0,0.06785557832809963,0.0938819713259982
2864601_0.371,2864601_0.371:u013,overall,curvature_drift__mean_w25,0.0910337997635455,0.054200000000000005,0.05,6,0.0899671321291052,0.07736876900274642,observed-comparison,equilibrium_files,0.0,0.0758119583250623,0.10385252504172046
2864601_0.371,2864601_0.371:u013,overall,abs_curvature_drift,-0.01668539232839057,0.07959999999999999,0.05,-47,0.029613942736259377,-0.001440198631696033,observed-comparison,equilibrium_files,0.0,0.02155978789553729,0.03784482193694162
2864601_0.371,2864601_0.371:u013,overall,abs_curvature_drift__mean_w9,-0.02280255489287919,0.0484,0.05,-44,0.03820362521754384,0.008305051675423027,observed-comparison,equilibrium_files,0.0,0.027950379087401733,0.04790541744036414
2864601_0.371,2864601_0.371:u013,overall,abs_curvature_drift__mean_w25,-0.03325638311895506,0.0536,0.05,-43,0.0507917463397379,0.030908717922493695,observed-comparison,equilibrium_files,0.0,0.03782858375491112,0.06278544086293976
2864601_0.371,2864601_0.371:u013,overall,radial_drift_geodesic_curvature,-0.04678841108779881,0.0496,0.05,-11,-0.0734279320945884,-0.07209756239274955,observed-comparison,equilibrium_files,0.0,-0.0856862445107721,-0.06230818990828902
2864601_0.371,2864601_0.371:u013,overall,radial_drift_geodesic_curvature__mean_w9,-0.05223704476751432,0.052399999999999995,0.05,-12,-0.08319378449545821,-0.07720751192611089,observed-comparison,equilibrium_files,0.0,-0.09745113407411717,-0.07101321218860758
2864601_0.371,2864601_0.371:u013,overall,radial_drift_geodesic_curvature__mean_w25,-0.06069001513022906,0.0636,0.05,-14,-0.0965113758903195,-0.08725745726464419,observed-comparison,equilibrium_files,0.006,-0.1111402316762789,-0.0820919768118426
2864601_0.371,2864601_0.371:u013,overall,abs_radial_drift_geodesic_curvature,0.010356009611055544,0.047,0.05,-45,-0.024335585409327638,0.005371974233806274,observed-comparison,equilibrium_files,0.0,-0.033032652300766276,-0.0164330954588727
2864601_0.371,2864601_0.371:u013,overall,abs_radial_drift_geodesic_curvature__mean_w9,0.012060067797473874,0.055200000000000006,0.05,-46,-0.029234831381365595,0.014188602058718351,observed-comparison,equilibrium_files,0.0,-0.039632208353533906,-0.020145378918617562
2864601_0.371,2864601_0.371:u013,overall,abs_radial_drift_geodesic_curvature__mean_w25,0.01752757338673968,0.0454,0.05,-43,-0.040701659057431276,-0.018419983646959896,observed-comparison,equilibrium_files,0.0,-0.053128325486228686,-0.029612674893603034
2864601_0.371,2864601_0.371:u013,overall,compression_abs_grad_x,0.052747049483508654,0.0514,0.05,11,0.05526117495335454,0.046953626222834416,observed-comparison,equilibrium_files,0.0,0.0452860868523438,0.0667846506562334
2864601_0.371,2864601_0.371:u013,overall,compression_abs_grad_x__mean_w9,0.05551997963691454,0.05,0.05,11,0.05986795635815285,0.05115824348194523,observed-comparison,equilibrium_files,0.0,0.04964009084514776,0.07203851128427982
2864601_0.371,2864601_0.371:u013,overall,compression_abs_grad_x__mean_w25,0.06487933488627687,0.061,0.05,6,0.07783974531806984,0.06911214453701385,observed-comparison,equilibrium_files,0.0,0.06530676442864096,0.09179169091564639
2864601_0.371,2864601_0.371:u013,overall,compression_abs_grad_x_p2,0.052747049483508654,0.0514,0.05,11,0.0550221260518487,0.046953626222834416,observed-comparison,equilibrium_files,0.0,0.04503969691600793,0.06677321010263833
2864601_0.371,2864601_0.371:u013,overall,compression_abs_grad_x_p2__mean_w9,0.05599559667287318,0.048400000000000006,0.05,11,0.06021515156458786,0.051438660592941714,observed-comparison,equilibrium_files,0.0,0.04966472987157632,0.07262329361077367
2864601_0.371,2864601_0.371:u013,overall,compression_abs_grad_x_p2__mean_w25,0.06498453827897976,0.055600000000000004,0.05,7,0.07908113735545545,0.07024396912232632,observed-comparison,equilibrium_files,0.0,0.06562156146562333,0.09353379842303514
2864601_0.371,2864601_0.371:u013,overall,compression_abs_grad_x_p3,0.052747049483508654,0.0538,0.05,12,0.053387027367074,0.04803861723138047,observed-comparison,equilibrium_files,0.0,0.043853285256946165,0.06433779335956359
2864601_0.371,2864601_0.371:u013,overall,compression_abs_grad_x_p3__mean_w9,0.056139322468187286,0.05140000000000001,0.05,12,0.05943435091288799,0.05242303938153249,observed-comparison,equilibrium_files,0.0,0.049097448069495404,0.07175096521923983
2864601_0.371,2864601_0.371:u013,overall,compression_abs_grad_x_p3__mean_w25,0.06510877486237188,0.0572,0.05,7,0.07935670129918387,0.07065469998283277,observed-comparison,equilibrium_files,0.0,0.06536615756939942,0.09399684708768026
2864601_0.371,2864601_0.371:u013,overall,compression_abs_grad_x_p4,0.052747049483508654,0.0538,0.05,12,0.051252385921172476,0.04803861723138047,observed-comparison,equilibrium_files,0.0,0.04180163687585507,0.06197715513237426
2864601_0.371,2864601_0.371:u013,overall,compression_abs_grad_x_p4__mean_w9,0.056463003992325934,0.051,0.05,12,0.0583056065541189,0.0526135237319176,observed-comparison,equilibrium_files,0.0,0.04771425473989482,0.07036912858767062
2864601_0.371,2864601_0.371:u013,overall,compression_abs_grad_x_p4__mean_w25,0.06492102950303182,0.055400000000000005,0.05,7,0.07909870077072677,0.07050752009955377,observed-comparison,equilibrium_files,0.0,0.06473800864951436,0.09365781310494506
2864601_0.371,2864601_0.371:u013,overall,local_shear_dz_gds21_over_gds22,0.029095481736645303,0.0486,0.05,-36,-0.008180078714113715,-0.01632086634141569,observed-comparison,equilibrium_files,0.0,-0.012933834009154762,-0.00327488844231105
2864601_0.371,2864601_0.371:u013,overall,local_shear_dz_gds21_over_gds22__mean_w9,0.01608919462826658,0.046799999999999994,0.05,-36,-0.01188729945228795,-0.012933279925971559,observed-comparison,equilibrium_files,0.0,-0.018094558842727915,-0.005525335279147052
2864601_0.371,2864601_0.371:u013,overall,local_shear_dz_gds21_over_gds22__mean_w25,0.011596897410217015,0.029,0.05,-26,-0.017739507506732012,-0.01484817263968035,observed-comparison,equilibrium_files,0.0,-0.025109422223620854,-0.010489919460490129
2864601_0.371,2864601_0.371:u013,overall,abs_local_shear,-0.05677839367485761,0.048600000000000004,0.05,-45,0.0326183827529927,0.024723850765517648,observed-comparison,equilibrium_files,0.0,0.025935013694876496,0.04078434359289457
2864601_0.371,2864601_0.371:u013,overall,abs_local_shear__mean_w9,-0.06494251028133931,0.0502,0.05,3,-0.05198451144190751,-0.08669454378747668,observed-comparison,equilibrium_files,0.0,-0.06172643715269386,-0.04283253632674097
2864601_0.371,2864601_0.371:u013,overall,abs_local_shear__mean_w25,-0.07342017146038991,0.045,0.05,6,-0.07346867290172006,-0.08965066620375484,observed-comparison,equilibrium_files,0.0,-0.08706728695351494,-0.0612795981429337
2864601_0.371,2864601_0.371:u013,overall,bmag_extremum_strength_abs_dz,-0.00934019599260002,0.054799999999999995,0.05,31,0.009870942462938799,0.005878155323479785,observed-comparison,equilibrium_files,0.0,0.005892691590387359,0.014286306028433584
2864601_0.371,2864601_0.371:u013,overall,bmag_extremum_strength_abs_dz__mean_w9,-0.0064954836161581235,0.045200000000000004,0.05,30,0.011932415555889224,0.008201139759948614,observed-comparison,equilibrium_files,0.0,0.00699354457122254,0.017326442076622536
2864601_0.371,2864601_0.371:u013,overall,bmag_extremum_strength_abs_dz__mean_w25,-0.0046909103922944196,0.047,0.05,10,-0.011636333358408187,-0.008614281406124323,observed-comparison,equilibrium_files,0.0,-0.021620108053194823,-0.0007208224749278117
2864601_0.371,2864601_0.371:u013,overall,bmag_local_minimum,0.0018855638484490437,0.48979999999999996,0.05,33,-0.007010546236836989,-0.006157278319066943,observed-comparison,equilibrium_files,0.0,-0.009485455604783772,-0.004640746397868448
2864601_0.371,2864601_0.371:u013,overall,bmag_local_minimum__mean_w9,0.006218297800448514,0.12279999999999999,0.05,30,-0.014976972235197922,-0.012834089791267938,observed-comparison,equilibrium_files,0.0,-0.02021603423661796,-0.010156347128327609
2864601_0.371,2864601_0.371:u013,overall,bmag_local_minimum__mean_w25,0.00485558018548937,0.09680000000000001,0.05,-41,0.018151599212598856,0.012457679692572306,observed-comparison,equilibrium_files,0.0,0.009852409199078873,0.02741827243366252
2864601_0.371,2864601_0.371:u013,overall,parallel_scale_local_dimensionless,-0.006599462094717953,0.03640000000000001,0.05,-20,-0.011334610203490372,-0.012144916746786446,observed-comparison,equilibrium_files,0.0,-0.0162887611834376,-0.0069972336194438845
2864601_0.371,2864601_0.371:u013,overall,parallel_scale_local_dimensionless__mean_w9,-0.0014713032226258147,0.08159999999999999,0.05,-19,-0.018308861887571908,-0.018588454434646445,observed-comparison,equilibrium_files,0.0,-0.024293862136573276,-0.012449574729582864
2864601_0.371,2864601_0.371:u013,overall,parallel_scale_local_dimensionless__mean_w25,0.002197779011615903,0.0234,0.05,-40,0.013999278777602476,0.03163020116581411,observed-comparison,equilibrium_files,0.0,0.0007565269806361745,0.026189137354975134
2864601_0.371,2864601_0.371:u013,overall,parallel_fourier_expected_k_bmag_w25,-0.015131216452489493,0.0516,0.05,11,-0.018295621921206217,-0.01792240691181552,observed-comparison,equilibrium_files,0.0,-0.024837475787377196,-0.011678411972745157
2864601_0.371,2864601_0.371:u013,overall,parallel_fourier_expected_k_bmag_w25__mean_w9,-0.02040090913731766,0.0414,0.05,12,-0.021123061736207965,-0.019894435379919657,observed-comparison,equilibrium_files,0.0,-0.029215590161306065,-0.012498007137844878
2864601_0.371,2864601_0.371:u013,overall,parallel_fourier_expected_k_bmag_w25__mean_w25,-0.026938214784681353,0.045200000000000004,0.05,5,-0.028250401772241973,-0.010236752606601462,observed-comparison,equilibrium_files,0.0,-0.040194867136845024,-0.016373325022969124
2864601_0.371,2864601_0.371:u013,overall,parallel_fourier_expected_k_compression_w25,-0.007177905479620448,0.0486,0.05,31,0.015210404253450127,0.01495672836008924,observed-comparison,equilibrium_files,0.0,0.009838380398757162,0.020986652714599374
2864601_0.371,2864601_0.371:u013,overall,parallel_fourier_expected_k_compression_w25__mean_w9,-0.010970188504067007,0.0502,0.05,30,0.016601789746655837,0.015272374829223256,observed-comparison,equilibrium_files,0.0,0.010419103312307566,0.023238683379951868
2864601_0.371,2864601_0.371:u013,overall,parallel_fourier_expected_k_compression_w25__mean_w25,-0.013228960980502377,0.0344,0.05,2,-0.015181345268274823,-0.018413807340473903,observed-comparison,equilibrium_files,0.0,-0.027958166817378314,-0.005022512464332407
2864601_0.371,2864601_0.371:u013,overall,parallel_fourier_expected_k_curvature_w25,-0.008268980772533343,0.0628,0.05,26,0.012831110895660665,0.006699556970847211,observed-comparison,equilibrium_files,0.0,0.0069567759505619236,0.018721601862857273
2864601_0.371,2864601_0.371:u013,overall,parallel_fourier_expected_k_curvature_w25__mean_w9,-0.010767880483778141,0.047400000000000005,0.05,28,0.014446801544387279,0.0033223371641910226,observed-comparison,equilibrium_files,0.0,0.00810380458077263,0.02116331502300006
2864601_0.371,2864601_0.371:u013,overall,parallel_fourier_expected_k_curvature_w25__mean_w25,-0.010395020841123958,0.0946,0.05,30,0.013491680921414631,-0.007463840418825838,observed-comparison,equilibrium_files,0.0,0.005831413761127799,0.02056939214563105
2864601_0.371,2864601_0.371:u013,overall,bad_curvature_compression_p1_Bm1,0.08181508041599693,0.128,0.05,4,0.08299357394230561,0.06239948432228382,observed-comparison,equilibrium_files,0.0,0.07032008850402832,0.09521945729981308
2864601_0.371,2864601_0.371:u013,overall,bad_curvature_compression_p1_Bm1__mean_w9,0.09111017356508597,0.1156,0.05,6,0.09303180822472873,0.0772652156908579,observed-comparison,equilibrium_files,0.0,0.07971600346230746,0.10674657747816806
2864601_0.371,2864601_0.371:u013,overall,bad_curvature_compression_p1_Bm1__mean_w25,0.09983516012685026,0.11460000000000001,0.05,6,0.10276706322617184,0.08911785323988267,observed-comparison,equilibrium_files,0.0,0.08780206457716784,0.11839634852566853
2864601_0.371,2864601_0.371:u013,overall,bad_curvature_compression_p2_Bm1,0.08172576984974934,0.1288,0.05,2,0.08170327635775246,0.06034198783993886,observed-comparison,equilibrium_files,0.0,0.06906105046785914,0.09300701476988996
2864601_0.371,2864601_0.371:u013,overall,bad_curvature_compression_p2_Bm1__mean_w9,0.0908140613962166,0.11519999999999998,0.05,5,0.09039877828514514,0.07355676332780171,observed-comparison,equilibrium_files,0.0,0.07725582400343539,0.10345869225215616
2864601_0.371,2864601_0.371:u013,overall,bad_curvature_compression_p2_Bm1__mean_w25,0.10140258729496364,0.1114,0.05,6,0.10595227952432468,0.09148054106973062,observed-comparison,equilibrium_files,0.196,0.09057908033716336,0.12174688381558275
2864601_0.371,2864601_0.371:u013,overall,bad_curvature_compression_p3_Bm1,0.08156968906622993,0.13040000000000002,0.05,2,0.0778964742061066,0.06035769246300308,observed-comparison,equilibrium_files,0.0,0.06557165670569977,0.08895113181483245
2864601_0.371,2864601_0.371:u013,overall,bad_curvature_compression_p3_Bm1__mean_w9,0.08996242312543784,0.1162,0.05,5,0.08650944115497815,0.07279739630318748,observed-comparison,equilibrium_files,0.0,0.07367822286792869,0.09858857499929231
2864601_0.371,2864601_0.371:u013,overall,bad_curvature_compression_p3_Bm1__mean_w25,0.10120877493328137,0.109,0.05,7,0.10637765939204535,0.09269465646687919,observed-comparison,equilibrium_files,0.412,0.09045734270153719,0.12242411212154591
2864601_0.371,2864601_0.371:u013,overall,bad_curvature_compression_p4_Bm1,0.08148460386093236,0.1292,0.05,2,0.07394432939561536,0.06024296358146191,observed-comparison,equilibrium_files,0.0,0.06247563513157422,0.08450923862334249
2864601_0.371,2864601_0.371:u013,overall,bad_curvature_compression_p4_Bm1__mean_w9,0.0892252053222209,0.11419999999999998,0.05,3,0.0832757658395989,0.06865176933710751,observed-comparison,equilibrium_files,0.0,0.07028847183981088,0.09467990637106172
2864601_0.371,2864601_0.371:u013,overall,bad_curvature_compression_p4_Bm1__mean_w25,0.10099338684988722,0.1102,0.05,7,0.10616350668830893,0.09332009820164965,observed-comparison,equilibrium_files,0.112,0.0905018406485216,0.12208484196390333
2864601_0.371,2864601_0.371:u013,overall,f_Q_integrand_p3_Bm1,0.07736849296341682,0.0732,0.05,2,0.07607386529344386,0.06078233354918671,observed-comparison,equilibrium_files,0.0,0.06402037896270367,0.08710654694800989
2864601_0.371,2864601_0.371:u013,overall,f_Q_integrand_p3_Bm1__mean_w9,0.08489506377180493,0.05960000000000001,0.05,3,0.08395917847218709,0.06832178515277756,observed-comparison,equilibrium_files,0.0,0.07086315175800213,0.09574588079100245
2864601_0.371,2864601_0.371:u013,overall,f_Q_integrand_p3_Bm1__mean_w25,0.09807770087677214,0.0604,0.05,7,0.10557811312506578,0.0938403458818164,observed-comparison,equilibrium_files,0.274,0.08974521761086476,0.12032724080407621
2864601_0.371,2864601_0.371:u013,stable_or_near_floor,bmag,-0.0394867095917708,0.05333333333333334,0.05,3,-0.03593052270779917,-0.03303313507038371,observed-comparison,equilibrium_files,0.0,-0.05368050091835174,-0.020998980328684053
2864601_0.371,2864601_0.371:u013,stable_or_near_floor,bmag__mean_w9,-0.04716300937241824,0.041666666666666664,0.05,2,-0.04197290953273074,-0.03885343250688322,observed-comparison,equilibrium_files,0.0,-0.06120248510714803,-0.02609704794929983
2864601_0.371,2864601_0.371:u013,stable_or_near_floor,bmag__mean_w25,-0.05470600815009386,0.0475,0.05,3,-0.0520951823825629,-0.05220034418923306,observed-comparison,equilibrium_files,0.0,-0.0726941347383709,-0.03373933954782226
2864601_0.371,2864601_0.371:u013,stable_or_near_floor,inverse_bmag,0.0394867095917708,0.05416666666666667,0.05,4,0.03606933034051885,0.033574133617537444,observed-comparison,equilibrium_files,0.0,0.020872643570324336,0.054413960083157145
2864601_0.371,2864601_0.371:u013,stable_or_near_floor,inverse_bmag__mean_w9,0.04762224868811529,0.043333333333333335,0.05,2,0.04205442222913306,0.038996152923339945,observed-comparison,equilibrium_files,0.0,0.025920143408090356,0.062164560908864436
2864601_0.371,2864601_0.371:u013,stable_or_near_floor,inverse_bmag__mean_w25,0.05553192834679389,0.04083333333333334,0.05,2,0.052766594625071876,0.051837514555758,observed-comparison,equilibrium_files,0.0,0.03436461544741343,0.07383130561855172
2864601_0.371,2864601_0.371:u013,stable_or_near_floor,bad_curvature,0.04715651965445738,0.25750000000000006,0.05,2,0.043801721656698704,0.0492186819273043,observed-comparison,equilibrium_files,0.0,0.026466767667945233,0.06340777433857629
2864601_0.371,2864601_0.371:u013,stable_or_near_floor,bad_curvature__mean_w9,0.05596575168854174,0.2075,0.05,0,0.04902764661779984,0.05694410474890181,observed-comparison,equilibrium_files,0.0,0.030593794026856594,0.06924062624631047
2864601_0.371,2864601_0.371:u013,stable_or_near_floor,bad_curvature__mean_w25,0.06257600020844079,0.19583333333333333,0.05,1,0.055264564666661985,0.0656198668461565,observed-comparison,equilibrium_files,0.0,0.03545906595596069,0.07716738282417392
2864601_0.371,2864601_0.371:u013,stable_or_near_floor,good_curvature,-0.04715651965445738,0.25750000000000006,0.05,2,-0.043801721656698704,-0.0494930125904995,observed-comparison,equilibrium_files,0.0,-0.06340777433857629,-0.026466767667945243
2864601_0.371,2864601_0.371:u013,stable_or_near_floor,good_curvature__mean_w9,-0.05596575168854174,0.2075,0.05,0,-0.04902764661779984,-0.057218435412096966,observed-comparison,equilibrium_files,0.0,-0.06924062624631049,-0.030593794026856597
2864601_0.371,2864601_0.371:u013,stable_or_near_floor,good_curvature__mean_w25,-0.06257600020844079,0.19583333333333333,0.05,1,-0.05526456466666199,-0.06589419750935166,observed-comparison,equilibrium_files,0.002,-0.07716738282417393,-0.03545906595596069
2864601_0.371,2864601_0.371:u013,stable_or_near_floor,curvature_drift,0.049941438034771926,0.04833333333333334,0.05,-3,0.0467454889755021,0.04903311778028316,observed-comparison,equilibrium_files,0.0,0.030286716309106246,0.06615642009690734
2864601_0.371,2864601_0.371:u013,stable_or_near_floor,curvature_drift__mean_w9,0.05572289062442458,0.06333333333333332,0.05,0,0.05006237201895207,0.05224272099513087,observed-comparison,equilibrium_files,0.0,0.03152216034656526,0.07105888050829605
2864601_0.371,2864601_0.371:u013,stable_or_near_floor,curvature_drift__mean_w25,0.06173781806359864,0.08833333333333333,0.05,1,0.055485259735389085,0.059307325247537575,observed-comparison,equilibrium_files,0.0,0.03575215219254688,0.07816292978802476
2864601_0.371,2864601_0.371:u013,stable_or_near_floor,abs_curvature_drift,-0.007630683039701037,0.06583333333333334,0.05,45,0.018653987964988097,0.01172917400932812,observed-comparison,equilibrium_files,0.0,0.006232411000262205,0.03424201137556168
2864601_0.371,2864601_0.371:u013,stable_or_near_floor,abs_curvature_drift__mean_w9,-0.0074183035821875866,0.08666666666666667,0.05,47,0.019828800449385193,0.00935019804175003,observed-comparison,equilibrium_files,0.0,0.004230272997955717,0.03664510768698471
2864601_0.371,2864601_0.371:u013,stable_or_near_floor,abs_curvature_drift__mean_w25,-0.010370155176671407,0.04833333333333334,0.05,-45,0.027002276897644832,0.024841979678180203,observed-comparison,equilibrium_files,0.0,0.00818314579654818,0.04743576299401344
