member_id,unit_id,exemplar_rank,row_id,equilibrium_file,activation_center_position,activation,cluster,alignment_operation,receptive_field_offsets,validity_tag
2864601_0.437,2864601_0.437:u006,10,68768,20241115-01-random_heliotrons/20241115-01-023_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_withTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_001225.h5,75,1.9899787902832031,0,joint_circular_roll_to_activation_center,-70:109,observed-comparison
2864601_0.437,2864601_0.437:u006,11,53785,20241115-01-random_heliotrons/20241115-01-022_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_noTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_000677.h5,34,1.9834023714065552,0,joint_circular_roll_to_activation_center,-70:109,observed-comparison
2864601_0.437,2864601_0.437:u006,12,76264,20241115-01-random_heliotrons/20241115-01-023_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_withTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_003100.h5,34,1.9530309438705444,0,joint_circular_roll_to_activation_center,-70:109,observed-comparison
2864601_0.437,2864601_0.437:u006,13,58144,20241115-01-random_heliotrons/20241115-01-022_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_noTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_001767.h5,44,1.9520238637924194,0,joint_circular_roll_to_activation_center,-70:109,observed-comparison
2864601_0.437,2864601_0.437:u006,14,87837,20241122-01-QUASR/20241122-01-031_QUASR_finite_beta_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_finiteBeta_000740.h5,48,1.9424006938934326,0,joint_circular_roll_to_activation_center,-70:109,observed-comparison
2864601_0.437,2864601_0.437:u006,15,57782,20241115-01-random_heliotrons/20241115-01-022_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_noTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_001677.h5,74,1.932523250579834,0,joint_circular_roll_to_activation_center,-70:109,observed-comparison
2864601_0.437,2864601_0.437:u006,16,3497,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-062_generate_flux_tubes_nfp2/nfp2_randomAspect_finiteBeta_maxm4_maxn4_LMN8_000880.h5,47,1.9170604944229126,0,joint_circular_roll_to_activation_center,-70:109,observed-comparison
2864601_0.437,2864601_0.437:u007,1,68283,20241115-01-random_heliotrons/20241115-01-023_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_withTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_001103.h5,39,7.521586894989014,0,joint_circular_roll_to_activation_center,-70:109,observed-comparison
2864601_0.437,2864601_0.437:u007,2,67075,20241115-01-random_heliotrons/20241115-01-023_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_withTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_000801.h5,40,6.2150678634643555,0,joint_circular_roll_to_activation_center,-70:109,observed-comparison
2864601_0.437,2864601_0.437:u007,3,56786,20241115-01-random_heliotrons/20241115-01-022_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_noTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_001428.h5,5,5.718720436096191,1,joint_circular_roll_to_activation_center,-70:109,observed-comparison
2864601_0.437,2864601_0.437:u007,4,55225,20241115-01-random_heliotrons/20241115-01-022_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_noTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_001037.h5,14,5.29625129699707,0,joint_circular_roll_to_activation_center,-70:109,observed-comparison
2864601_0.437,2864601_0.437:u007,5,68139,20241115-01-random_heliotrons/20241115-01-023_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_withTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_001067.h5,68,4.905147552490234,0,joint_circular_roll_to_activation_center,-70:109,observed-comparison
2864601_0.437,2864601_0.437:u007,6,67274,20241115-01-random_heliotrons/20241115-01-023_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_withTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_000851.h5,75,4.863393306732178,0,joint_circular_roll_to_activation_center,-70:109,observed-comparison
2864601_0.437,2864601_0.437:u007,7,59571,20241115-01-random_heliotrons/20241115-01-022_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_noTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_002124.h5,45,4.739330291748047,0,joint_circular_roll_to_activation_center,-70:109,observed-comparison
2864601_0.437,2864601_0.437:u007,8,51461,20241115-01-random_heliotrons/20241115-01-022_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_noTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_000096.h5,3,4.696394443511963,0,joint_circular_roll_to_activation_center,-70:109,observed-comparison
2864601_0.437,2864601_0.437:u007,9,66113,20241115-01-random_heliotrons/20241115-01-023_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_withTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_000560.h5,67,4.438272476196289,0,joint_circular_roll_to_activation_center,-70:109,observed-comparison
2864601_0.437,2864601_0.437:u007,10,74436,20241115-01-random_heliotrons/20241115-01-023_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_withTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_002643.h5,31,4.206778526306152,0,joint_circular_roll_to_activation_center,-70:109,observed-comparison
2864601_0.437,2864601_0.437:u007,11,51253,20241115-01-random_heliotrons/20241115-01-022_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_noTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_000044.h5,27,3.9987497329711914,0,joint_circular_roll_to_activation_center,-70:109,observed-comparison
2864601_0.437,2864601_0.437:u007,12,54031,20241115-01-random_heliotrons/20241115-01-022_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_noTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_000739.h5,20,3.9470043182373047,0,joint_circular_roll_to_activation_center,-70:109,observed-comparison
2864601_0.437,2864601_0.437:u007,13,63016,20241115-01-random_heliotrons/20241115-01-022_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_noTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_002986.h5,12,3.883347988128662,0,joint_circular_roll_to_activation_center,-70:109,observed-comparison
2864601_0.437,2864601_0.437:u007,14,62098,20241115-01-random_heliotrons/20241115-01-022_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_noTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_002756.h5,54,3.8047451972961426,0,joint_circular_roll_to_activation_center,-70:109,observed-comparison
2864601_0.437,2864601_0.437:u007,15,84848,20241122-01-QUASR/20241122-01-030_QUASR_vacuum_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_vacuum_000410.h5,62,3.5661449432373047,0,joint_circular_roll_to_activation_center,-70:109,observed-comparison
2864601_0.437,2864601_0.437:u007,16,64714,20241115-01-random_heliotrons/20241115-01-023_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_withTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_000211.h5,40,3.502568483352661,0,joint_circular_roll_to_activation_center,-70:109,observed-comparison
2864601_0.437,2864601_0.437:u008,1,67075,20241115-01-random_heliotrons/20241115-01-023_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_withTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_000801.h5,28,6.0819525718688965,0,joint_circular_roll_to_activation_center,-70:109,observed-comparison
2864601_0.437,2864601_0.437:u008,2,67274,20241115-01-random_heliotrons/20241115-01-023_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_withTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_000851.h5,41,6.058414936065674,0,joint_circular_roll_to_activation_center,-70:109,observed-comparison
2864601_0.437,2864601_0.437:u008,3,55225,20241115-01-random_heliotrons/20241115-01-022_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_noTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_001037.h5,35,5.644268035888672,0,joint_circular_roll_to_activation_center,-70:109,observed-comparison
2864601_0.437,2864601_0.437:u008,4,68283,20241115-01-random_heliotrons/20241115-01-023_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_withTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_001103.h5,33,5.1169586181640625,1,joint_circular_roll_to_activation_center,-70:109,observed-comparison
2864601_0.437,2864601_0.437:u008,5,68139,20241115-01-random_heliotrons/20241115-01-023_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_withTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_001067.h5,40,4.130331516265869,0,joint_circular_roll_to_activation_center,-70:109,observed-comparison
2864601_0.437,2864601_0.437:u008,6,62098,20241115-01-random_heliotrons/20241115-01-022_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_noTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_002756.h5,28,4.12349271774292,0,joint_circular_roll_to_activation_center,-70:109,observed-comparison
2864601_0.437,2864601_0.437:u008,7,51461,20241115-01-random_heliotrons/20241115-01-022_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_noTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_000096.h5,28,3.6784260272979736,0,joint_circular_roll_to_activation_center,-70:109,observed-comparison
2864601_0.437,2864601_0.437:u008,8,59571,20241115-01-random_heliotrons/20241115-01-022_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_noTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_002124.h5,30,3.527538776397705,0,joint_circular_roll_to_activation_center,-70:109,observed-comparison
2864601_0.437,2864601_0.437:u008,9,51253,20241115-01-random_heliotrons/20241115-01-022_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_noTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_000044.h5,35,3.3914754390716553,0,joint_circular_roll_to_activation_center,-70:109,observed-comparison
2864601_0.437,2864601_0.437:u008,10,67179,20241115-01-random_heliotrons/20241115-01-023_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_withTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_000827.h5,36,3.2221639156341553,0,joint_circular_roll_to_activation_center,-70:109,observed-comparison
2864601_0.437,2864601_0.437:u008,11,74436,20241115-01-random_heliotrons/20241115-01-023_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_withTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_002643.h5,32,3.2212414741516113,0,joint_circular_roll_to_activation_center,-70:109,observed-comparison
2864601_0.437,2864601_0.437:u008,12,58253,20241115-01-random_heliotrons/20241115-01-022_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_noTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_001795.h5,32,3.200361967086792,0,joint_circular_roll_to_activation_center,-70:109,observed-comparison
2864601_0.437,2864601_0.437:u008,13,89666,20241122-01-QUASR/20241122-01-031_QUASR_finite_beta_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_finiteBeta_001203.h5,13,3.1821868419647217,0,joint_circular_roll_to_activation_center,-70:109,observed-comparison
2864601_0.437,2864601_0.437:u008,14,51725,20241115-01-random_heliotrons/20241115-01-022_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_noTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_000162.h5,23,3.0093421936035156,0,joint_circular_roll_to_activation_center,-70:109,observed-comparison
2864601_0.437,2864601_0.437:u008,15,67637,20241115-01-random_heliotrons/20241115-01-023_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_withTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_000942.h5,25,2.993715524673462,0,joint_circular_roll_to_activation_center,-70:109,observed-comparison
2864601_0.437,2864601_0.437:u008,16,53088,20241115-01-random_heliotrons/20241115-01-022_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_noTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_000503.h5,26,2.9780445098876953,0,joint_circular_roll_to_activation_center,-70:109,observed-comparison
2864601_0.437,2864601_0.437:u009,1,52065,20241115-01-random_heliotrons/20241115-01-022_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_noTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_000247.h5,68,2.364319086074829,0,joint_circular_roll_to_activation_center,-70:109,observed-comparison
2864601_0.437,2864601_0.437:u009,2,56786,20241115-01-random_heliotrons/20241115-01-022_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_noTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_001428.h5,2,2.1450607776641846,1,joint_circular_roll_to_activation_center,-70:109,observed-comparison
2864601_0.437,2864601_0.437:u009,3,51173,20241115-01-random_heliotrons/20241115-01-022_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_noTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_000024.h5,71,2.040254592895508,0,joint_circular_roll_to_activation_center,-70:109,observed-comparison
2864601_0.437,2864601_0.437:u009,4,63005,20241115-01-random_heliotrons/20241115-01-022_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_noTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_002983.h5,67,2.010850191116333,0,joint_circular_roll_to_activation_center,-70:109,observed-comparison
2864601_0.437,2864601_0.437:u009,5,58144,20241115-01-random_heliotrons/20241115-01-022_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_noTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_001767.h5,49,1.9312818050384521,0,joint_circular_roll_to_activation_center,-70:109,observed-comparison
2864601_0.437,2864601_0.437:u009,6,55161,20241115-01-random_heliotrons/20241115-01-022_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_noTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_001021.h5,9,1.9147922992706299,0,joint_circular_roll_to_activation_center,-70:109,observed-comparison
2864601_0.437,2864601_0.437:u009,7,56933,20241115-01-random_heliotrons/20241115-01-022_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_noTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_001464.h5,75,1.8709713220596313,0,joint_circular_roll_to_activation_center,-70:109,observed-comparison
2864601_0.437,2864601_0.437:u009,8,76264,20241115-01-random_heliotrons/20241115-01-023_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_withTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_003100.h5,51,1.8443948030471802,0,joint_circular_roll_to_activation_center,-70:109,observed-comparison
2864601_0.437,2864601_0.437:u009,9,23080,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-063_generate_flux_tubes_nfp3/nfp3_randomAspect_finiteBeta_maxm4_maxn4_LMN8_002596.h5,20,1.8112819194793701,0,joint_circular_roll_to_activation_center,-70:109,observed-comparison
2864601_0.437,2864601_0.437:u009,10,86819,20241122-01-QUASR/20241122-01-031_QUASR_finite_beta_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_finiteBeta_000482.h5,30,1.7936965227127075,0,joint_circular_roll_to_activation_center,-70:109,observed-comparison
2864601_0.437,2864601_0.437:u009,11,52349,20241115-01-random_heliotrons/20241115-01-022_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_noTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_000318.h5,68,1.7658053636550903,0,joint_circular_roll_to_activation_center,-70:109,observed-comparison
2864601_0.437,2864601_0.437:u009,12,87891,20241122-01-QUASR/20241122-01-031_QUASR_finite_beta_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_finiteBeta_000754.h5,76,1.746282696723938,0,joint_circular_roll_to_activation_center,-70:109,observed-comparison
2864601_0.437,2864601_0.437:u009,13,62677,20241115-01-random_heliotrons/20241115-01-022_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_noTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_002901.h5,10,1.6753045320510864,0,joint_circular_roll_to_activation_center,-70:109,observed-comparison
2864601_0.437,2864601_0.437:u009,14,63228,20241115-01-random_heliotrons/20241115-01-022_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_noTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_003039.h5,12,1.6429582834243774,0,joint_circular_roll_to_activation_center,-70:109,observed-comparison
2864601_0.437,2864601_0.437:u009,15,138,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-062_generate_flux_tubes_nfp2/nfp2_randomAspect_finiteBeta_maxm4_maxn4_LMN8_000034.h5,27,1.5937529802322388,0,joint_circular_roll_to_activation_center,-70:109,observed-comparison
2864601_0.437,2864601_0.437:u009,16,68283,20241115-01-random_heliotrons/20241115-01-023_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_withTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_001103.h5,62,1.5006330013275146,0,joint_circular_roll_to_activation_center,-70:109,observed-comparison
2864601_0.371,2864601_0.371:u000,1,67637,20241115-01-random_heliotrons/20241115-01-023_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_withTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_000942.h5,74,16.40224838256836,0,joint_circular_roll_to_activation_center,-135:194,observed-comparison
2864601_0.371,2864601_0.371:u000,2,67179,20241115-01-random_heliotrons/20241115-01-023_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_withTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_000827.h5,11,15.3577241897583,0,joint_circular_roll_to_activation_center,-135:194,observed-comparison
2864601_0.371,2864601_0.371:u000,3,64714,20241115-01-random_heliotrons/20241115-01-023_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_withTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_000211.h5,77,13.399088859558105,0,joint_circular_roll_to_activation_center,-135:194,observed-comparison
2864601_0.371,2864601_0.371:u000,4,82011,20241122-01-QUASR/20241122-01-030_QUASR_vacuum_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_vacuum_000268.h5,62,12.288347244262695,0,joint_circular_roll_to_activation_center,-135:194,observed-comparison
2864601_0.371,2864601_0.371:u000,5,70787,20241115-01-random_heliotrons/20241115-01-023_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_withTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_001730.h5,7,12.195880889892578,0,joint_circular_roll_to_activation_center,-135:194,observed-comparison
2864601_0.371,2864601_0.371:u000,6,69892,20241115-01-random_heliotrons/20241115-01-023_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_withTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_001506.h5,2,11.580038070678711,0,joint_circular_roll_to_activation_center,-135:194,observed-comparison
2864601_0.371,2864601_0.371:u000,7,100411,20241122-01-QUASR/20241122-01-031_QUASR_finite_beta_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_finiteBeta_003890.h5,75,11.498568534851074,0,joint_circular_roll_to_activation_center,-135:194,observed-comparison
2864601_0.371,2864601_0.371:u000,8,78578,20241122-01-QUASR/20241122-01-030_QUASR_vacuum_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_vacuum_000096.h5,31,11.452836990356445,0,joint_circular_roll_to_activation_center,-135:194,observed-comparison
2864601_0.371,2864601_0.371:u000,9,81328,20241122-01-QUASR/20241122-01-030_QUASR_vacuum_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_vacuum_000233.h5,26,11.434990882873535,0,joint_circular_roll_to_activation_center,-135:194,observed-comparison
2864601_0.371,2864601_0.371:u000,10,84754,20241122-01-QUASR/20241122-01-030_QUASR_vacuum_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_vacuum_000405.h5,10,11.419844627380371,0,joint_circular_roll_to_activation_center,-135:194,observed-comparison
2864601_0.371,2864601_0.371:u000,11,14550,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-063_generate_flux_tubes_nfp3/nfp3_randomAspect_finiteBeta_maxm4_maxn4_LMN8_000458.h5,3,11.311227798461914,0,joint_circular_roll_to_activation_center,-135:194,observed-comparison
2864601_0.371,2864601_0.371:u000,12,81193,20241122-01-QUASR/20241122-01-030_QUASR_vacuum_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_vacuum_000227.h5,29,11.002836227416992,0,joint_circular_roll_to_activation_center,-135:194,observed-comparison
2864601_0.371,2864601_0.371:u000,13,84848,20241122-01-QUASR/20241122-01-030_QUASR_vacuum_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_vacuum_000410.h5,4,10.667649269104004,0,joint_circular_roll_to_activation_center,-135:194,observed-comparison
2864601_0.371,2864601_0.371:u000,14,84448,20241122-01-QUASR/20241122-01-030_QUASR_vacuum_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_vacuum_000390.h5,71,10.404947280883789,0,joint_circular_roll_to_activation_center,-135:194,observed-comparison
2864601_0.371,2864601_0.371:u000,15,2557,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-062_generate_flux_tubes_nfp2/nfp2_randomAspect_finiteBeta_maxm4_maxn4_LMN8_000644.h5,11,10.130427360534668,0,joint_circular_roll_to_activation_center,-135:194,observed-comparison
2864601_0.371,2864601_0.371:u000,16,56786,20241115-01-random_heliotrons/20241115-01-022_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_noTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_001428.h5,2,9.816832542419434,1,joint_circular_roll_to_activation_center,-135:194,observed-comparison
2864601_0.371,2864601_0.371:u001,1,55459,20241115-01-random_heliotrons/20241115-01-022_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_noTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_001096.h5,10,2.349059581756592,0,joint_circular_roll_to_activation_center,-135:194,observed-comparison
2864601_0.371,2864601_0.371:u001,2,94660,20241122-01-QUASR/20241122-01-031_QUASR_finite_beta_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_finiteBeta_002452.h5,19,2.22922682762146,0,joint_circular_roll_to_activation_center,-135:194,observed-comparison
2864601_0.371,2864601_0.371:u001,3,79428,20241122-01-QUASR/20241122-01-030_QUASR_vacuum_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_vacuum_000138.h5,21,1.770331859588623,0,joint_circular_roll_to_activation_center,-135:194,observed-comparison
2864601_0.371,2864601_0.371:u001,4,94623,20241122-01-QUASR/20241122-01-031_QUASR_finite_beta_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_finiteBeta_002443.h5,69,1.522141933441162,0,joint_circular_roll_to_activation_center,-135:194,observed-comparison
2864601_0.371,2864601_0.371:u001,5,68098,20241115-01-random_heliotrons/20241115-01-023_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_withTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_001057.h5,29,1.3116183280944824,0,joint_circular_roll_to_activation_center,-135:194,observed-comparison
2864601_0.371,2864601_0.371:u001,6,72989,20241115-01-random_heliotrons/20241115-01-023_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_withTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_002281.h5,4,1.3092787265777588,0,joint_circular_roll_to_activation_center,-135:194,observed-comparison
2864601_0.371,2864601_0.371:u001,7,68127,20241115-01-random_heliotrons/20241115-01-023_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_withTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_001064.h5,26,1.184118628501892,0,joint_circular_roll_to_activation_center,-135:194,observed-comparison
2864601_0.371,2864601_0.371:u001,8,81335,20241122-01-QUASR/20241122-01-030_QUASR_vacuum_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_vacuum_000234.h5,65,1.1231310367584229,0,joint_circular_roll_to_activation_center,-135:194,observed-comparison
2864601_0.371,2864601_0.371:u001,9,79003,20241122-01-QUASR/20241122-01-030_QUASR_vacuum_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_vacuum_000117.h5,67,1.1012197732925415,0,joint_circular_roll_to_activation_center,-135:194,observed-comparison
2864601_0.371,2864601_0.371:u001,10,67361,20241115-01-random_heliotrons/20241115-01-023_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_withTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_000872.h5,26,1.0709563493728638,0,joint_circular_roll_to_activation_center,-135:194,observed-comparison
2864601_0.371,2864601_0.371:u001,11,57200,20241115-01-random_heliotrons/20241115-01-022_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_noTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_001531.h5,41,1.0688939094543457,1,joint_circular_roll_to_activation_center,-135:194,observed-comparison
2864601_0.371,2864601_0.371:u001,12,73773,20241115-01-random_heliotrons/20241115-01-023_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_withTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_002477.h5,9,1.0648175477981567,0,joint_circular_roll_to_activation_center,-135:194,observed-comparison
2864601_0.371,2864601_0.371:u001,13,94443,20241122-01-QUASR/20241122-01-031_QUASR_finite_beta_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_finiteBeta_002398.h5,66,1.0404423475265503,0,joint_circular_roll_to_activation_center,-135:194,observed-comparison
2864601_0.371,2864601_0.371:u001,14,73016,20241115-01-random_heliotrons/20241115-01-023_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_withTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_002288.h5,4,1.0363028049468994,0,joint_circular_roll_to_activation_center,-135:194,observed-comparison
2864601_0.371,2864601_0.371:u001,15,91464,20241122-01-QUASR/20241122-01-031_QUASR_finite_beta_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_finiteBeta_001653.h5,74,0.964826762676239,0,joint_circular_roll_to_activation_center,-135:194,observed-comparison
