member_id,target,decoder,label_permuted,stratum,r2,fold_group,folds
2864601_0.386,aspect,linear,True,unstable,-0.0289430633911405,equilibrium_files,5
2864601_0.386,aspect,nonlinear,False,overall,0.29293760770624144,equilibrium_files,5
2864601_0.386,aspect,nonlinear,False,stable_or_near_floor,0.31605919337880295,equilibrium_files,5
2864601_0.386,aspect,nonlinear,False,unstable,0.28270435538040284,equilibrium_files,5
2864601_0.386,aspect,nonlinear,True,overall,-0.09739028764977875,equilibrium_files,5
2864601_0.386,aspect,nonlinear,True,stable_or_near_floor,-0.0733465891496845,equilibrium_files,5
2864601_0.386,aspect,nonlinear,True,unstable,-0.10975483495578997,equilibrium_files,5
2864601_0.355,log_FSA_grad_x,linear,False,overall,0.869541487985779,equilibrium_files,5
2864601_0.355,log_FSA_grad_x,linear,False,stable_or_near_floor,0.887444217496249,equilibrium_files,5
2864601_0.355,log_FSA_grad_x,linear,False,unstable,0.861932966245076,equilibrium_files,5
2864601_0.355,log_FSA_grad_x,linear,True,overall,-0.04858089820614042,equilibrium_files,5
2864601_0.355,log_FSA_grad_x,linear,True,stable_or_near_floor,-0.045457833593749664,equilibrium_files,5
2864601_0.355,log_FSA_grad_x,linear,True,unstable,-0.06622343467664527,equilibrium_files,5
2864601_0.355,log_FSA_grad_x,nonlinear,False,overall,0.8785105649330107,equilibrium_files,5
2864601_0.355,log_FSA_grad_x,nonlinear,False,stable_or_near_floor,0.8998877650001664,equilibrium_files,5
2864601_0.355,log_FSA_grad_x,nonlinear,False,unstable,0.8699707523041555,equilibrium_files,5
2864601_0.355,log_FSA_grad_x,nonlinear,True,overall,-0.13085818054344345,equilibrium_files,5
2864601_0.355,log_FSA_grad_x,nonlinear,True,stable_or_near_floor,-0.13958178577517644,equilibrium_files,5
2864601_0.355,log_FSA_grad_x,nonlinear,True,unstable,-0.14614755904563625,equilibrium_files,5
2864601_0.355,log_f_Q,linear,False,overall,0.8898916411574213,equilibrium_files,5
2864601_0.355,log_f_Q,linear,False,stable_or_near_floor,0.90752019826241,equilibrium_files,5
2864601_0.355,log_f_Q,linear,False,unstable,0.878122717278081,equilibrium_files,5
2864601_0.355,log_f_Q,linear,True,overall,-0.016762547797290805,equilibrium_files,5
