source_family,source_id,member_id,function,method,summary,source_signed,validity_tag,source_feature_claims_permitted,gradient_set,stratum,sample_count,spearman_rho,spearman_ci95_lower,spearman_ci95_upper,bootstrap_stable,bootstrap_replicates,bootstrap_unit,gx_quantity,feature_claims_permitted,association_not_causation
s06_attribution,periodic_mask:all_channels,2864601_0.371,invariant_tilde_f,periodic_mask,absolute_cell_sum,False,deliberately_off_manifold_diagnostic,False,fixed,unstable,977,0.009557728798264746,-0.06305045925262709,0.07009028966509058,False,500,equilibrium_files,log10(zonal_phi2_amplitudes),False,True
s06_attribution,periodic_mask:all_channels,2864601_0.371,invariant_tilde_f,periodic_mask,top10pct_absolute_mass_fraction,False,deliberately_off_manifold_diagnostic,False,fixed,all,1000,0.0982071622071622,0.036422060375585395,0.1686643386968507,True,500,equilibrium_files,log10(zonal_phi2_amplitudes),False,True
s06_attribution,periodic_mask:all_channels,2864601_0.371,invariant_tilde_f,periodic_mask,top10pct_absolute_mass_fraction,False,deliberately_off_manifold_diagnostic,False,fixed,stable_or_near_floor,23,0.6521739130434783,0.33640328007143244,0.8488010240863402,True,500,equilibrium_files,log10(zonal_phi2_amplitudes),False,True
s06_attribution,periodic_mask:all_channels,2864601_0.371,invariant_tilde_f,periodic_mask,top10pct_absolute_mass_fraction,False,deliberately_off_manifold_diagnostic,False,fixed,unstable,977,0.06468723052000291,-0.0019833935714471482,0.12933739901318114,False,500,equilibrium_files,log10(zonal_phi2_amplitudes),False,True
s06_attribution,periodic_mask:all_channels,2864601_0.409,invariant_tilde_f,periodic_mask,positive_cell_sum,False,deliberately_off_manifold_diagnostic,False,varied,all,1000,0.5591966831966831,0.5241941057138619,0.5903643437027735,True,500,equilibrium_files,log10(zonal_phi2_amplitudes),False,True
s06_attribution,periodic_mask:all_channels,2864601_0.409,invariant_tilde_f,periodic_mask,positive_cell_sum,False,deliberately_off_manifold_diagnostic,False,varied,stable_or_near_floor,240,0.03351794301984409,-0.10695006938518782,0.17346625549295225,False,500,equilibrium_files,log10(zonal_phi2_amplitudes),False,True
s06_attribution,periodic_mask:all_channels,2864601_0.409,invariant_tilde_f,periodic_mask,positive_cell_sum,False,deliberately_off_manifold_diagnostic,False,varied,unstable,760,0.44184034616622114,0.3893072087419121,0.4964033504180411,True,500,equilibrium_files,log10(zonal_phi2_amplitudes),False,True
s06_attribution,periodic_mask:all_channels,2864601_0.409,invariant_tilde_f,periodic_mask,absolute_cell_sum,False,deliberately_off_manifold_diagnostic,False,varied,all,1000,0.5591966831966831,0.5252457460941421,0.593341170508917,True,500,equilibrium_files,log10(zonal_phi2_amplitudes),False,True
s06_attribution,periodic_mask:all_channels,2864601_0.409,invariant_tilde_f,periodic_mask,absolute_cell_sum,False,deliberately_off_manifold_diagnostic,False,varied,stable_or_near_floor,240,0.03351794301984409,-0.09943223161462977,0.1546649711065742,False,500,equilibrium_files,log10(zonal_phi2_amplitudes),False,True
s06_attribution,periodic_mask:all_channels,2864601_0.409,invariant_tilde_f,periodic_mask,absolute_cell_sum,False,deliberately_off_manifold_diagnostic,False,varied,unstable,760,0.44184034616622114,0.3840459002123385,0.4905920972049783,True,500,equilibrium_files,log10(zonal_phi2_amplitudes),False,True
s06_attribution,periodic_mask:all_channels,2864601_0.409,invariant_tilde_f,periodic_mask,top10pct_absolute_mass_fraction,False,deliberately_off_manifold_diagnostic,False,varied,all,1000,0.47900831900831903,0.42896323786012364,0.5212070928801892,True,500,equilibrium_files,log10(zonal_phi2_amplitudes),False,True
s06_attribution,periodic_mask:all_channels,2864601_0.409,invariant_tilde_f,periodic_mask,top10pct_absolute_mass_fraction,False,deliberately_off_manifold_diagnostic,False,varied,stable_or_near_floor,240,0.21485963297973923,0.0865557371548965,0.34445038122937977,True,500,equilibrium_files,log10(zonal_phi2_amplitudes),False,True
s06_attribution,periodic_mask:all_channels,2864601_0.409,invariant_tilde_f,periodic_mask,top10pct_absolute_mass_fraction,False,deliberately_off_manifold_diagnostic,False,varied,unstable,760,0.19940256311494925,0.13020575192805495,0.2685421910668092,True,500,equilibrium_files,log10(zonal_phi2_amplitudes),False,True
s06_attribution,periodic_mask:all_channels,2864601_0.409,invariant_tilde_f,periodic_mask,positive_cell_sum,False,deliberately_off_manifold_diagnostic,False,fixed,all,1000,0.11127871527871527,0.05049520429783679,0.16966774167473794,True,500,equilibrium_files,log10(zonal_phi2_amplitudes),False,True
s06_attribution,periodic_mask:all_channels,2864601_0.409,invariant_tilde_f,periodic_mask,positive_cell_sum,False,deliberately_off_manifold_diagnostic,False,fixed,stable_or_near_floor,23,-0.1808300395256917,-0.5151354019767161,0.18318325217266263,False,500,equilibrium_files,log10(zonal_phi2_amplitudes),False,True
s06_attribution,periodic_mask:all_channels,2864601_0.409,invariant_tilde_f,periodic_mask,positive_cell_sum,False,deliberately_off_manifold_diagnostic,False,fixed,unstable,977,0.09611310827911522,0.03398520003735169,0.16131684802496557,True,500,equilibrium_files,log10(zonal_phi2_amplitudes),False,True
s06_attribution,periodic_mask:all_channels,2864601_0.409,invariant_tilde_f,periodic_mask,absolute_cell_sum,False,deliberately_off_manifold_diagnostic,False,fixed,all,1000,0.11127871527871527,0.04179130608319227,0.1728635336466526,True,500,equilibrium_files,log10(zonal_phi2_amplitudes),False,True
s06_attribution,periodic_mask:all_channels,2864601_0.409,invariant_tilde_f,periodic_mask,absolute_cell_sum,False,deliberately_off_manifold_diagnostic,False,fixed,stable_or_near_floor,23,-0.1808300395256917,-0.4970848460400699,0.23495059373864727,False,500,equilibrium_files,log10(zonal_phi2_amplitudes),False,True
s06_attribution,periodic_mask:all_channels,2864601_0.409,invariant_tilde_f,periodic_mask,absolute_cell_sum,False,deliberately_off_manifold_diagnostic,False,fixed,unstable,977,0.09611310827911522,0.0282258524888028,0.1615575037135576,True,500,equilibrium_files,log10(zonal_phi2_amplitudes),False,True
s06_attribution,periodic_mask:all_channels,2864601_0.409,invariant_tilde_f,periodic_mask,top10pct_absolute_mass_fraction,False,deliberately_off_manifold_diagnostic,False,fixed,all,1000,0.07019138219138218,0.009552891785245508,0.12712514037638162,True,500,equilibrium_files,log10(zonal_phi2_amplitudes),False,True
s06_attribution,periodic_mask:all_channels,2864601_0.409,invariant_tilde_f,periodic_mask,top10pct_absolute_mass_fraction,False,deliberately_off_manifold_diagnostic,False,fixed,stable_or_near_floor,23,0.25296442687747034,-0.22239474474058019,0.6612553843605032,False,500,equilibrium_files,log10(zonal_phi2_amplitudes),False,True
s06_attribution,periodic_mask:all_channels,2864601_0.409,invariant_tilde_f,periodic_mask,top10pct_absolute_mass_fraction,False,deliberately_off_manifold_diagnostic,False,fixed,unstable,977,0.05307698868195593,-0.011664277480640781,0.11755635881054158,False,500,equilibrium_files,log10(zonal_phi2_amplitudes),False,True
