entity,function,stratum,n,r2,mse,bias,residual_q01,residual_q05,residual_q25,residual_q50,residual_q75,residual_q95,residual_q99,residual_std,cost_scope,wall_seconds,microseconds_per_sample
2864601_0.498,shift_averaged_bar_f,all,9785.0,0.9862184225876762,0.06673244859997528,0.009931570438115026,-0.7784797120094299,-0.34116899967193604,-0.05368208885192871,0.0054168701171875,0.0853344202041626,0.3761764645576475,0.745054173469543,0.25814845147007004,single_member,56.139222791884094,5737.273662941655
2864601_0.498,shift_averaged_bar_f,stable_near_floor,3170.0,-984.6663971346559,0.02610660387502058,0.038039722008636506,-0.0492203950881958,-0.025434231758117674,-0.006748318672180176,0.005764603614807129,0.02211090922355652,0.21756676435470562,0.6636989927291862,0.157058476140761,single_member,56.139222791884094,5737.273662941655
2864601_0.498,shift_averaged_bar_f,unstable,6615.0,0.9713236455687956,0.08620091840770112,-0.0035382467166171147,-0.942622622847557,-0.42784647606313225,-0.12167239189147949,0.0038933753967285156,0.12774202227592468,0.4150967352092261,0.7611122310906626,0.2936008011301856,single_member,56.139222791884094,5737.273662941655
2864601_0.498,invariant_tilde_f,all,9785.0,0.9861433120885503,0.06709614481357074,0.010897814159958628,-0.7828605031967163,-0.3374229192733764,-0.053215980529785156,0.005523085594177246,0.08602523803710938,0.37645801305770815,0.7537332189083098,0.2588131141642218,single_member,3.8548826673068106,393.9583717227195
2864601_0.498,invariant_tilde_f,stable_near_floor,3170.0,-998.1326080356513,0.02646327326611654,0.037014614661409276,-0.05223287582397461,-0.02583562135696411,-0.0068721771240234375,0.005507111549377441,0.021598339080810547,0.214846563339232,0.6640761828422538,0.15843329794832361,single_member,3.8548826673068106,393.9583717227195
2864601_0.498,invariant_tilde_f,unstable,6615.0,0.9712015349802596,0.08656798197236587,-0.0016177198671915682,-0.9493287479877471,-0.42740110158920286,-0.12123721837997437,0.00569579005241394,0.1301870346069336,0.4172160245478147,0.7642275044321996,0.2942421675360833,single_member,3.8548826673068106,393.9583717227195
2864601_0.271,original_f,all,9785.0,0.983953315739339,0.07770043301915715,0.013504521557858393,-0.8499755477905273,-0.35471942424774167,-0.05462026596069336,0.002762317657470703,0.09665703773498535,0.4035887718200676,0.8164497399330137,0.2784348826176084,single_member,2.555689000058919,261.1843638281982
2864601_0.271,original_f,stable_near_floor,3170.0,-1005.5528522924208,0.02665980768996473,0.035502760279159815,-0.051698291301727296,-0.0345876932144165,-0.01205134391784668,0.000836491584777832,0.02223268151283264,0.19999894499778742,0.7681025528907776,0.15939691542762055,single_member,2.555689000058919,261.1843638281982
2864601_0.271,original_f,unstable,6615.0,0.966014620380444,0.10215981053896667,0.0029626596158288366,-0.9992372620105743,-0.4531707763671875,-0.12272297590970993,0.010477498173713684,0.14709241688251495,0.4458818834275003,0.8514298129081678,0.3196349133852895,single_member,2.555689000058919,261.1843638281982
2864601_0.271,shift_averaged_bar_f,all,9785.0,0.9847518287363238,0.07383391426492106,0.01423257900150381,-0.8076267993450165,-0.34623260498046876,-0.05135345458984375,0.003483295440673828,0.09567323699593544,0.3875986531376837,0.7953154957294462,0.27136483495394237,single_member,87.44552870793268,8936.691743273652
2864601_0.271,shift_averaged_bar_f,stable_near_floor,3170.0,-1022.9263433639842,0.027119966269632277,0.0358212453786178,-0.04702805995941162,-0.03234871625900268,-0.011377215385437012,0.0011147260665893555,0.022254645824432373,0.19596595168113648,0.6848908805847161,0.16076367012679654,single_member,87.44552870793268,8936.691743273652
2864601_0.271,shift_averaged_bar_f,unstable,6615.0,0.9679906472255217,0.09621988783182439,0.0038869898230531157,-0.9649491846561432,-0.44852819442749015,-0.11881673336029053,0.012532353401184082,0.14004570245742798,0.42163693308830213,0.8312869739532459,0.3101923995994535,single_member,87.44552870793268,8936.691743273652
2864601_0.271,invariant_tilde_f,all,9785.0,0.9846483154132607,0.07433514117850715,0.014988468292318109,-0.8123866575211286,-0.34616718292236326,-0.051117658615112305,0.0034738779067993164,0.09638559818267822,0.3898422956466668,0.8011311173439023,0.27224632533450827,single_member,3.4899253328330815,356.66073917558316
2864601_0.271,invariant_tilde_f,stable_near_floor,3170.0,-1027.1802696441885,0.027232636812762966,0.034884176699427026,-0.048383631706237794,-0.033106553554534915,-0.011474967002868652,0.000870823860168457,0.0219649076461792,0.1864920258522016,0.685547032356262,0.1613193741424461,single_member,3.4899253328330815,356.66073917558316
2864601_0.271,invariant_tilde_f,unstable,6615.0,0.9677619612144653,0.09690731636209127,0.005454168118389875,-0.9546789807081223,-0.4459228694438934,-0.11764299869537354,0.014075040817260742,0.14145240187644958,0.43313027620315464,0.8404907613992681,0.31127514478600615,single_member,3.4899253328330815,356.66073917558316
2864601_0.450,original_f,all,9785.0,0.9852320055195767,0.0715088268276394,-0.002871488018000525,-0.7929991149902343,-0.3737064063549041,-0.07815957069396973,-0.003732442855834961,0.0743943527340889,0.36782386302947984,0.7686718273162839,0.2674095908773171,single_member,1.5988805419765413,163.40117955815444
2864601_0.450,original_f,stable_near_floor,3170.0,-1125.9158136301917,0.029847770840584667,0.03185942682558054,-0.07594386339187623,-0.0425301194190979,-0.012298285961151123,-0.0015012025833129883,0.018135488033294678,0.188172912597656,0.7413745415210716,0.16982887309614314,single_member,1.5988805419765413,163.40117955815444
2864601_0.450,original_f,unstable,6615.0,0.969569660778647,0.0914733842696596,-0.019515025441152748,-0.9586609756946564,-0.4676887422800064,-0.14402568340301514,-0.014205694198608398,0.11569731682538986,0.4080587744712828,0.7729332768917067,0.3018382360439468,single_member,1.5988805419765413,163.40117955815444
2864601_0.450,shift_averaged_bar_f,all,9785.0,0.986330252273814,0.06619095261886442,-0.0013539319896294108,-0.7740317559242249,-0.3508271150290966,-0.07264232635498047,-0.0033795833587646484,0.0724034309387207,0.3540687322616576,0.7370982599258413,0.25728560885477875,single_member,36.879350459203124,3768.9678547984795
2864601_0.450,shift_averaged_bar_f,stable_near_floor,3170.0,-1046.1627992703704,0.027735412785381292,0.031088836507560325,-0.07426166296005249,-0.03967088460922241,-0.012462794780731201,-0.0016732215881347656,0.01817461848258972,0.18210725784301734,0.7391511607170099,0.1636378444666884,single_member,36.879350459203124,3768.9678547984795
2864601_0.450,shift_averaged_bar_f,unstable,6615.0,0.9718497733112865,0.08461938213846253,-0.016900957860542708,-0.9392788214981556,-0.4441421151161193,-0.13333696126937866,-0.00998234748840332,0.11475425213575363,0.3865507245063781,0.735241332054137,0.2904246727708952,single_member,36.879350459203124,3768.9678547984795
2864601_0.450,invariant_tilde_f,all,9785.0,0.9861811232054463,0.06691305775907254,-0.0009106035105196172,-0.7694225931167602,-0.35090455412864685,-0.07162356376647949,-0.0033347606658935547,0.0717778205871582,0.35424427986144924,0.7568350982666014,0.2586872001169881,single_member,2.0625620409846306,210.78814930859792
2864601_0.450,invariant_tilde_f,stable_near_floor,3170.0,-1037.6445069216322,0.027509795188305243,0.029691549834768856,-0.07630392551422119,-0.04142520427703857,-0.01260232925415039,-0.001772165298461914,0.017988741397857666,0.17624473571777335,0.7299269199371324,0.16320726017163364,single_member,2.0625620409846306,210.78814930859792
2864601_0.450,invariant_tilde_f,unstable,6615.0,0.97145846598365,0.08579564919510162,-0.01557558100176141,-0.9398294939100742,-0.44209076166152955,-0.13184141367673874,-0.008402347564697266,0.11592262983322144,0.3886643856763837,0.7572038066387174,0.292516641606554,single_member,2.0625620409846306,210.78814930859792
2864601_0.46,original_f,all,9785.0,0.9836748747073168,0.07904868592966414,0.016138654224658204,-0.8753283548355102,-0.35368570089340207,-0.04856175184249878,0.0021178722381591797,0.09680461883544922,0.4022812366485594,0.8177277970314022,0.2807067554087918,single_member,5.297724875155836,541.412864093596
2864601_0.46,original_f,stable_near_floor,3170.0,-1151.5030529723044,0.030525480787582708,0.03565231660375084,-0.0653809928894043,-0.006385982036590576,-0.0007596015930175781,0.001604914665222168,0.004887998104095459,0.16266845464706411,0.7852516245841977,0.17106614082180888,single_member,5.297724875155836,541.412864093596
2864601_0.46,original_f,unstable,6615.0,0.9659674246122393,0.10230168068407051,0.00678743582076952,-1.0112066727876663,-0.4423326015472412,-0.11578761041164398,0.015453219413757324,0.1520160436630249,0.43800399303436244,0.819801411330699,0.31979848636062574,single_member,5.297724875155836,541.412864093596
2864601_0.46,shift_averaged_bar_f,all,9785.0,0.9852669594171061,0.07133957485448278,0.01620197940955862,-0.8348028075695038,-0.33293837457895276,-0.04275059700012207,0.0023050308227539062,0.09011244773864746,0.37548770904540996,0.7613974571228026,0.26661645737017436,single_member,150.35737895779312,15366.109244536854
2864601_0.46,shift_averaged_bar_f,stable_near_floor,3170.0,-1113.5481823312382,0.02952019870042377,0.0354885155164669,-0.04022510766983032,-0.0056983351707458494,-0.0007717609405517578,0.0016748905181884766,0.005527883768081665,0.1694632411003111,0.7492314279079436,0.1681359029106225,single_member,150.35737895779312,15366.109244536854
2864601_0.46,shift_averaged_bar_f,unstable,6615.0,0.9696007263033216,0.0913800015224143,0.006959603074124119,-0.9860545936226844,-0.4279212117195129,-0.10926651954650879,0.016628265380859375,0.1428762674331665,0.4094466015696523,0.7678169420361517,0.3022339727297311,single_member,150.35737895779312,15366.109244536854
2864601_0.46,invariant_tilde_f,all,9785.0,0.9850391105566272,0.07244285294200234,0.01814020894575561,-0.8156604420393705,-0.3303535461425781,-0.041779279708862305,0.002370595932006836,0.09228825569152832,0.37899019122123684,0.7677721631526944,0.26855382392470106,single_member,4.61292695812881,471.4284065537874
2864601_0.46,invariant_tilde_f,stable_near_floor,3170.0,-1131.3542389373767,0.02999181431778071,0.03448835087687435,-0.04611663103103637,-0.005700957775115967,-0.0007416605949401855,0.0016776323318481445,0.005043447017669678,0.15379641056060764,0.7503110742568965,0.16973937892897897,single_member,4.61292695812881,471.4284065537874
2864601_0.46,invariant_tilde_f,unstable,6615.0,0.9691330008078187,0.09278598105066181,0.010305951965914882,-0.9877045607566833,-0.4234630554914474,-0.10634064674377441,0.01879259943962097,0.14740896224975586,0.4160290360450737,0.7775651174783704,0.30445653395855177,single_member,4.61292695812881,471.4284065537874
2864601_0.308,original_f,all,9785.0,0.9848238536347861,0.07348515898889238,0.00839522773122206,-0.7901231002807617,-0.3638646602630615,-0.06608223915100098,0.002881765365600586,0.08030956983566284,0.39069168567657375,0.8237656593322741,0.270965279481907,single_member,2.8949210001155734,295.85293818248067
2864601_0.308,original_f,stable_near_floor,3170.0,-1145.7839564050275,0.030374003382003176,0.035909463676744455,-0.0621774435043335,-0.02793104648590088,-0.008191049098968506,0.004000306129455566,0.019223272800445557,0.18555143475532515,0.7900815784931177,0.17056872990426006,single_member,2.8949210001155734,295.85293818248067
2864601_0.308,original_f,unstable,6615.0,0.9686810226023956,0.09414462433641146,-0.004789976795959496,-0.9211360430717468,-0.44712270200252535,-0.13181278109550476,-0.0034132003784179688,0.1273871660232544,0.4334817886352533,0.8472909671068133,0.30681576089422485,single_member,2.8949210001155734,295.85293818248067
2864601_0.308,shift_averaged_bar_f,all,9785.0,0.9856539717581307,0.0694656035098173,0.007393327452202281,-0.7907551336288452,-0.34356258660554884,-0.06386208534240723,0.0026302337646484375,0.07479476928710938,0.37101900577545094,0.8183627271652221,0.26347302812772,single_member,87.60567883308977,8953.058644158382
2864601_0.308,shift_averaged_bar_f,stable_near_floor,3170.0,-1096.7078991232117,0.029074162796051704,0.03602332570340355,-0.05905385494232178,-0.02620338201522827,-0.007506251335144043,0.004131734371185303,0.019387006759643555,0.20549784302711474,0.7224889051914198,0.1666890754180843,single_member,87.60567883308977,8953.058644158382
2864601_0.308,shift_averaged_bar_f,unstable,6615.0,0.9704517788289531,0.08882174365534065,-0.006326565889643226,-0.9319939649105072,-0.4283740758895874,-0.12394779920578003,-0.004061579704284668,0.11761492490768433,0.41397685110568994,0.8256498730182646,0.2979851364098584,single_member,87.60567883308977,8953.058644158382
2864601_0.308,invariant_tilde_f,all,9785.0,0.9854969178795746,0.07022608176020974,0.008850856693353866,-0.7875176537036895,-0.3407034814357758,-0.06184804439544678,0.0028035640716552734,0.07545042037963867,0.37281436920166,0.8220653200149528,0.2648677287526869,single_member,3.101134166121483,316.9273547390376
2864601_0.308,invariant_tilde_f,stable_near_floor,3170.0,-1110.9813167467817,0.029452212063962754,0.03504158547530039,-0.059089012145996093,-0.02683756351470947,-0.007568418979644775,0.004023909568786621,0.018778085708618164,0.19548308253288235,0.729447681903837,0.1680273957585067,single_member,3.101134166121483,316.9273547390376
2864601_0.308,invariant_tilde_f,unstable,6615.0,0.9701378248169251,0.08976548719287838,-0.003700104793988609,-0.9327924120426178,-0.42760991156101225,-0.12229007482528687,-0.0023130178451538086,0.12072503566741943,0.4175898075103756,0.8365486848354339,0.29960868877526764,single_member,3.101134166121483,316.9273547390376
2864601_0.163,original_f,all,9785.0,0.9846290671995129,0.07442834389370705,0.0066169675639203545,-0.7460373497009277,-0.3544672757387161,-0.06554031372070312,0.0018142461776733398,0.08427250385284424,0.3786971092224119,0.8283698606491084,0.27274926637423014,single_member,2.0533689581789076,209.8486416125608
2864601_0.163,original_f,stable_near_floor,3170.0,-1100.3803520098086,0.029171432291125055,0.03507855362038507,-0.06364986658096314,-0.03383451700210571,-0.009405910968780518,0.002413630485534668,0.018715202808380127,0.175382375717163,0.8075366091728201,0.16718177030128412,single_member,2.0533689581789076,209.8486416125608
2864601_0.163,original_f,unstable,6615.0,0.9680251790682411,0.09611608535707591,-0.007022220311966744,-0.9780427050590516,-0.4425399899482727,-0.13339760899543762,-0.00026085227727890015,0.12753134965896606,0.422099256515502,0.8419414654374099,0.3099698348882521,single_member,2.0533689581789076,209.8486416125608
2864601_0.163,shift_averaged_bar_f,all,9785.0,0.9861319010241134,0.06715139888559934,0.007185324907797666,-0.7549789524078369,-0.3353379726409912,-0.06114602088928223,0.002046942710876465,0.08332443237304688,0.35369514822959885,0.7771771121025077,0.2590494703792924,single_member,64.96622762503102,6639.369200309762
2864601_0.163,shift_averaged_bar_f,stable_near_floor,3170.0,-1001.6812906215921,0.026557264550407716,0.0345134905383743,-0.05978249788284302,-0.032609295845031736,-0.009023070335388184,0.0025333762168884277,0.018716514110565186,0.17775191068649282,0.6581277132034294,0.15929246047888893,single_member,64.96622762503102,6639.369200309762
2864601_0.163,shift_averaged_bar_f,unstable,6615.0,0.9711893291427434,0.08660467263352943,-0.005910712136635881,-0.8758783952891827,-0.42495239973068233,-0.1247175969183445,-0.0008301734924316406,0.12180461548268795,0.395036907494068,0.7942520451545703,0.29424959639394205,single_member,64.96622762503102,6639.369200309762
2864601_0.163,invariant_tilde_f,all,9785.0,0.9859326207768335,0.06811634349685318,0.007739987325964412,-0.7476769328117371,-0.33569259643554683,-0.06087678670883179,0.0018442869186401367,0.08348190784454346,0.3566581606864924,0.7869597101211546,0.26088961647390035,single_member,2.594201250001788,265.12020950452614
2864601_0.163,invariant_tilde_f,stable_near_floor,3170.0,-1001.8547371157917,0.026561858497133245,0.032567002908664544,-0.06464348793029785,-0.03352612257003784,-0.009630143642425537,0.002164125442504883,0.01743835210800171,0.16506252288818346,0.6789437663555142,0.15971629821400035,single_member,2.594201250001788,265.12020950452614
2864601_0.163,invariant_tilde_f,unstable,6615.0,0.9707152235664133,0.08802983063957613,-0.0041574638300687595,-0.9023861885070801,-0.4214762985706329,-0.12521100044250488,0.0002282857894897461,0.12343022227287292,0.4007357954978929,0.8072738313674918,0.2966915117446999,single_member,2.594201250001788,265.12020950452614
2864601_0.246,original_f,all,9785.0,0.9854117759938356,0.0706383514405078,0.0058119957719071245,-0.8104574584960937,-0.3574892163276672,-0.0657963752746582,0.00328671932220459,0.07821071147918701,0.3843879565596579,0.7822376441955561,0.2657287874423779,single_member,2.617080125026405,267.45836740177873
2864601_0.246,original_f,stable_near_floor,3170.0,-910.6941888567778,0.024147357678858273,0.03229251130240197,-0.0741148042678833,-0.03384644985198974,-0.007876932621002197,0.003831923007965088,0.018576472997665405,0.1833331763744353,0.726244294643402,0.15202579450407963,single_member,2.617080125026405,267.45836740177873
2864601_0.246,original_f,unstable,6615.0,0.9690892544682016,0.09291748223785158,-0.006877835555631599,-0.9809828898310661,-0.4402739346027374,-0.13162016868591309,0.0007143020629882812,0.1287963092327118,0.43711417987942686,0.7998604273796067,0.3047691242072452,single_member,2.617080125026405,267.45836740177873
2864601_0.246,shift_averaged_bar_f,all,9785.0,0.9864890533225181,0.06542201431062716,0.004176674313996369,-0.7718089917302131,-0.3427826881408691,-0.0640716552734375,0.0025510787963867188,0.07588763535022736,0.366412603855133,0.7474509143829341,0.2557562404947849,single_member,75.40991470776498,7706.68520263311
2864601_0.246,shift_averaged_bar_f,stable_near_floor,3170.0,-863.3924322977714,0.022894511660501073,0.032385381170157754,-0.06547082901000977,-0.030580651760101316,-0.007119238376617432,0.003922522068023682,0.01805594563484192,0.196402209997177,0.6968537819385523,0.1478262233475756,single_member,75.40991470776498,7706.68520263311
2864601_0.246,shift_averaged_bar_f,unstable,6615.0,0.971456424778296,0.08580178504394535,-0.00934133033211574,-0.9084405028820037,-0.4279692769050598,-0.1280900239944458,-0.005242824554443359,0.11958563327789307,0.40727857947349494,0.7747905164957035,0.2927925616384031,single_member,75.40991470776498,7706.68520263311
2864601_0.246,invariant_tilde_f,all,9785.0,0.9863232336534269,0.06622493782318548,0.0055070199262450496,-0.757071818113327,-0.3439699411392212,-0.06348145008087158,0.0027403831481933594,0.07660150527954102,0.3676736831665031,0.7516776943206775,0.2572962808761314,single_member,2.9304807921871543,299.48705081115526
2864601_0.246,invariant_tilde_f,stable_near_floor,3170.0,-885.3905867881612,0.02347716021880802,0.03098726198782304,-0.06794715166091919,-0.032332432270050046,-0.0077686309814453125,0.003750920295715332,0.0177232027053833,0.18388609290122945,0.689402009248733,0.15008016255819173,single_member,2.9304807921871543,299.48705081115526
2864601_0.246,invariant_tilde_f,unstable,6615.0,0.9711542010678014,0.0867102673781177,-0.0067034664434000345,-0.900624195933342,-0.4265476942062378,-0.12686791270971298,-0.003162980079650879,0.12212139368057251,0.41362918019294737,0.7818703687191,0.29441201441448056,single_member,2.9304807921871543,299.48705081115526
2864601_0.438,original_f,all,9785.0,0.983866466314401,0.07812097085834768,-0.0007222304584447287,-0.8731187295913696,-0.375942063331604,-0.07511638104915619,-0.0005519390106201172,0.07280611991882324,0.3817554473876949,0.8154670464992518,0.2795146396020435,single_member,1.4222456668503582,145.34958271337337
2864601_0.438,original_f,stable_near_floor,3170.0,-1303.1367036409426,0.034541687146688795,0.035990388430537486,-0.024888217449188232,-0.011590969562530517,-0.0038410425186157227,0.00019478797912597656,0.005559742450714111,0.19523423910140866,0.7596931672096243,0.182364662732554,single_member,1.4222456668503582,145.34958271337337
2864601_0.438,original_f,unstable,6615.0,0.9670642039683123,0.0990047697042976,-0.01831542802126765,-1.024278277158737,-0.45877945423126215,-0.14216537028551102,-0.011532783508300781,0.12083315849304199,0.42146831154823233,0.8318998868763414,0.31414046707182053,single_member,1.4222456668503582,145.34958271337337
2864601_0.438,shift_averaged_bar_f,all,9785.0,0.9857222582776038,0.06913495002114325,0.003853102591276948,-0.8164699983596801,-0.3466490864753723,-0.06374120712280273,-0.00032329559326171875,0.07368803024291992,0.36710886061191544,0.7862705850601196,0.2629204598874208,single_member,38.60482379188761,3945.306468256271
2864601_0.438,shift_averaged_bar_f,stable_near_floor,3170.0,-1190.850270644175,0.031567640922421314,0.03702835389280733,-0.02339500904083252,-0.011173462867736815,-0.0036743879318237305,0.00014144182205200195,0.0059295594692230225,0.2092271327972405,0.7406355273723602,0.1737989374516569,single_member,38.60482379188761,3945.306468256271
2864601_0.438,shift_averaged_bar_f,unstable,6615.0,0.9710119985901177,0.08713772701932142,-0.01204493922668999,-0.9363877660036087,-0.43811036348342886,-0.12978191673755646,-0.006051301956176758,0.1154187023639679,0.39594046249985687,0.7944868153333658,0.2949674545818031,single_member,38.60482379188761,3945.306468256271
2864601_0.438,invariant_tilde_f,all,9785.0,0.985625872211429,0.06960166569630351,0.0050252505206160565,-0.8117869958281517,-0.3473687171936035,-0.06265437602996826,-0.00023412704467773438,0.07529544830322266,0.37137237787246685,0.8023433071374888,0.2637868908752614,single_member,3.2166313747875392,328.7308507703157
2864601_0.438,invariant_tilde_f,stable_near_floor,3170.0,-1187.8399389172378,0.03148790853207503,0.03568653225287654,-0.024124841690063476,-0.011292397975921629,-0.003758251667022705,6.943941116333008e-05,0.005556941032409668,0.18979246616363485,0.7385102367401122,0.17385026403679854,single_member,3.2166313747875392,328.7308507703157
2864601_0.438,invariant_tilde_f,unstable,6615.0,0.9707696223745751,0.08786630820735478,-0.009668062116007637,-0.9383490930497647,-0.4361555658280849,-0.12684744596481323,-0.004412174224853516,0.11760008335113525,0.40145587623119217,0.8078406998515125,0.29628720449393886,single_member,3.2166313747875392,328.7308507703157
2864601_0.362,original_f,all,9785.0,0.9850600140849421,0.07234163494734881,0.009431059303674794,-0.8215750503540039,-0.35888309478759767,-0.05891609191894531,0.0116499662399292,0.08663320541381836,0.3576442182064056,0.7936903572082509,0.26881234132386816,single_member,4.0142271663062274,410.24293983712084
2864601_0.362,original_f,stable_near_floor,3170.0,-963.5319973732005,0.025546832938005193,0.04356170979913101,-0.041111648082733154,-0.011616826057434082,0.0037987828254699707,0.013073086738586426,0.027882754802703857,0.1629391133785245,0.7583375024795528,0.15380725941992468,single_member,4.0142271663062274,410.24293983712084
2864601_0.362,original_f,unstable,6615.0,0.9684741922597081,0.0947663548822875,-0.0069248230955083045,-0.9451132702827454,-0.4453681513667106,-0.12549759447574615,0.0032333731651306152,0.13213796075433493,0.4055911481380462,0.8021756374835961,0.3077868135621028,single_member,4.0142271663062274,410.24293983712084
2864601_0.362,shift_averaged_bar_f,all,9785.0,0.9862945833188064,0.06636366700673499,0.008906766620957053,-0.792115096449852,-0.34691581726074217,-0.054972171783447266,0.012125730514526367,0.08372354507446289,0.34831898212432855,0.7196931171417236,0.2574706027564103,single_member,93.09932708321139,9514.494336557118
2864601_0.362,shift_averaged_bar_f,stable_near_floor,3170.0,-899.9888542918223,0.023863813540953894,0.043766280016876546,-0.043509137630462644,-0.009725213050842283,0.0045570433139801025,0.013231873512268066,0.028556227684020996,0.17346562743186897,0.6864244651794423,0.14817304822912727,single_member,93.09932708321139,9514.494336557118
2864601_0.362,shift_averaged_bar_f,unstable,6615.0,0.9711475741432594,0.08673018786637611,-0.007798397016996808,-0.9246266093850136,-0.43380117118358613,-0.11745558679103851,0.0051860809326171875,0.12329989671707153,0.3854271173477171,0.7355775016546214,0.29441887982480824,single_member,93.09932708321139,9514.494336557118
2864601_0.362,invariant_tilde_f,all,9785.0,0.9861878702716761,0.06688038746038955,0.0097217534032207,-0.7896398115158081,-0.34489932060241696,-0.053928568959236145,0.012022614479064941,0.08394420146942139,0.3489343196153639,0.7262267780303955,0.25844283894295855,single_member,3.51411470817402,359.13282658906695
2864601_0.362,invariant_tilde_f,stable_near_floor,3170.0,-896.724554310113,0.023777354484624636,0.042462364560704124,-0.04691057682037353,-0.01037476062774658,0.004212558269500732,0.013117969036102295,0.027145743370056152,0.16730769276618945,0.6853495323657973,0.14826070357467577,single_member,3.51411470817402,359.13282658906695
2864601_0.362,invariant_tilde_f,unstable,6615.0,0.9708795188001419,0.08753596033010604,-0.005968002812837117,-0.9301226902008056,-0.43303912580013276,-0.11573147773742676,0.006145000457763672,0.1258453130722046,0.3905003666877745,0.7355779743194545,0.29582693054822917,single_member,3.51411470817402,359.13282658906695
2864601_0.136,original_f,all,9785.0,0.9850228510785094,0.0725215837545423,0.002658489149267389,-0.8490691018104554,-0.3656542658805847,-0.06056618690490723,0.00012564659118652344,0.0766136646270752,0.37087079882621754,0.7706932854652404,0.26929895605235465,single_member,7.260144209023565,741.9667050611718
2864601_0.136,original_f,stable_near_floor,3170.0,-1013.0521028649663,0.026858434694624827,0.03083424840815812,-0.026444354057312013,-0.011503207683563232,-0.004324018955230713,0.0003139972686767578,0.006542205810546875,0.12350125312805088,0.7402198541164384,0.16098403389660915,single_member,7.260144209023565,741.9667050611718
2864601_0.136,original_f,unstable,6615.0,0.9685947364640805,0.09440399985732967,-0.01084372655000451,-0.9861980104446411,-0.46154578924179074,-0.127595454454422,-0.0018699169158935547,0.12597835063934326,0.4155830621719359,0.7821079587936388,0.3070841399892657,single_member,7.260144209023565,741.9667050611718
2864601_0.136,shift_averaged_bar_f,all,9785.0,0.9857538520051343,0.0689819684911321,0.004517357075473533,-0.8217497348785401,-0.3463876128196716,-0.058231353759765625,0.0005242824554443359,0.07362222671508789,0.3511791557073591,0.7671976947784415,0.2626187548098165,single_member,225.28209066716954,23023.20803956766
2864601_0.136,shift_averaged_bar_f,stable_near_floor,3170.0,-1008.120457822804,0.026727813924816487,0.03185564685518903,-0.022535455226898194,-0.011078977584838867,-0.004038095474243164,0.00034737586975097656,0.006551533937454224,0.1358279824256896,0.6835954940319057,0.16037813321745353,single_member,225.28209066716954,23023.20803956766
2864601_0.136,shift_averaged_bar_f,unstable,6615.0,0.9703157161779455,0.08923074702102181,-0.008583531602031853,-0.941885669529438,-0.4378402769565582,-0.11997854709625244,0.0024099349975585938,0.11876976490020752,0.39530296027660317,0.7769678211212147,0.2986143835436895,single_member,225.28209066716954,23023.20803956766
2864601_0.136,invariant_tilde_f,all,9785.0,0.9854760016034255,0.07032736148177277,0.0061672695015094784,-0.8135456657409668,-0.3437656402587891,-0.055907249450683594,0.0005044937133789062,0.07524609565734863,0.3584766209125517,0.7789137172698968,0.2651348909103783,single_member,3.9062533751130104,399.20831631200923
2864601_0.136,invariant_tilde_f,stable_near_floor,3170.0,-1048.2058364691093,0.02778952517371517,0.031037139121666314,-0.02282357931137085,-0.011670160293579101,-0.0042075514793396,0.00017154216766357422,0.006287217140197754,0.1244895339012146,0.7036696302890761,0.16381296154335592,single_member,3.9062533751130104,399.20831631200923
2864601_0.136,invariant_tilde_f,unstable,6615.0,0.9698229215287846,0.09071208424769,-0.005750717905277699,-0.9193754768371583,-0.4362307250499725,-0.11947202682495117,0.003920886665582657,0.12266981601715088,0.40447615981101925,0.7945657134056082,0.30115232632933425,single_member,3.9062533751130104,399.20831631200923
2864601_0.250,original_f,all,9785.0,0.9850089880164266,0.07258871076404207,0.0196136777787204,-0.7586027061939239,-0.34269870519638057,-0.05155611038208008,0.007352352142333984,0.09172403812408447,0.3910060167312621,0.8678692770004273,0.2687217784498838,single_member,3.9514880417846143,403.831174428678
2864601_0.250,original_f,stable_near_floor,3170.0,-1228.1949381017512,0.03255676101720539,0.042394540155723644,-0.04519936561584472,-0.00874861478805542,0.001201629638671875,0.006854534149169922,0.017863214015960693,0.1823666930198665,0.8313901722431154,0.17541143162597758,single_member,3.9514880417846143,403.831174428678
2864601_0.250,original_f,unstable,6615.0,0.9694701284188787,0.09177257783848988,0.008696771696316732,-0.8618060994148254,-0.4346112489700317,-0.11818909645080566,0.011443614959716797,0.14242896437644958,0.44145238399505604,0.8663763380050625,0.3028379237616835,single_member,3.9514880417846143,403.831174428678
2864601_0.250,shift_averaged_bar_f,all,9785.0,0.9859951956305751,0.06781334674357632,0.020831289996666544,-0.7137887942790985,-0.33140065670013424,-0.04786109924316406,0.007631540298461914,0.09187150001525879,0.38243227005004865,0.821993465423584,0.2595886954272653,single_member,132.2253262498416,13513.063490019582
2864601_0.250,shift_averaged_bar_f,stable_near_floor,3170.0,-1159.9361656323058,0.030748842294364403,0.04301842956213216,-0.04324862957000732,-0.00845043659210205,0.0013447403907775879,0.007032573223114014,0.017825394868850708,0.18552300333976707,0.796943082809448,0.17002169290548635,single_member,132.2253262498416,13513.063490019582
