member_id,stored_validation_rank,stored_validation_r2,unit,dead,near_dead,active_fraction,zero_fraction,mean,std,q01,median,q99,maximum,original_dead,original_near_dead,original_active_fraction,original_mean,original_std,original_q01,original_median,original_q99,original_maximum
2864601_0.371,2,0.9872127152434337,21,False,False,0.23927083333333332,0.7607291666666667,0.27540502576821774,0.736547333662957,0.0,0.0,3.55611979007724,10.610289573669434,False,False,0.547,0.2788613320485747,0.43367494841440807,0.0,0.07290306314826012,2.062075605392456,2.4805362224578857
2864601_0.371,2,0.9872127152434337,22,True,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2864601_0.409,3,0.9869342788758352,0,False,False,0.22603125,0.77396875,0.05306981850810833,0.14205774654017558,0.0,0.0,0.7243730700016034,1.3651851415634155,False,False,0.361,0.05369717692354971,0.12389194609745298,0.0,0.0,0.6209719252586363,1.0560301542282104
2864601_0.409,3,0.9869342788758352,1,False,False,0.12057291666666667,0.8794270833333333,0.02601933815441085,0.0977305258946986,0.0,0.0,0.5222285389900208,1.231353998184204,False,False,0.256,0.027259723295253935,0.0708093477407023,0.0,0.0,0.3674128749966621,0.4661940038204193
2864601_0.409,3,0.9869342788758352,2,False,False,0.17130208333333333,0.8286979166666667,0.05101485903882616,0.1556966664530571,0.0,0.0,0.7910189396142968,1.5444823503494263,False,False,0.281,0.05212649927733583,0.1410711143094293,0.0,0.0,0.7105213522911071,1.185314655303955
2864601_0.409,3,0.9869342788758352,3,False,False,0.2089375,0.7910625,0.09163011198617096,0.21677290159257515,0.0,0.0,0.8963390362262758,1.164382815361023,False,False,0.259,0.09190003880187578,0.2119630410281139,0.0,0.0,0.8778800684213638,1.0554183721542358
2864601_0.409,3,0.9869342788758352,4,False,False,0.7142604166666666,0.2857395833333333,0.2119852318714133,0.22955624383784481,0.0,0.15474964678287506,0.9242916703224182,1.7218925952911377,False,False,0.878,0.21239548563158678,0.21407453203777235,0.0,0.1556483954191208,0.9310905611515046,1.0098447799682617
2864601_0.409,3,0.9869342788758352,5,False,False,0.9007395833333334,0.09926041666666667,0.48813425147300177,0.43687424437370376,0.0,0.3868168890476227,1.8261575794219986,2.784700393676758,False,False,0.98,0.4880295267524198,0.4186101317305704,0.0,0.3820163905620575,1.7961067557334898,1.8975600004196167
2864601_0.409,3,0.9869342788758352,6,False,False,1.0,0.0,1.018949642002117,0.2663980609699339,0.5211888283491135,0.9894465804100037,1.8233964097499857,3.3045949935913086,False,False,1.0,1.0211013184189797,0.25753663250738174,0.5628707230091095,0.9910240471363068,1.7833408093452452,2.225200653076172
2864601_0.409,3,0.9869342788758352,7,False,False,0.26998958333333334,0.7300104166666667,0.08338937460956705,0.1847113936556218,0.0,0.0,0.804022344350815,0.9576212763786316,False,False,0.384,0.08151480240929232,0.17144106737298562,0.0,0.0,0.7968925023078919,0.9249086976051331
2864601_0.409,3,0.9869342788758352,8,False,False,0.48063541666666665,0.5193645833333334,0.14155502520434238,0.21719613213894515,0.0,0.0,0.8033659017086093,1.9350391626358032,False,False,0.686,0.143271607245435,0.1971019185036709,0.0,0.06395214423537254,0.761361025571823,1.4254003763198853
2864601_0.409,3,0.9869342788758352,9,False,False,0.861125,0.138875,0.3465260041957696,0.2970692786340997,0.0,0.2930746078491211,1.1716852188110352,1.5835521221160889,False,False,0.94,0.3485385130761424,0.21216662594308486,0.0,0.33912578225135803,0.8586886453628538,0.9854822158813477
2864601_0.409,3,0.9869342788758352,10,False,False,0.06340625,0.93659375,0.02016374154408398,0.09725244733546469,0.0,0.0,0.6223128044605265,0.86529541015625,False,False,0.077,0.019966952366521584,0.09540498969097642,0.0,0.0,0.6165691035985946,0.8205604553222656
2864601_0.409,3,0.9869342788758352,11,False,False,0.92375,0.07625,0.32954919543114586,0.2232876488750921,0.0,0.3111950010061264,0.9611154925823225,1.9133098125457764,False,False,0.961,0.33001151328824924,0.20160663455697128,0.0,0.31823328137397766,0.8618002921342848,1.35053288936615
2864601_0.409,3,0.9869342788758352,12,False,False,0.0448125,0.9551875,0.010888554569019297,0.07149698299176857,0.0,0.0,0.363053610920912,1.1939029693603516,False,False,0.12,0.011423943803005387,0.05013448492866033,0.0,0.0,0.2766498607397079,0.5461562275886536
2864601_0.409,3,0.9869342788758352,13,False,False,0.12936458333333334,0.8706354166666667,0.02097661664803301,0.06862896537967689,0.0,0.0,0.34281481325626995,0.8627366423606873,False,False,0.196,0.01961808431132522,0.05368861665198319,0.0,0.0,0.23461641252040857,0.38234174251556396
2864601_0.409,3,0.9869342788758352,14,False,False,0.7754583333333334,0.22454166666666667,0.38013544571233165,0.3751916685740218,0.0,0.3081604242324829,1.5498989820480347,2.096994161605835,False,False,0.865,0.37816320163791534,0.36647131813597245,0.0,0.29753778874874115,1.5518220472335815,1.6297111511230469
2864601_0.409,3,0.9869342788758352,15,False,False,0.03946875,0.96053125,0.010964263376994191,0.07232965904068589,0.0,0.0,0.42568129301071167,1.1981323957443237,False,False,0.06,0.010256269890145631,0.0607543728763504,0.0,0.0,0.3512951186299323,0.6404831409454346
2864601_0.409,3,0.9869342788758352,16,False,False,0.906625,0.093375,0.3961337080697737,0.3049456708703257,0.0,0.35464248061180115,1.3072853374481248,2.5152170658111572,False,False,0.966,0.39662337853308416,0.2526573683939109,0.0,0.3783594220876694,1.077050830125808,1.9179811477661133
2864601_0.409,3,0.9869342788758352,17,False,False,0.17234375,0.82765625,0.10052779469346175,0.27569410532497174,0.0,0.0,1.2615151405334473,1.4271728992462158,False,False,0.217,0.10003705075604376,0.272488280571057,0.0,0.0,1.2505851399898529,1.3706954717636108
2864601_0.409,3,0.9869342788758352,18,False,False,0.9763854166666667,0.023614583333333335,0.6078262263576655,0.30844378130822936,0.0,0.5547013282775879,1.5008854866027832,2.101447582244873,False,False,1.0,0.6107784752398729,0.2148795468242482,0.28033287286758424,0.5531659424304962,1.2501937675476074,1.4151697158813477
2864601_0.409,3,0.9869342788758352,19,False,False,0.90309375,0.09690625,0.27428891797382937,0.20171146614441002,0.0,0.2526117265224457,0.9016743898391724,1.4145640134811401,False,False,0.947,0.27649016966449563,0.19229206717568104,0.0,0.2559532970190048,0.877808609008789,1.201601266860962
2864601_0.409,3,0.9869342788758352,20,True,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2864601_0.409,3,0.9869342788758352,21,False,False,0.897375,0.102625,0.715311656140417,0.5952121537130837,0.0,0.5922390818595886,2.6293397307395994,4.568445205688477,False,False,0.911,0.7161948050105275,0.5804165827627007,0.0,0.5917628407478333,2.58731116771698,4.373079776763916
2864601_0.409,3,0.9869342788758352,22,False,False,0.24926041666666668,0.7507395833333333,0.06722531544291871,0.17150381102086462,0.0,0.0,0.835401266217234,1.8379167318344116,False,False,0.387,0.06949728532782683,0.15888123514141983,0.0,0.0,0.7727947849035262,1.2507504224777222
2864601_0.409,3,0.9869342788758352,23,False,False,0.7018541666666667,0.29814583333333333,0.17329076105970573,0.2100199900313155,0.0,0.10925676301121712,0.9240699779987374,1.8859139680862427,False,False,0.852,0.17078191206979682,0.18142711073881718,0.0,0.12448134273290634,0.7949426412582397,1.4452152252197266
2864601_0.409,3,0.9869342788758352,24,False,False,0.759375,0.240625,0.2607616201002296,0.2599430532904161,0.0,0.21693803369998932,1.0987354266643603,1.828199028968811,False,False,0.925,0.26026573228585764,0.20902187935762712,0.0,0.23124905675649643,0.905470343828201,1.1111401319503784
2864601_0.409,3,0.9869342788758352,25,False,False,0.9495729166666667,0.05042708333333333,0.40754164632615036,0.21066038014940575,0.0,0.4190974533557892,0.8271942484378846,1.859205722808838,False,False,0.996,0.4049791969927028,0.17873091252048054,0.03969403076916934,0.3977600336074829,0.7600014489889145,0.9870834350585938
2864601_0.409,3,0.9869342788758352,26,False,False,0.8108020833333334,0.18919791666666666,0.33670485509490006,0.28910411801299846,0.0,0.3056797385215759,1.2014871680736552,1.6921648979187012,False,False,0.862,0.33879105919820723,0.27642238640288325,0.0,0.3139200061559677,1.120673706531524,1.497828483581543
2864601_0.409,3,0.9869342788758352,27,False,False,1.0,0.0,0.6772522291397312,0.3845590722265257,0.042643213868141176,0.6537263989448547,1.76931893825531,3.108154773712158,False,False,1.0,0.6771649970794097,0.376323925630521,0.05031591117382051,0.6596616506576538,1.68203076839447,2.982210159301758
2864601_0.409,3,0.9869342788758352,28,False,False,0.74634375,0.25365625,0.29880747680848224,0.32483953216057326,0.0,0.21942569315433502,1.4651339054107666,2.652651786804199,False,False,0.872,0.29659213846255444,0.28954967432856754,0.0,0.2278386577963829,1.3214065241813657,1.5512601137161255
2864601_0.409,3,0.9869342788758352,29,False,False,0.8091458333333333,0.19085416666666666,0.24484683868491094,0.2676347557407151,0.0,0.1612180843949318,1.076861358881,1.9054687023162842,False,False,0.918,0.24673647039993374,0.25706256682304984,0.0,0.16707654297351837,1.013647037744522,1.5699777603149414
2864601_0.409,3,0.9869342788758352,30,False,False,0.277125,0.722875,0.07067428692516861,0.16083089498009848,0.0,0.0,0.7203940749168396,2.123997926712036,False,False,0.423,0.07164151160884649,0.1369136270680056,0.0,0.0,0.6100412112474439,0.7886163592338562
2864601_0.386,4,0.9868647078508245,0,False,False,0.28929166666666667,0.7107083333333334,0.18079302807260228,0.43306110577409945,0.0,0.0,2.087945098876954,4.956172466278076,False,False,0.569,0.17764112704125,0.27244666611647084,0.0,0.043372947722673416,1.2744670855998992,1.854751706123352
