target_kind,target_id,row_id,equilibrium_file,stable_or_near_floor,target_native_value,ebm_oof_prediction,signed_residual_target_minus_formula,fold,split_unit
member_output,2864601_0.371,24230,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-063_generate_flux_tubes_nfp3/nfp3_randomAspect_finiteBeta_maxm4_maxn4_LMN8_002884.h5,False,-1.4463962316513062,-0.7863089578353046,-0.6600872738160015,1,equilibrium_files
member_output,2864601_0.371,24443,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-063_generate_flux_tubes_nfp3/nfp3_randomAspect_finiteBeta_maxm4_maxn4_LMN8_002937.h5,False,-1.9316219091415405,-1.020882040015893,-0.9107398691256474,3,equilibrium_files
member_output,2864601_0.371,24561,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-063_generate_flux_tubes_nfp3/nfp3_randomAspect_finiteBeta_maxm4_maxn4_LMN8_002967.h5,True,-1.9850200414657593,-1.0978224675122128,-0.8871975739535465,0,equilibrium_files
member_output,2864601_0.371,24615,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-063_generate_flux_tubes_nfp3/nfp3_randomAspect_finiteBeta_maxm4_maxn4_LMN8_002980.h5,False,-1.9630383253097534,-1.679447392361414,-0.2835909329483395,2,equilibrium_files
member_output,2864601_0.371,24690,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-063_generate_flux_tubes_nfp3/nfp3_randomAspect_finiteBeta_maxm4_maxn4_LMN8_002999.h5,True,-1.9974619150161743,-1.4344265060340118,-0.5630354089821625,4,equilibrium_files
member_output,2864601_0.371,24944,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-063_generate_flux_tubes_nfp3/nfp3_randomAspect_finiteBeta_maxm4_maxn4_LMN8_003063.h5,False,1.7109869718551636,1.6190105818787885,0.09197638997637503,3,equilibrium_files
member_output,2864601_0.371,25760,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-064_generate_flux_tubes_nfp4/nfp4_randomAspect_finiteBeta_maxm4_maxn4_LMN8_000068.h5,False,-1.8898810148239136,-0.7269229935953151,-1.1629580212285986,4,equilibrium_files
member_output,2864601_0.371,25816,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-064_generate_flux_tubes_nfp4/nfp4_randomAspect_finiteBeta_maxm4_maxn4_LMN8_000082.h5,True,-1.9253610372543335,-1.052574056335264,-0.8727869809190696,0,equilibrium_files
member_output,2864601_0.371,26411,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-064_generate_flux_tubes_nfp4/nfp4_randomAspect_finiteBeta_maxm4_maxn4_LMN8_000230.h5,False,2.2285194396972656,1.3170862506173238,0.9114331890799419,0,equilibrium_files
member_output,2864601_0.371,26622,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-064_generate_flux_tubes_nfp4/nfp4_randomAspect_finiteBeta_maxm4_maxn4_LMN8_000283.h5,False,0.6424835920333862,1.2747800199612627,-0.6322964279278764,4,equilibrium_files
member_output,2864601_0.371,26650,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-064_generate_flux_tubes_nfp4/nfp4_randomAspect_finiteBeta_maxm4_maxn4_LMN8_000290.h5,False,4.1223015785217285,3.5893444837040462,0.5329570948176823,0,equilibrium_files
member_output,2864601_0.371,26655,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-064_generate_flux_tubes_nfp4/nfp4_randomAspect_finiteBeta_maxm4_maxn4_LMN8_000291.h5,False,3.3638482093811035,3.0606708909381775,0.30317731844292606,2,equilibrium_files
member_output,2864601_0.371,26894,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-064_generate_flux_tubes_nfp4/nfp4_randomAspect_finiteBeta_maxm4_maxn4_LMN8_000351.h5,False,-0.6334747076034546,-0.9967567175297435,0.3632820099262889,1,equilibrium_files
member_output,2864601_0.371,27091,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-064_generate_flux_tubes_nfp4/nfp4_randomAspect_finiteBeta_maxm4_maxn4_LMN8_000401.h5,True,-1.5788034200668335,-1.2740765123898037,-0.3047269076770298,4,equilibrium_files
member_output,2864601_0.371,27397,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-064_generate_flux_tubes_nfp4/nfp4_randomAspect_finiteBeta_maxm4_maxn4_LMN8_000477.h5,True,-1.7776061296463013,-1.112285625690025,-0.6653205039562762,2,equilibrium_files
member_output,2864601_0.371,27892,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-064_generate_flux_tubes_nfp4/nfp4_randomAspect_finiteBeta_maxm4_maxn4_LMN8_000601.h5,False,3.0011048316955566,3.8362133460628685,-0.8351085143673118,0,equilibrium_files
member_output,2864601_0.371,28836,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-064_generate_flux_tubes_nfp4/nfp4_randomAspect_finiteBeta_maxm4_maxn4_LMN8_000837.h5,True,-1.9621039628982544,-1.3103740568093676,-0.6517299060888868,2,equilibrium_files
member_output,2864601_0.371,28887,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-064_generate_flux_tubes_nfp4/nfp4_randomAspect_finiteBeta_maxm4_maxn4_LMN8_000850.h5,False,5.373356819152832,4.46016390828093,0.9131929108719019,0,equilibrium_files
member_output,2864601_0.371,28936,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-064_generate_flux_tubes_nfp4/nfp4_randomAspect_finiteBeta_maxm4_maxn4_LMN8_000862.h5,True,-1.9918469190597534,-2.3294207660431456,0.3375738469833922,2,equilibrium_files
member_output,2864601_0.371,29416,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-064_generate_flux_tubes_nfp4/nfp4_randomAspect_finiteBeta_maxm4_maxn4_LMN8_000982.h5,False,-1.0815118551254272,-0.9523772227220989,-0.12913463240332834,4,equilibrium_files
member_output,2864601_0.371,29695,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-064_generate_flux_tubes_nfp4/nfp4_randomAspect_finiteBeta_maxm4_maxn4_LMN8_001052.h5,True,-1.99728524684906,-1.5673097706196504,-0.4299754762294097,0,equilibrium_files
member_output,2864601_0.371,29844,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-064_generate_flux_tubes_nfp4/nfp4_randomAspect_finiteBeta_maxm4_maxn4_LMN8_001089.h5,False,-1.0644134283065796,-0.545992429687946,-0.5184209986186336,3,equilibrium_files
member_output,2864601_0.371,29867,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-064_generate_flux_tubes_nfp4/nfp4_randomAspect_finiteBeta_maxm4_maxn4_LMN8_001095.h5,False,-0.7860087156295776,-0.43436509828382924,-0.3516436173457484,3,equilibrium_files
member_output,2864601_0.371,29999,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-064_generate_flux_tubes_nfp4/nfp4_randomAspect_finiteBeta_maxm4_maxn4_LMN8_001128.h5,False,-0.08421707153320312,0.03714125563168793,-0.12135832716489106,2,equilibrium_files
member_output,2864601_0.371,30149,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-064_generate_flux_tubes_nfp4/nfp4_randomAspect_finiteBeta_maxm4_maxn4_LMN8_001166.h5,False,-0.3259338140487671,-0.2529488179584892,-0.07298499609027786,3,equilibrium_files
member_output,2864601_0.371,30584,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-064_generate_flux_tubes_nfp4/nfp4_randomAspect_finiteBeta_maxm4_maxn4_LMN8_001275.h5,True,-2.0022592544555664,-1.5172905991258325,-0.4849686553297339,3,equilibrium_files
member_output,2864601_0.371,30783,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-064_generate_flux_tubes_nfp4/nfp4_randomAspect_finiteBeta_maxm4_maxn4_LMN8_001325.h5,False,1.344528079032898,0.5641699664980482,0.7803581125348498,0,equilibrium_files
member_output,2864601_0.371,30941,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-064_generate_flux_tubes_nfp4/nfp4_randomAspect_finiteBeta_maxm4_maxn4_LMN8_001364.h5,False,2.8061532974243164,2.077610651750336,0.7285426456739805,4,equilibrium_files
member_output,2864601_0.371,30959,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-064_generate_flux_tubes_nfp4/nfp4_randomAspect_finiteBeta_maxm4_maxn4_LMN8_001369.h5,False,5.171652793884277,5.849438924207534,-0.6777861303232564,4,equilibrium_files
member_output,2864601_0.371,31026,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-064_generate_flux_tubes_nfp4/nfp4_randomAspect_finiteBeta_maxm4_maxn4_LMN8_001385.h5,False,1.026476502418518,0.8684559443676864,0.1580205580508317,3,equilibrium_files
member_output,2864601_0.371,31355,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-064_generate_flux_tubes_nfp4/nfp4_randomAspect_finiteBeta_maxm4_maxn4_LMN8_001468.h5,False,3.3611817359924316,3.5300485863376947,-0.16886685034526305,4,equilibrium_files
member_output,2864601_0.371,31450,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-064_generate_flux_tubes_nfp4/nfp4_randomAspect_finiteBeta_maxm4_maxn4_LMN8_001491.h5,False,-1.7590879201889038,-0.8283900816440619,-0.9306978385448419,0,equilibrium_files
member_output,2864601_0.371,31850,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-064_generate_flux_tubes_nfp4/nfp4_randomAspect_finiteBeta_maxm4_maxn4_LMN8_001591.h5,False,2.1258039474487305,1.5605112333862021,0.5652927140625283,4,equilibrium_files
member_output,2864601_0.371,31920,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-064_generate_flux_tubes_nfp4/nfp4_randomAspect_finiteBeta_maxm4_maxn4_LMN8_001609.h5,True,-1.9038852453231812,-0.6615393629548556,-1.2423458823683255,1,equilibrium_files
member_output,2864601_0.371,31970,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-064_generate_flux_tubes_nfp4/nfp4_randomAspect_finiteBeta_maxm4_maxn4_LMN8_001621.h5,False,-0.734535813331604,0.22940744535335483,-0.9639432586849588,4,equilibrium_files
member_output,2864601_0.371,32032,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-064_generate_flux_tubes_nfp4/nfp4_randomAspect_finiteBeta_maxm4_maxn4_LMN8_001637.h5,False,-1.6267765760421753,-0.344501317841587,-1.2822752582005883,1,equilibrium_files
member_output,2864601_0.371,32037,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-064_generate_flux_tubes_nfp4/nfp4_randomAspect_finiteBeta_maxm4_maxn4_LMN8_001638.h5,False,-0.7304848432540894,0.4694715130061401,-1.1999563562602296,0,equilibrium_files
member_output,2864601_0.371,32148,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-064_generate_flux_tubes_nfp4/nfp4_randomAspect_finiteBeta_maxm4_maxn4_LMN8_001666.h5,False,0.5012167692184448,0.05595037356714494,0.4452663956512999,3,equilibrium_files
member_output,2864601_0.371,32578,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-064_generate_flux_tubes_nfp4/nfp4_randomAspect_finiteBeta_maxm4_maxn4_LMN8_001773.h5,False,4.616199970245361,4.8759366620056,-0.2597366917602386,4,equilibrium_files
member_output,2864601_0.371,32941,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-064_generate_flux_tubes_nfp4/nfp4_randomAspect_finiteBeta_maxm4_maxn4_LMN8_001864.h5,False,-0.5322312116622925,-0.09260077451606094,-0.4396304371462315,1,equilibrium_files
member_output,2864601_0.371,32975,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-064_generate_flux_tubes_nfp4/nfp4_randomAspect_finiteBeta_maxm4_maxn4_LMN8_001873.h5,False,3.077989101409912,3.008290520375708,0.06969858103420412,4,equilibrium_files
member_output,2864601_0.371,33091,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-064_generate_flux_tubes_nfp4/nfp4_randomAspect_finiteBeta_maxm4_maxn4_LMN8_001902.h5,False,0.4013219475746155,0.1171007380452608,0.2842212095293547,1,equilibrium_files
member_output,2864601_0.371,33550,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-064_generate_flux_tubes_nfp4/nfp4_randomAspect_finiteBeta_maxm4_maxn4_LMN8_002016.h5,True,-1.7473324537277222,-1.2803281591437055,-0.4670042945840167,4,equilibrium_files
member_output,2864601_0.371,33553,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-064_generate_flux_tubes_nfp4/nfp4_randomAspect_finiteBeta_maxm4_maxn4_LMN8_002017.h5,False,-0.9007543325424194,-0.18379612275055748,-0.716958209791862,2,equilibrium_files
member_output,2864601_0.371,33735,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-064_generate_flux_tubes_nfp4/nfp4_randomAspect_finiteBeta_maxm4_maxn4_LMN8_002063.h5,False,0.7488576173782349,-0.5069756359638801,1.2558332533421148,0,equilibrium_files
member_output,2864601_0.371,33758,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-064_generate_flux_tubes_nfp4/nfp4_randomAspect_finiteBeta_maxm4_maxn4_LMN8_002068.h5,False,-0.5237141847610474,-0.2964902498769218,-0.22722393488412557,3,equilibrium_files
member_output,2864601_0.371,35209,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-064_generate_flux_tubes_nfp4/nfp4_randomAspect_finiteBeta_maxm4_maxn4_LMN8_002431.h5,True,-1.9555710554122925,-1.030951099331505,-0.9246199560807875,4,equilibrium_files
member_output,2864601_0.371,35442,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-064_generate_flux_tubes_nfp4/nfp4_randomAspect_finiteBeta_maxm4_maxn4_LMN8_002489.h5,True,-1.9787524938583374,-0.689372011246389,-1.2893804826119484,2,equilibrium_files
member_output,2864601_0.371,35560,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-064_generate_flux_tubes_nfp4/nfp4_randomAspect_finiteBeta_maxm4_maxn4_LMN8_002519.h5,False,0.07361233234405518,-0.365623714365672,0.43923604670972716,2,equilibrium_files
member_output,2864601_0.371,35565,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-064_generate_flux_tubes_nfp4/nfp4_randomAspect_finiteBeta_maxm4_maxn4_LMN8_002520.h5,True,-2.01102876663208,-1.3851785236447212,-0.6258502429873589,0,equilibrium_files
member_output,2864601_0.371,35630,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-064_generate_flux_tubes_nfp4/nfp4_randomAspect_finiteBeta_maxm4_maxn4_LMN8_002536.h5,False,-1.451245665550232,-0.8648786709867523,-0.5863669945634796,3,equilibrium_files
member_output,2864601_0.371,35648,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-064_generate_flux_tubes_nfp4/nfp4_randomAspect_finiteBeta_maxm4_maxn4_LMN8_002541.h5,False,1.894558072090149,1.41242396266695,0.482134109423199,0,equilibrium_files
member_output,2864601_0.371,35707,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-064_generate_flux_tubes_nfp4/nfp4_randomAspect_finiteBeta_maxm4_maxn4_LMN8_002556.h5,False,3.676870346069336,3.0425747102079987,0.6342956358613372,2,equilibrium_files
member_output,2864601_0.371,36268,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-064_generate_flux_tubes_nfp4/nfp4_randomAspect_finiteBeta_maxm4_maxn4_LMN8_002696.h5,False,2.9510445594787598,3.4783127400389913,-0.5272681805602315,2,equilibrium_files
member_output,2864601_0.371,36909,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-064_generate_flux_tubes_nfp4/nfp4_randomAspect_finiteBeta_maxm4_maxn4_LMN8_002857.h5,False,-1.8222006559371948,-0.4317579674972321,-1.3904426884399628,4,equilibrium_files
member_output,2864601_0.371,37048,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-064_generate_flux_tubes_nfp4/nfp4_randomAspect_finiteBeta_maxm4_maxn4_LMN8_002891.h5,False,5.276472091674805,4.192431818565128,1.084040273109677,3,equilibrium_files
member_output,2864601_0.371,37075,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-064_generate_flux_tubes_nfp4/nfp4_randomAspect_finiteBeta_maxm4_maxn4_LMN8_002898.h5,False,0.5498701930046082,-0.07566175060297511,0.6255319436075832,4,equilibrium_files
member_output,2864601_0.371,37205,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-064_generate_flux_tubes_nfp4/nfp4_randomAspect_finiteBeta_maxm4_maxn4_LMN8_002931.h5,False,-1.4911104440689087,-0.9866119402917151,-0.5044985037771936,3,equilibrium_files
member_output,2864601_0.371,37535,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-064_generate_flux_tubes_nfp4/nfp4_randomAspect_finiteBeta_maxm4_maxn4_LMN8_003013.h5,False,1.4976677894592285,1.1416999086930257,0.3559678807662028,0,equilibrium_files
member_output,2864601_0.371,37567,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-064_generate_flux_tubes_nfp4/nfp4_randomAspect_finiteBeta_maxm4_maxn4_LMN8_003021.h5,True,-2.0030131340026855,-2.0662640880259517,0.06325095402326619,3,equilibrium_files
member_output,2864601_0.371,37817,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-064_generate_flux_tubes_nfp4/nfp4_randomAspect_finiteBeta_maxm4_maxn4_LMN8_003084.h5,False,0.0645287036895752,-0.11431157858956548,0.17884028227914067,4,equilibrium_files
member_output,2864601_0.371,38127,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-064_generate_flux_tubes_nfp4/nfp4_randomAspect_finiteBeta_maxm4_maxn4_LMN8_003161.h5,True,-2.001494884490967,-1.8303143704604736,-0.17118051403049317,2,equilibrium_files
member_output,2864601_0.371,38722,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-065_generate_flux_tubes_nfp5/nfp5_randomAspect_finiteBeta_maxm4_maxn4_LMN8_000110.h5,False,-1.893722653388977,-1.1354218716203486,-0.7583007817686285,1,equilibrium_files
member_output,2864601_0.371,38742,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-065_generate_flux_tubes_nfp5/nfp5_randomAspect_finiteBeta_maxm4_maxn4_LMN8_000115.h5,True,-2.0020599365234375,-0.9599530950418073,-1.0421068414816301,2,equilibrium_files
member_output,2864601_0.371,38750,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-065_generate_flux_tubes_nfp5/nfp5_randomAspect_finiteBeta_maxm4_maxn4_LMN8_000117.h5,False,-0.5668284893035889,-0.03326479730586483,-0.533563691997724,1,equilibrium_files
member_output,2864601_0.371,39342,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-065_generate_flux_tubes_nfp5/nfp5_randomAspect_finiteBeta_maxm4_maxn4_LMN8_000265.h5,False,0.6679973602294922,0.35047669615753835,0.31752066407195384,3,equilibrium_files
member_output,2864601_0.371,39623,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-065_generate_flux_tubes_nfp5/nfp5_randomAspect_finiteBeta_maxm4_maxn4_LMN8_000335.h5,False,3.9809393882751465,4.156549913035517,-0.1756105247603701,2,equilibrium_files
member_output,2864601_0.371,39672,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-065_generate_flux_tubes_nfp5/nfp5_randomAspect_finiteBeta_maxm4_maxn4_LMN8_000347.h5,False,0.9814164638519287,0.9585026142359278,0.02291384961600096,3,equilibrium_files
member_output,2864601_0.371,39778,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-065_generate_flux_tubes_nfp5/nfp5_randomAspect_finiteBeta_maxm4_maxn4_LMN8_000374.h5,False,0.8885061740875244,-0.255561628062465,1.1440678021499895,0,equilibrium_files
member_output,2864601_0.371,40003,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-065_generate_flux_tubes_nfp5/nfp5_randomAspect_finiteBeta_maxm4_maxn4_LMN8_000430.h5,True,-1.397520899772644,-0.6252856246548293,-0.7722352751178148,3,equilibrium_files
member_output,2864601_0.371,40205,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-065_generate_flux_tubes_nfp5/nfp5_randomAspect_finiteBeta_maxm4_maxn4_LMN8_000481.h5,False,-0.9298895597457886,-0.7281893527618454,-0.2017002069839432,3,equilibrium_files
member_output,2864601_0.371,40334,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-065_generate_flux_tubes_nfp5/nfp5_randomAspect_finiteBeta_maxm4_maxn4_LMN8_000513.h5,False,3.856825351715088,3.256777916855578,0.6000474348595097,4,equilibrium_files
member_output,2864601_0.371,40434,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-065_generate_flux_tubes_nfp5/nfp5_randomAspect_finiteBeta_maxm4_maxn4_LMN8_000538.h5,False,-0.37843918800354004,-0.24267960368350408,-0.13575958432003596,4,equilibrium_files
member_output,2864601_0.371,40599,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-065_generate_flux_tubes_nfp5/nfp5_randomAspect_finiteBeta_maxm4_maxn4_LMN8_000579.h5,False,2.3408145904541016,1.6316627474414314,0.7091518430126702,0,equilibrium_files
member_output,2864601_0.371,40915,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-065_generate_flux_tubes_nfp5/nfp5_randomAspect_finiteBeta_maxm4_maxn4_LMN8_000658.h5,True,-2.010763168334961,-1.8412267207628308,-0.16953644757213016,0,equilibrium_files
member_output,2864601_0.371,41772,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-065_generate_flux_tubes_nfp5/nfp5_randomAspect_finiteBeta_maxm4_maxn4_LMN8_000873.h5,False,1.9213858842849731,2.4939087172234387,-0.5725228329384655,1,equilibrium_files
member_output,2864601_0.371,41931,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-065_generate_flux_tubes_nfp5/nfp5_randomAspect_finiteBeta_maxm4_maxn4_LMN8_000913.h5,False,0.57325279712677,1.137728976700664,-0.564476179573894,3,equilibrium_files
member_output,2864601_0.371,42053,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-065_generate_flux_tubes_nfp5/nfp5_randomAspect_finiteBeta_maxm4_maxn4_LMN8_000943.h5,False,1.342355728149414,1.9441272595356704,-0.6017715313862564,1,equilibrium_files
member_output,2864601_0.371,42354,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-065_generate_flux_tubes_nfp5/nfp5_randomAspect_finiteBeta_maxm4_maxn4_LMN8_001018.h5,True,-2.007187843322754,-1.5959794016893516,-0.4112084416334023,4,equilibrium_files
member_output,2864601_0.371,42797,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-065_generate_flux_tubes_nfp5/nfp5_randomAspect_finiteBeta_maxm4_maxn4_LMN8_001129.h5,False,-1.5960222482681274,-0.32781195716561895,-1.2682102911025086,1,equilibrium_files
member_output,2864601_0.371,43112,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-065_generate_flux_tubes_nfp5/nfp5_randomAspect_finiteBeta_maxm4_maxn4_LMN8_001208.h5,False,0.1780778467655182,0.3102386461075091,-0.13216079934199093,4,equilibrium_files
member_output,2864601_0.371,44506,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-065_generate_flux_tubes_nfp5/nfp5_randomAspect_finiteBeta_maxm4_maxn4_LMN8_001557.h5,False,0.534774124622345,-0.44713193030523296,0.981906054927578,2,equilibrium_files
member_output,2864601_0.371,44838,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-065_generate_flux_tubes_nfp5/nfp5_randomAspect_finiteBeta_maxm4_maxn4_LMN8_001640.h5,True,-1.9341224431991577,-1.0441388180995201,-0.8899836250996376,3,equilibrium_files
member_output,2864601_0.371,44955,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-065_generate_flux_tubes_nfp5/nfp5_randomAspect_finiteBeta_maxm4_maxn4_LMN8_001669.h5,False,1.1618599891662598,0.21473610038023871,0.947123888786021,1,equilibrium_files
member_output,2864601_0.371,44989,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-065_generate_flux_tubes_nfp5/nfp5_randomAspect_finiteBeta_maxm4_maxn4_LMN8_001677.h5,True,-2.001096725463867,-1.6362945634411104,-0.36480216202275684,4,equilibrium_files
member_output,2864601_0.371,45034,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-065_generate_flux_tubes_nfp5/nfp5_randomAspect_finiteBeta_maxm4_maxn4_LMN8_001689.h5,False,-1.6991857290267944,-0.8877452805511693,-0.8114404484756251,1,equilibrium_files
member_output,2864601_0.371,45557,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-065_generate_flux_tubes_nfp5/nfp5_randomAspect_finiteBeta_maxm4_maxn4_LMN8_001819.h5,False,1.229438304901123,0.8700094413051205,0.35942886359600257,0,equilibrium_files
member_output,2864601_0.371,46216,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-065_generate_flux_tubes_nfp5/nfp5_randomAspect_finiteBeta_maxm4_maxn4_LMN8_001984.h5,True,-1.9936736822128296,-1.3735751604789268,-0.6200985217339028,1,equilibrium_files
member_output,2864601_0.371,46299,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-065_generate_flux_tubes_nfp5/nfp5_randomAspect_finiteBeta_maxm4_maxn4_LMN8_002005.h5,True,-2.00065279006958,-1.8290182434111262,-0.1716345466584539,0,equilibrium_files
member_output,2864601_0.371,46972,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-065_generate_flux_tubes_nfp5/nfp5_randomAspect_finiteBeta_maxm4_maxn4_LMN8_002173.h5,False,2.4590749740600586,1.7082283192694359,0.7508466547906227,0,equilibrium_files
member_output,2864601_0.371,47353,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-065_generate_flux_tubes_nfp5/nfp5_randomAspect_finiteBeta_maxm4_maxn4_LMN8_002269.h5,True,-1.6269735097885132,-0.22461471959690238,-1.4023587901916108,1,equilibrium_files
member_output,2864601_0.371,47366,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-065_generate_flux_tubes_nfp5/nfp5_randomAspect_finiteBeta_maxm4_maxn4_LMN8_002272.h5,True,-1.9695206880569458,-0.7255999818275675,-1.2439207062293782,2,equilibrium_files
member_output,2864601_0.371,47595,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-065_generate_flux_tubes_nfp5/nfp5_randomAspect_finiteBeta_maxm4_maxn4_LMN8_002329.h5,False,0.9886193871498108,0.7323895360665934,0.2562298510832174,0,equilibrium_files
