target_kind,target_id,regime,rows,held_out_r2,held_out_mse,bias_formula_minus_target,residual_std,split_unit,model,model_version,estimand,canonical_function,validity_tag
bottleneck_unit,2864601_0.437:u003,unstable,760,0.8179942107451408,0.03841601274659448,0.014629169867649679,0.1954533195818836,equilibrium_files,ExplainableBoostingRegressor,interpret-core==0.7.8,"native max(log Q, -2)",invariant_tilde_f,observed-comparison
bottleneck_unit,2864601_0.437:u004,all,1000,nan,0.0,0.0,0.0,equilibrium_files,ExplainableBoostingRegressor,interpret-core==0.7.8,"native max(log Q, -2)",invariant_tilde_f,observed-comparison
bottleneck_unit,2864601_0.437:u004,stable_or_near_floor,240,nan,0.0,0.0,0.0,equilibrium_files,ExplainableBoostingRegressor,interpret-core==0.7.8,"native max(log Q, -2)",invariant_tilde_f,observed-comparison
bottleneck_unit,2864601_0.437:u004,unstable,760,nan,0.0,0.0,0.0,equilibrium_files,ExplainableBoostingRegressor,interpret-core==0.7.8,"native max(log Q, -2)",invariant_tilde_f,observed-comparison
bottleneck_unit,2864601_0.437:u005,all,1000,0.44434793945931594,0.20486876825172196,0.0018962984500867322,0.45262034013498564,equilibrium_files,ExplainableBoostingRegressor,interpret-core==0.7.8,"native max(log Q, -2)",invariant_tilde_f,observed-comparison
bottleneck_unit,2864601_0.437:u005,stable_or_near_floor,240,0.42892742240905524,0.11241866583648198,0.024350750471134445,0.3344035089349011,equilibrium_files,ExplainableBoostingRegressor,interpret-core==0.7.8,"native max(log Q, -2)",invariant_tilde_f,observed-comparison
bottleneck_unit,2864601_0.437:u005,unstable,760,0.4411937679081035,0.2340635374354819,-0.0051945811355072905,0.48377324622420836,equilibrium_files,ExplainableBoostingRegressor,interpret-core==0.7.8,"native max(log Q, -2)",invariant_tilde_f,observed-comparison
bottleneck_unit,2864601_0.437:u006,all,1000,0.821792694416604,0.035307492729002146,-0.002294493306550688,0.18788887148915534,equilibrium_files,ExplainableBoostingRegressor,interpret-core==0.7.8,"native max(log Q, -2)",invariant_tilde_f,observed-comparison
bottleneck_unit,2864601_0.437:u006,stable_or_near_floor,240,0.8419914167287537,0.04673926399277313,-0.037546820828833295,0.21290725736437596,equilibrium_files,ExplainableBoostingRegressor,interpret-core==0.7.8,"native max(log Q, -2)",invariant_tilde_f,observed-comparison
bottleneck_unit,2864601_0.437:u006,unstable,760,0.7989983216251182,0.03169745969833762,0.008837820647854345,0.17781831352404054,equilibrium_files,ExplainableBoostingRegressor,interpret-core==0.7.8,"native max(log Q, -2)",invariant_tilde_f,observed-comparison
bottleneck_unit,2864601_0.437:u007,all,1000,0.441916202599256,0.17039577500098096,-0.003242496955176219,0.41277749601265407,equilibrium_files,ExplainableBoostingRegressor,interpret-core==0.7.8,"native max(log Q, -2)",invariant_tilde_f,observed-comparison
bottleneck_unit,2864601_0.437:u007,stable_or_near_floor,240,0.35537996085784085,0.14921249051434599,-0.06240130090161496,0.381206726278711,equilibrium_files,ExplainableBoostingRegressor,interpret-core==0.7.8,"native max(log Q, -2)",invariant_tilde_f,observed-comparison
bottleneck_unit,2864601_0.437:u007,unstable,760,0.45817573975151593,0.1770852332599183,0.015439230606857084,0.42053164377747676,equilibrium_files,ExplainableBoostingRegressor,interpret-core==0.7.8,"native max(log Q, -2)",invariant_tilde_f,observed-comparison
bottleneck_unit,2864601_0.437:u008,all,1000,0.7937464999610947,0.08742489281793821,0.0034807468030882472,0.2956565189872041,equilibrium_files,ExplainableBoostingRegressor,interpret-core==0.7.8,"native max(log Q, -2)",invariant_tilde_f,observed-comparison
bottleneck_unit,2864601_0.437:u008,stable_or_near_floor,240,0.8335023615265542,0.07939238725372867,-0.030875727431586345,0.2800697711451542,equilibrium_files,ExplainableBoostingRegressor,interpret-core==0.7.8,"native max(log Q, -2)",invariant_tilde_f,observed-comparison
